group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
2381,63,351,3.5,383,1.5,166,2.0,216,4.0,31,3.0,367,2.5,194,3.0,300,3.0,100,3.0
2381,55,351,4.0,383,3.5,166,2.5,216,4.0,31,3.5,367,3.0,194,4.0,300,3.0,100,4.0
2381,57,351,4.0,383,1.0,166,2.0,216,4.0,31,2.5,367,2.5,194,3.0,300,1.5,100,1.5
2381,13,351,4.0,383,2.0,166,3.0,216,4.0,31,3.5,367,3.5,194,3.0,300,3.0,100,2.0
2381,56,351,3.0,383,3.0,166,1.5,216,4.0,31,3.0,367,3.0,194,2.5,300,4.0,100,1.5
2382,55,110,3.5,68,4.0,332,2.0,31,3.5,402,3.0,136,4.0,60,4.0,167,2.0,407,2.0
2382,62,110,4.0,68,2.0,332,2.5,31,4.0,402,3.0,136,4.0,60,4.0,167,3.0,407,1.0
2382,61,110,3.0,68,4.0,332,1.5,31,2.0,402,0.5,136,2.5,60,3.5,167,2.5,407,4.0
2382,57,110,3.5,68,1.5,332,2.5,31,2.5,402,2.0,136,2.0,60,4.0,167,2.5,407,4.0
2382,13,110,3.0,68,2.5,332,3.0,31,3.5,402,1.5,136,3.0,60,3.0,167,3.0,407,4.0
2383,63,267,4.0,298,2.5,53,2.0,2,2.0,42,2.0,49,2.5,198,4.0,167,2.5,119,3.5
2383,54,267,4.0,298,2.5,53,4.0,2,3.5,42,3.0,49,1.5,198,3.5,167,1.5,119,3.5
2383,61,267,4.0,298,2.0,53,3.5,2,3.5,42,1.5,49,1.5,198,3.5,167,2.5,119,3.5
2383,55,267,4.0,298,2.0,53,4.0,2,3.0,42,3.5,49,3.0,198,4.0,167,2.0,119,3.5
2383,62,267,4.0,298,3.0,53,3.5,2,3.0,42,4.0,49,3.0,198,4.0,167,3.0,119,3.5
2384,62,48,4.0,247,4.0,332,2.5,157,1.0,198,4.0,2,3.0,404,3.5,136,4.0,402,3.0
2384,56,48,4.0,247,4.0,332,3.0,157,2.5,198,3.0,2,4.0,404,3.5,136,4.0,402,3.5
2384,53,48,3.5,247,4.0,332,2.5,157,1.5,198,3.5,2,3.0,404,4.0,136,4.0,402,0.5
2384,54,48,2.5,247,4.0,332,1.5,157,2.0,198,3.5,2,3.5,404,3.0,136,4.0,402,4.0
2384,61,48,2.5,247,4.0,332,1.5,157,2.5,198,3.5,2,3.5,404,2.0,136,2.5,402,0.5
2385,56,24,4.0,9,4.0,292,2.5,135,4.0,406,4.0,157,2.5,388,4.0,315,4.0,332,3.0
2385,60,24,3.0,9,2.5,292,3.0,135,2.0,406,3.0,157,1.5,388,0.5,315,4.0,332,2.5
2385,53,24,1.0,9,2.5,292,2.5,135,4.0,406,4.0,157,1.5,388,0.5,315,4.0,332,2.5
2385,59,24,4.0,9,3.5,292,4.0,135,4.0,406,4.0,157,2.0,388,1.5,315,4.0,332,2.5
2385,52,24,4.0,9,1.0,292,4.0,135,2.5,406,4.0,157,3.5,388,4.0,315,4.0,332,3.0
2386,57,136,2.0,332,2.5,9,1.0,110,3.5,198,3.5,367,2.5,351,4.0,165,1.5,388,0.5
2386,13,136,3.0,332,3.0,9,1.0,110,3.0,198,4.0,367,3.5,351,4.0,165,3.5,388,2.5
2386,54,136,4.0,332,1.5,9,1.0,110,2.0,198,3.5,367,4.0,351,3.0,165,2.5,388,2.0
2386,53,136,4.0,332,2.5,9,2.5,110,2.5,198,3.5,367,4.0,351,3.0,165,2.0,388,0.5
2386,60,136,3.5,332,2.5,9,2.5,110,1.5,198,4.0,367,3.0,351,4.0,165,2.5,388,0.5
2387,56,404,3.5,18,3.5,90,3.5,292,2.5,119,4.0,215,3.5,350,3.0,166,1.5,2,4.0
2387,59,404,3.5,18,3.0,90,4.0,292,4.0,119,3.5,215,2.0,350,4.0,166,2.0,2,3.0
2387,53,404,4.0,18,2.0,90,4.0,292,2.5,119,3.0,215,3.0,350,3.5,166,1.0,2,3.0
2387,62,404,3.5,18,3.5,90,4.0,292,3.0,119,3.5,215,2.5,350,4.0,166,2.5,2,3.0
2387,61,404,2.0,18,2.5,90,0.5,292,2.5,119,3.5,215,2.5,350,3.5,166,2.0,2,3.5
2388,61,300,1.5,54,4.0,281,2.0,68,4.0,259,4.0,129,1.5,219,3.0,197,2.5,53,3.5
2388,58,300,4.0,54,4.0,281,3.5,68,2.5,259,3.0,129,4.0,219,3.0,197,3.0,53,4.0
2388,53,300,3.0,54,4.0,281,4.0,68,0.5,259,1.0,129,2.0,219,4.0,197,2.0,53,2.5
2388,57,300,1.5,54,4.0,281,1.5,68,1.5,259,1.0,129,3.0,219,3.0,197,2.0,53,3.5
2388,54,300,4.0,54,4.0,281,4.0,68,2.5,259,2.5,129,2.0,219,3.5,197,2.0,53,4.0
2389,61,325,3.5,196,1.5,124,1.0,37,3.5,79,1.0,9,0.5,18,2.5,215,2.5,20,3.0
2389,53,325,3.0,196,4.0,124,3.5,37,3.0,79,2.0,9,2.5,18,2.0,215,3.0,20,4.0
2389,56,325,3.5,196,2.5,124,3.5,37,4.0,79,3.5,9,4.0,18,3.5,215,3.5,20,4.0
2389,57,325,3.0,196,3.0,124,1.0,37,3.5,79,1.5,9,1.0,18,4.0,215,2.0,20,3.0
2389,54,325,3.5,196,3.0,124,3.5,37,3.5,79,2.0,9,1.0,18,3.5,215,1.5,20,4.0
2390,63,49,2.5,410,3.5,119,3.5,9,0.5,31,3.0,267,4.0,209,3.5,325,3.0,259,2.0
2390,55,49,3.0,410,4.0,119,3.5,9,2.0,31,3.5,267,4.0,209,4.0,325,4.0,259,2.0
2390,61,49,1.5,410,3.5,119,3.5,9,0.5,31,2.0,267,4.0,209,3.0,325,3.5,259,4.0
2390,56,49,3.5,410,3.5,119,4.0,9,4.0,31,3.0,267,4.0,209,4.0,325,3.5,259,2.0
2390,62,49,3.0,410,4.0,119,3.5,9,3.0,31,4.0,267,4.0,209,4.0,325,4.0,259,4.0
2391,58,250,4.0,209,3.5,157,3.5,166,0.5,225,3.5,410,3.5,323,3.5,53,4.0,319,2.5
2391,55,250,1.5,209,4.0,157,1.5,166,2.5,225,3.0,410,4.0,323,4.0,53,4.0,319,4.0
2391,54,250,4.0,209,2.5,157,2.0,166,1.5,225,2.0,410,4.0,323,3.5,53,4.0,319,4.0
2391,56,250,3.0,209,4.0,157,2.5,166,1.5,225,3.0,410,3.5,323,3.0,53,4.0,319,4.0
2391,61,250,2.5,209,3.0,157,2.5,166,2.0,225,3.5,410,3.5,323,0.5,53,3.5,319,3.5
2392,55,2,3.0,48,3.0,410,4.0,68,4.0,413,2.0,31,3.5,315,4.0,209,4.0,167,2.0
2392,63,2,2.0,48,3.0,410,3.5,68,1.0,413,3.0,31,3.0,315,4.0,209,3.5,167,2.5
2392,61,2,3.5,48,2.5,410,3.5,68,4.0,413,3.0,31,2.0,315,0.5,209,3.0,167,2.5
2392,53,2,3.0,48,3.5,410,3.5,68,0.5,413,1.5,31,3.0,315,4.0,209,1.5,167,3.5
2392,62,2,3.0,48,4.0,410,4.0,68,2.0,413,2.0,31,4.0,315,4.0,209,4.0,167,3.0
2393,57,259,1.0,384,3.5,196,3.0,38,3.5,247,4.0,315,4.0,48,2.5,289,2.5,18,4.0
2393,55,259,2.0,384,4.0,196,3.5,38,3.5,247,4.0,315,4.0,48,3.0,289,3.5,18,3.5
2393,62,259,4.0,384,4.0,196,3.5,38,3.0,247,4.0,315,4.0,48,4.0,289,3.0,18,3.5
2393,60,259,3.0,384,3.5,196,4.0,38,2.0,247,3.5,315,4.0,48,3.0,289,3.5,18,3.0
2393,53,259,1.0,384,4.0,196,4.0,38,2.0,247,4.0,315,4.0,48,3.5,289,2.0,18,2.0
2394,55,60,4.0,198,4.0,224,3.5,215,2.0,110,3.5,167,2.0,144,3.0,319,4.0,55,3.5
2394,52,60,4.0,198,3.5,224,1.5,215,3.0,110,3.0,167,3.5,144,3.5,319,0.5,55,3.0
2394,57,60,4.0,198,3.5,224,2.5,215,2.0,110,3.5,167,2.5,144,2.5,319,1.0,55,4.0
2394,13,60,3.0,198,4.0,224,3.0,215,2.0,110,3.0,167,3.0,144,3.0,319,4.0,55,3.0
2394,61,60,3.5,198,3.5,224,3.5,215,2.5,110,3.0,167,2.5,144,4.0,319,3.5,55,3.0
2395,53,196,4.0,247,4.0,225,3.0,31,3.0,289,2.0,323,3.5,350,3.5,300,3.0,14,3.0
2395,56,196,2.5,247,4.0,225,3.0,31,3.0,289,2.5,323,3.0,350,3.0,300,4.0,14,3.0
2395,57,196,3.0,247,4.0,225,3.0,31,2.5,289,2.5,323,3.5,350,2.5,300,1.5,14,4.0
2395,58,196,3.0,247,0.5,225,3.5,31,3.0,289,4.0,323,3.5,350,3.5,300,4.0,14,4.0
2395,13,196,2.0,247,4.0,225,3.0,31,3.5,289,3.0,323,3.5,350,3.0,300,3.0,14,3.5
2396,63,9,0.5,300,3.0,20,4.0,250,3.5,315,4.0,383,1.5,406,2.0,209,3.5,124,1.5
2396,59,9,3.5,300,4.0,20,4.0,250,4.0,315,4.0,383,4.0,406,4.0,209,4.0,124,4.0
2396,55,9,2.0,300,3.0,20,4.0,250,1.5,315,4.0,383,3.5,406,3.5,209,4.0,124,4.0
2396,52,9,1.0,300,1.0,20,4.0,250,2.5,315,4.0,383,3.5,406,4.0,209,2.0,124,3.5
2396,57,9,1.0,300,1.5,20,3.0,250,3.5,315,4.0,383,1.0,406,2.0,209,2.5,124,1.0
2397,62,100,3.5,166,2.5,351,4.0,325,4.0,197,2.5,212,4.0,409,3.5,129,4.0,37,4.0
2397,57,100,1.5,166,2.0,351,4.0,325,3.0,197,2.0,212,3.0,409,3.5,129,3.0,37,3.5
2397,13,100,2.0,166,3.0,351,4.0,325,3.5,197,1.0,212,3.5,409,3.0,129,1.5,37,3.0
2397,61,100,2.5,166,2.0,351,4.0,325,3.5,197,2.5,212,3.5,409,2.5,129,1.5,37,3.5
2397,63,100,3.0,166,2.0,351,3.5,325,3.0,197,2.5,212,4.0,409,2.0,129,1.5,37,2.5
2398,53,350,3.5,48,3.5,410,3.5,323,3.5,289,2.0,365,2.0,409,3.5,412,1.5,388,0.5
2398,61,350,3.5,48,2.5,410,3.5,323,0.5,289,1.5,365,0.5,409,2.5,412,2.5,388,1.0
2398,59,350,4.0,48,4.0,410,3.5,323,3.5,289,3.0,365,1.0,409,3.0,412,0.5,388,1.5
2398,57,350,2.5,48,2.5,410,3.0,323,3.5,289,2.5,365,2.0,409,3.5,412,0.5,388,0.5
2398,13,350,3.0,48,3.5,410,3.0,323,3.5,289,3.0,365,2.5,409,3.0,412,3.5,388,2.5
2399,53,18,2.0,259,1.0,157,1.5,410,3.5,166,1.0,31,3.0,106,3.0,370,3.5,8,4.0
2399,52,18,4.0,259,3.5,157,3.5,410,4.0,166,2.5,31,4.0,106,3.0,370,3.0,8,3.5
2399,56,18,3.5,259,2.0,157,2.5,410,3.5,166,1.5,31,3.0,106,3.0,370,4.0,8,4.0
2399,60,18,3.0,259,3.0,157,1.5,410,3.5,166,3.0,31,3.5,106,2.5,370,3.0,8,3.5
2399,59,18,3.0,259,4.0,157,2.0,410,3.5,166,2.0,31,4.0,106,4.0,370,4.0,8,4.0
2400,52,315,4.0,158,4.0,298,3.5,325,4.0,101,3.5,367,4.0,365,0.5,384,3.0,328,4.0
2400,54,315,3.0,158,3.5,298,2.5,325,3.5,101,2.5,367,4.0,365,2.0,384,4.0,328,4.0
2400,60,315,4.0,158,4.0,298,3.0,325,3.5,101,2.0,367,3.0,365,1.5,384,3.5,328,2.5
2400,55,315,4.0,158,3.5,298,2.0,325,4.0,101,3.0,367,3.0,365,4.0,384,4.0,328,4.0
2400,53,315,4.0,158,3.5,298,3.0,325,3.0,101,3.5,367,4.0,365,2.0,384,4.0,328,3.0
2401,53,18,2.0,9,2.5,49,1.0,90,4.0,370,3.5,2,3.0,106,3.0,129,2.0,350,3.5
2401,58,18,4.0,9,3.5,49,1.5,90,1.0,370,4.0,2,3.5,106,3.0,129,4.0,350,3.5
2401,52,18,4.0,9,1.0,49,3.5,90,4.0,370,3.0,2,2.5,106,3.0,129,2.5,350,2.0
2401,63,18,2.0,9,0.5,49,2.5,90,2.5,370,3.5,2,2.0,106,3.5,129,1.5,350,1.0
2401,60,18,3.0,9,2.5,49,2.0,90,3.5,370,3.0,2,3.0,106,2.5,129,3.0,350,3.5
2402,57,79,1.5,100,1.5,367,2.5,215,2.0,169,4.0,31,2.5,136,2.0,231,2.0,124,1.0
2402,54,79,2.0,100,2.5,367,4.0,215,1.5,169,3.5,31,3.0,136,4.0,231,3.5,124,3.5
2402,62,79,3.5,100,3.5,367,4.0,215,2.5,169,4.0,31,4.0,136,4.0,231,3.5,124,3.0
2402,52,79,1.5,100,3.0,367,4.0,215,3.0,169,2.5,31,4.0,136,4.0,231,4.0,124,3.5
2402,53,79,2.0,100,2.5,367,4.0,215,3.0,169,3.5,31,3.0,136,4.0,231,3.0,124,3.5
2403,61,129,1.5,292,2.5,53,3.5,105,2.0,325,3.5,319,3.5,157,2.5,197,2.5,281,2.0
2403,58,129,4.0,292,4.0,53,4.0,105,3.0,325,3.5,319,2.5,157,3.5,197,3.0,281,3.5
2403,63,129,1.5,292,2.5,53,2.0,105,4.0,325,3.0,319,4.0,157,2.0,197,2.5,281,4.0
2403,56,129,2.0,292,2.5,53,4.0,105,3.0,325,3.5,319,4.0,157,2.5,197,3.0,281,4.0
2403,60,129,3.0,292,3.0,53,3.0,105,4.0,325,3.5,319,3.0,157,1.5,197,2.5,281,4.0
2404,59,106,4.0,79,2.0,323,3.5,110,2.5,90,4.0,38,1.0,406,4.0,267,4.0,194,3.0
2404,63,106,3.5,79,1.0,323,3.5,110,0.5,90,2.5,38,2.0,406,2.0,267,4.0,194,3.0
2404,57,106,3.0,79,1.5,323,3.5,110,3.5,90,3.0,38,3.5,406,2.0,267,4.0,194,3.0
2404,53,106,3.0,79,2.0,323,3.5,110,2.5,90,4.0,38,2.0,406,4.0,267,4.0,194,4.0
2404,61,106,3.0,79,1.0,323,0.5,110,3.0,90,0.5,38,2.5,406,2.5,267,4.0,194,3.5
2405,54,388,2.0,55,3.0,292,3.0,404,3.0,402,4.0,281,4.0,226,3.0,53,4.0,144,3.5
2405,61,388,1.0,55,3.0,292,2.5,404,2.0,402,0.5,281,2.0,226,4.0,53,3.5,144,4.0
2405,58,388,4.0,55,3.5,292,4.0,404,3.5,402,1.5,281,3.5,226,4.0,53,4.0,144,3.5
2405,52,388,4.0,55,3.0,292,4.0,404,3.5,402,3.5,281,4.0,226,4.0,53,3.5,144,3.5
2405,56,388,4.0,55,3.0,292,2.5,404,3.5,402,3.5,281,4.0,226,2.5,53,4.0,144,4.0
2406,55,409,3.5,197,2.5,165,4.0,9,2.0,157,1.5,132,4.0,37,4.0,212,3.0,215,2.0
2406,59,409,3.0,197,2.0,165,3.5,9,3.5,157,2.0,132,3.5,37,3.5,212,3.5,215,2.0
2406,54,409,2.5,197,2.0,165,2.5,9,1.0,157,2.0,132,4.0,37,3.5,212,4.0,215,1.5
2406,13,409,3.0,197,1.0,165,3.5,9,1.0,157,3.0,132,0.5,37,3.0,212,3.5,215,2.0
2406,58,409,3.0,197,3.0,165,4.0,9,3.5,157,3.5,132,4.0,37,3.0,212,4.0,215,3.5
2407,59,106,4.0,404,3.5,196,4.0,31,4.0,110,2.5,332,2.5,8,4.0,24,4.0,359,3.0
2407,57,106,3.0,404,2.5,196,3.0,31,2.5,110,3.5,332,2.5,8,4.0,24,1.5,359,4.0
2407,60,106,2.5,404,3.5,196,4.0,31,3.5,110,1.5,332,2.5,8,3.5,24,3.0,359,3.5
2407,63,106,3.5,404,2.5,196,2.0,31,3.0,110,0.5,332,2.0,8,4.0,24,2.0,359,2.0
2407,56,106,3.0,404,3.5,196,2.5,31,3.0,110,3.0,332,3.0,8,4.0,24,4.0,359,4.0
2408,59,165,3.5,38,1.0,8,4.0,298,2.0,250,4.0,110,2.5,194,3.0,20,4.0,51,3.5
2408,55,165,4.0,38,3.5,8,3.5,298,2.0,250,1.5,110,3.5,194,4.0,20,4.0,51,4.0
2408,62,165,4.0,38,3.0,8,4.0,298,3.0,250,4.0,110,4.0,194,4.0,20,3.0,51,3.5
2408,52,165,3.0,38,4.0,8,3.5,298,3.5,250,2.5,110,3.0,194,2.5,20,4.0,51,2.5
2408,56,165,3.0,38,3.0,8,4.0,298,2.0,250,3.0,110,3.0,194,2.5,20,4.0,51,4.0
2409,62,216,3.0,14,3.5,370,4.0,31,4.0,404,3.5,49,3.0,413,2.0,412,2.5,192,4.0
2409,57,216,4.0,14,4.0,370,4.0,31,2.5,404,2.5,49,1.5,413,4.0,412,0.5,192,3.5
2409,52,216,3.5,14,4.0,370,3.0,31,4.0,404,3.5,49,3.5,413,2.5,412,2.0,192,4.0
2409,59,216,4.0,14,4.0,370,4.0,31,4.0,404,3.5,49,1.5,413,2.0,412,0.5,192,4.0
2409,58,216,4.0,14,4.0,370,4.0,31,3.0,404,3.5,49,1.5,413,3.5,412,3.0,192,2.0
2410,61,219,3.0,129,1.5,124,1.0,402,0.5,136,2.5,8,3.5,37,3.5,412,2.5,119,3.5
2410,57,219,3.0,129,3.0,124,1.0,402,2.0,136,2.0,8,4.0,37,3.5,412,0.5,119,3.0
2410,59,219,4.0,129,4.0,124,4.0,402,3.5,136,4.0,8,4.0,37,3.5,412,0.5,119,3.5
2410,53,219,4.0,129,2.0,124,3.5,402,0.5,136,4.0,8,4.0,37,3.0,412,1.5,119,3.0
2410,52,219,3.0,129,2.5,124,3.5,402,3.5,136,4.0,8,3.5,37,3.0,412,2.0,119,4.0
2411,63,79,1.0,395,2.5,402,1.5,8,4.0,165,2.5,267,4.0,60,4.0,129,1.5,2,2.0
2411,61,79,1.0,395,2.5,402,0.5,8,3.5,165,1.5,267,4.0,60,3.5,129,1.5,2,3.5
2411,53,79,2.0,395,2.0,402,0.5,8,4.0,165,2.0,267,4.0,60,3.5,129,2.0,2,3.0
2411,60,79,1.5,395,3.0,402,2.0,8,3.5,165,2.5,267,4.0,60,4.0,129,3.0,2,3.0
2411,57,79,1.5,395,1.5,402,2.0,8,4.0,165,1.5,267,4.0,60,4.0,129,3.0,2,2.0
2412,52,60,4.0,98,4.0,209,2.0,325,4.0,411,2.0,292,4.0,281,4.0,2,2.5,332,3.0
2412,57,60,4.0,98,3.0,209,2.5,325,3.0,411,3.5,292,4.0,281,1.5,2,2.0,332,2.5
2412,59,60,4.0,98,4.0,209,4.0,325,3.0,411,3.0,292,4.0,281,4.0,2,3.0,332,2.5
2412,63,60,4.0,98,3.0,209,3.5,325,3.0,411,3.0,292,2.5,281,4.0,2,2.0,332,2.0
2412,58,60,3.5,98,4.0,209,3.5,325,3.5,411,3.5,292,4.0,281,3.5,2,3.5,332,3.0
2413,58,14,4.0,196,3.0,402,1.5,9,3.5,106,3.0,166,0.5,167,3.5,90,1.0,350,3.5
2413,55,14,4.0,196,3.5,402,3.0,9,2.0,106,4.0,166,2.5,167,2.0,90,4.0,350,4.0
2413,59,14,4.0,196,4.0,402,3.5,9,3.5,106,4.0,166,2.0,167,1.5,90,4.0,350,4.0
2413,61,14,3.5,196,1.5,402,0.5,9,0.5,106,3.0,166,2.0,167,2.5,90,0.5,350,3.5
2413,60,14,3.0,196,4.0,402,2.0,9,2.5,106,2.5,166,3.0,167,2.5,90,3.5,350,3.5
2414,56,119,4.0,166,1.5,247,4.0,98,4.0,196,2.5,300,4.0,144,4.0,42,4.0,323,3.0
2414,59,119,3.5,166,2.0,247,4.0,98,4.0,196,4.0,300,4.0,144,3.5,42,3.5,323,3.5
2414,52,119,4.0,166,2.5,247,4.0,98,4.0,196,4.0,300,1.0,144,3.5,42,3.5,323,4.0
2414,63,119,3.5,166,2.0,247,4.0,98,3.0,196,2.0,300,3.0,144,1.5,42,2.0,323,3.5
2414,55,119,3.5,166,2.5,247,4.0,98,3.0,196,3.5,300,3.0,144,3.0,42,3.5,323,4.0
2415,13,24,4.0,406,4.0,119,3.5,31,3.5,106,3.5,364,3.5,129,1.5,410,3.0,100,2.0
2415,56,24,4.0,406,4.0,119,4.0,31,3.0,106,3.0,364,4.0,129,2.0,410,3.5,100,1.5
2415,58,24,4.0,406,4.0,119,4.0,31,3.0,106,3.0,364,2.0,129,4.0,410,3.5,100,3.5
2415,61,24,1.5,406,2.5,119,3.5,31,2.0,106,3.0,364,2.5,129,1.5,410,3.5,100,2.5
2415,53,24,1.0,406,4.0,119,3.0,31,3.0,106,3.0,364,2.0,129,2.0,410,3.5,100,2.5
2416,52,407,4.0,158,4.0,365,0.5,167,3.5,14,4.0,60,4.0,402,3.5,197,3.0,8,3.5
2416,57,407,4.0,158,2.0,365,2.0,167,2.5,14,4.0,60,4.0,402,2.0,197,2.0,8,4.0
2416,54,407,4.0,158,3.5,365,2.0,167,1.5,14,2.5,60,3.0,402,4.0,197,2.0,8,4.0
2416,59,407,4.0,158,3.5,365,1.0,167,1.5,14,4.0,60,4.0,402,3.5,197,2.0,8,4.0
2416,63,407,4.0,158,3.5,365,2.0,167,2.5,14,3.0,60,4.0,402,1.5,197,2.5,8,4.0
2417,61,31,2.0,224,3.5,350,3.5,83,4.0,167,2.5,406,2.5,117,1.0,37,3.5,247,4.0
2417,52,31,4.0,224,1.5,350,2.0,83,3.5,167,3.5,406,4.0,117,3.5,37,3.0,247,4.0
2417,53,31,3.0,224,4.0,350,3.5,83,4.0,167,3.5,406,4.0,117,2.5,37,3.0,247,4.0
2417,57,31,2.5,224,2.5,350,2.5,83,4.0,167,2.5,406,2.0,117,3.0,37,3.5,247,4.0
2417,56,31,3.0,224,3.0,350,3.0,83,4.0,167,3.0,406,4.0,117,2.5,37,4.0,247,4.0
2418,54,194,2.0,14,2.5,54,4.0,18,3.5,404,3.0,407,4.0,53,4.0,315,3.0,247,4.0
2418,60,194,3.0,14,3.0,54,4.0,18,3.0,404,3.5,407,4.0,53,3.0,315,4.0,247,3.5
2418,61,194,3.5,14,3.5,54,4.0,18,2.5,404,2.0,407,4.0,53,3.5,315,0.5,247,4.0
2418,13,194,3.0,14,3.5,54,4.0,18,2.5,404,3.5,407,4.0,53,4.0,315,1.0,247,4.0
2418,52,194,2.5,14,4.0,54,4.0,18,4.0,404,3.5,407,4.0,53,3.5,315,4.0,247,4.0
2419,57,48,2.5,231,2.0,194,3.0,49,1.5,323,3.5,395,1.5,14,4.0,359,4.0,247,4.0
2419,60,48,3.0,231,2.5,194,3.0,49,2.0,323,2.0,395,3.0,14,3.0,359,3.5,247,3.5
2419,56,48,4.0,231,3.0,194,2.5,49,3.5,323,3.0,395,3.0,14,3.0,359,4.0,247,4.0
2419,58,48,4.0,231,3.5,194,3.0,49,1.5,323,3.5,395,3.5,14,4.0,359,4.0,247,0.5
2419,54,48,2.5,231,3.5,194,2.0,49,1.5,323,3.5,395,2.5,14,2.5,359,2.5,247,4.0
2420,62,197,2.5,247,4.0,141,3.5,14,3.5,129,4.0,300,4.0,79,3.5,224,3.0,167,3.0
2420,54,197,2.0,247,4.0,141,3.0,14,2.5,129,2.0,300,4.0,79,2.0,224,3.0,167,1.5
2420,60,197,2.5,247,3.5,141,0.5,14,3.0,129,3.0,300,4.0,79,1.5,224,1.0,167,2.5
2420,56,197,3.0,247,4.0,141,3.5,14,3.0,129,2.0,300,4.0,79,3.5,224,3.0,167,3.0
2420,58,197,3.0,247,0.5,141,4.0,14,4.0,129,4.0,300,4.0,79,1.5,224,0.5,167,3.5
2421,59,157,2.0,402,3.5,2,3.0,37,3.5,289,3.0,319,4.0,53,4.0,224,2.0,42,3.5
2421,62,157,1.0,402,3.0,2,3.0,37,4.0,289,3.0,319,4.0,53,3.5,224,3.0,42,4.0
2421,61,157,2.5,402,0.5,2,3.5,37,3.5,289,1.5,319,3.5,53,3.5,224,3.5,42,1.5
2421,58,157,3.5,402,1.5,2,3.5,37,3.0,289,4.0,319,2.5,53,4.0,224,0.5,42,4.0
2421,55,157,1.5,402,3.0,2,3.0,37,4.0,289,3.5,319,4.0,53,4.0,224,3.5,42,3.5
2422,52,334,3.0,8,3.5,407,4.0,157,3.5,53,3.5,110,3.0,367,4.0,410,4.0,212,3.0
2422,58,334,4.0,8,4.0,407,4.0,157,3.5,53,4.0,110,2.0,367,4.0,410,3.5,212,4.0
2422,13,334,4.0,8,3.5,407,4.0,157,3.0,53,4.0,110,3.0,367,3.5,410,3.0,212,3.5
2422,59,334,3.5,8,4.0,407,4.0,157,2.0,53,4.0,110,2.5,367,4.0,410,3.5,212,3.5
2422,56,334,4.0,8,4.0,407,4.0,157,2.5,53,4.0,110,3.0,367,3.0,410,3.5,212,2.0
2423,53,328,3.0,413,1.5,298,3.0,24,1.0,219,4.0,281,4.0,117,2.5,292,2.5,2,3.0
2423,62,328,3.5,413,2.0,298,3.0,24,3.0,219,4.0,281,4.0,117,3.5,292,3.0,2,3.0
2423,52,328,4.0,413,2.5,298,3.5,24,4.0,219,3.0,281,4.0,117,3.5,292,4.0,2,2.5
2423,54,328,4.0,413,2.5,298,2.5,24,3.5,219,3.5,281,4.0,117,3.0,292,3.0,2,3.5
2423,63,328,3.5,413,3.0,298,2.5,24,2.0,219,4.0,281,4.0,117,2.5,292,2.5,2,2.0
2424,60,319,3.0,194,3.0,275,2.5,247,3.5,124,2.5,209,3.5,98,4.0,8,3.5,53,3.0
2424,54,319,4.0,194,2.0,275,2.0,247,4.0,124,3.5,209,2.5,98,4.0,8,4.0,53,4.0
2424,52,319,0.5,194,2.5,275,4.0,247,4.0,124,3.5,209,2.0,98,4.0,8,3.5,53,3.5
2424,58,319,2.5,194,3.0,275,3.5,247,0.5,124,3.0,209,3.5,98,4.0,8,4.0,53,4.0
2424,55,319,4.0,194,4.0,275,3.5,247,4.0,124,4.0,209,4.0,98,3.0,8,3.5,53,4.0
2425,53,309,1.0,367,4.0,300,3.0,42,2.0,410,3.5,18,2.0,350,3.5,117,2.5,142,0.5
2425,55,309,4.0,367,3.0,300,3.0,42,3.5,410,4.0,18,3.5,350,4.0,117,4.0,142,2.5
2425,56,309,3.5,367,3.0,300,4.0,42,4.0,410,3.5,18,3.5,350,3.0,117,2.5,142,4.0
2425,62,309,3.5,367,4.0,300,4.0,42,4.0,410,4.0,18,3.5,350,4.0,117,3.5,142,3.5
2425,63,309,3.5,367,2.5,300,3.0,42,2.0,410,3.5,18,2.0,350,1.0,117,2.5,142,0.5
2426,58,281,3.5,9,3.5,406,4.0,18,4.0,323,3.5,319,2.5,332,3.0,37,3.0,166,0.5
2426,62,281,4.0,9,3.0,406,4.0,18,3.5,323,2.0,319,4.0,332,2.5,37,4.0,166,2.5
2426,59,281,4.0,9,3.5,406,4.0,18,3.0,323,3.5,319,4.0,332,2.5,37,3.5,166,2.0
2426,63,281,4.0,9,0.5,406,2.0,18,2.0,323,3.5,319,4.0,332,2.0,37,2.5,166,2.0
2426,60,281,4.0,9,2.5,406,3.0,18,3.0,323,2.0,319,3.0,332,2.5,37,3.0,166,3.0
2427,59,289,3.0,92,4.0,167,1.5,415,4.0,158,3.5,260,2.5,54,4.0,31,4.0,351,4.0
2427,13,289,3.0,92,4.0,167,3.0,415,4.0,158,2.0,260,2.5,54,4.0,31,3.5,351,4.0
2427,62,289,3.0,92,3.5,167,3.0,415,3.5,158,3.5,260,0.5,54,4.0,31,4.0,351,4.0
2427,52,289,0.5,92,3.5,167,3.5,415,4.0,158,4.0,260,0.5,54,4.0,31,4.0,351,3.0
2427,57,289,2.5,92,3.5,167,2.5,415,4.0,158,2.0,260,0.5,54,4.0,31,2.5,351,4.0
