item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4
38,1537,3.0,52,4.0,1559,5.0,1547,4.0
425,690,4.0,1318,2.0,1400,3.0,890,
169,423,3.0,905,4.0,841,,1503,3.0
8,873,,571,4.0,1531,2.0,1084,4.0
199,244,3.0,1162,5.0,490,2.0,1295,
1,1618,,311,3.0,1399,4.0,1627,3.0
202,34,4.0,819,4.0,1028,4.0,1614,
86,1318,5.0,139,,76,3.0,1006,3.0
49,1619,,471,5.0,40,5.0,888,4.0
149,1520,,1126,4.0,1063,4.0,666,4.0
81,1159,5.0,1399,4.0,986,,1743,4.0
246,355,,163,5.0,186,4.0,93,5.0
11,1521,,150,3.0,1592,3.0,237,5.0
15,1344,5.0,485,5.0,575,,495,4.0
86,786,,119,3.0,1433,3.0,1177,4.0
38,1189,5.0,968,4.0,1497,3.0,762,
1,209,4.0,1732,3.0,1208,4.0,1323,
1,176,4.0,370,,835,1.0,1100,2.0
16,561,5.0,1656,,1099,4.0,268,4.0
8,708,,1284,3.0,968,5.0,1182,4.0
212,1457,,100,3.0,520,3.0,1391,2.0
1,1664,3.0,1265,5.0,1410,,227,5.0
146,1601,,1571,2.0,1093,4.0,885,2.0
69,1716,1.0,133,4.0,1480,,573,5.0
119,961,4.0,836,4.0,843,5.0,1614,
225,1730,5.0,1301,2.0,360,,1658,3.0
9,1110,5.0,1048,5.0,1755,,1150,5.0
129,832,5.0,679,5.0,665,,205,5.0
81,864,5.0,1413,,981,4.0,1596,5.0
86,467,4.0,260,,874,3.0,460,4.0
207,1256,,456,1.0,1195,3.0,1325,1.0
16,963,4.0,488,,508,5.0,735,3.0
49,608,,1432,4.0,1276,5.0,125,3.0
38,1056,,1523,5.0,231,2.0,1453,5.0
81,305,,1521,4.0,875,5.0,1595,5.0
219,659,,21,4.0,942,4.0,1630,3.0
193,850,,889,4.0,397,5.0,1663,4.0
180,517,,696,4.0,1420,4.0,830,4.0
1,736,5.0,723,4.0,1175,3.0,633,
61,480,4.0,1173,5.0,376,,1577,4.0
146,1185,,1428,3.0,1621,5.0,843,4.0
26,309,5.0,1369,,155,5.0,1182,5.0
68,103,3.0,280,4.0,541,,397,4.0
11,422,3.0,249,4.0,954,,1629,5.0
225,229,3.0,583,5.0,824,5.0,1690,
146,1393,3.0,119,,1577,4.0,186,3.0
152,834,4.0,1036,4.0,1325,,303,4.0
51,806,5.0,950,4.0,1016,4.0,1193,
103,996,3.0,263,,924,2.0,1741,3.0
88,577,1.0,193,3.0,537,3.0,154,
16,405,4.0,1642,4.0,122,3.0,683,
11,523,4.0,1614,,686,5.0,1358,4.0
26,1425,4.0,1713,5.0,1668,,1005,5.0
129,1488,5.0,340,,411,5.0,687,5.0
230,723,4.0,196,,711,4.0,1181,5.0
38,834,3.0,406,5.0,1270,4.0,1385,
40,676,,1302,5.0,550,3.0,1079,5.0
86,733,3.0,1550,,943,4.0,207,5.0
129,1222,4.0,442,3.0,494,5.0,399,
44,1189,4.0,1047,5.0,910,5.0,1726,
180,468,4.0,53,,462,4.0,894,3.0
16,336,3.0,579,3.0,948,,662,4.0
105,998,3.0,1032,4.0,365,,847,3.0
11,136,4.0,509,,254,5.0,1695,3.0
132,166,4.0,1591,4.0,632,3.0,1707,
153,710,,1307,1.0,539,1.0,459,1.0
39,864,3.0,131,,888,5.0,254,2.0
193,99,5.0,654,,271,5.0,1711,5.0
22,1476,1.0,486,3.0,1434,5.0,1325,
375,579,,1189,4.0,199,5.0,1259,5.0
69,1634,,1195,3.0,125,2.0,1086,5.0
16,464,3.0,1381,3.0,72,3.0,1275,
16,821,,38,3.0,219,4.0,1228,4.0
11,1220,4.0,711,5.0,616,4.0,1470,5.0
34,244,3.0,1210,4.0,1342,,655,5.0
525,1232,3.0,1621,4.0,1354,3.0,1148,
219,560,3.0,1477,,646,5.0,143,3.0
208,657,4.0,1443,3.0,1397,3.0,221,4.0
15,1208,5.0,1386,,411,5.0,1709,3.0
246,657,3.0,1123,5.0,1144,,1258,5.0
81,724,5.0,857,5.0,954,5.0,1082,
86,1424,5.0,1443,,1208,5.0,943,4.0
11,835,4.0,375,4.0,1208,5.0,319,3.0
51,480,,1426,4.0,405,5.0,25,5.0
44,1121,3.0,1172,3.0,858,4.0,1515,2.0
293,865,5.0,1270,4.0,1693,,1183,4.0
15,32,4.0,256,,214,4.0,1207,5.0
222,850,4.0,300,,1437,4.0,1327,5.0
0,18,3.0,1608,4.0,747,,1644,4.0
23,674,5.0,727,5.0,1579,3.0,1468,2.0
193,866,,1172,4.0,1146,5.0,747,4.0
200,1122,3.0,790,4.0,731,3.0,1612,
129,276,5.0,1637,5.0,205,5.0,431,
113,1122,3.0,966,,1310,4.0,254,4.0
1,1361,5.0,500,5.0,601,,909,5.0
113,566,5.0,585,5.0,714,,1421,5.0
109,996,4.0,885,3.0,939,4.0,221,4.0
106,899,,1014,5.0,1478,5.0,974,4.0
54,1619,4.0,1466,4.0,1547,,652,5.0
52,475,,107,5.0,988,1.0,1181,4.0
8,871,,983,5.0,475,4.0,479,2.0
49,1202,5.0,151,5.0,968,5.0,924,5.0
8,180,,678,1.0,199,5.0,1070,4.0
292,626,,1603,5.0,726,3.0,1561,5.0
81,529,4.0,675,,1704,5.0,1754,4.0
127,881,4.0,146,4.0,1576,5.0,1583,
11,1265,4.0,484,,985,5.0,190,5.0
11,1490,1.0,1204,,87,3.0,1210,4.0
266,212,4.0,156,3.0,254,3.0,671,
15,439,5.0,122,4.0,813,4.0,30,5.0
11,624,,1432,4.0,1564,4.0,383,3.0
180,1031,4.0,969,2.0,749,,78,3.0
1,674,5.0,201,,397,4.0,142,2.0
436,129,5.0,1254,4.0,360,,571,4.0
183,1723,,508,4.0,877,5.0,125,3.0
208,1568,,434,4.0,1240,3.0,618,4.0
208,408,,568,4.0,1017,5.0,297,5.0
68,101,3.0,1752,5.0,254,3.0,734,
92,227,2.0,1028,3.0,100,,1099,3.0
38,537,3.0,971,4.0,1436,,508,5.0
68,1047,4.0,1035,,1389,4.0,1071,5.0
16,182,4.0,985,3.0,1658,3.0,1646,
222,626,,1509,5.0,537,3.0,330,4.0
153,1621,1.0,1307,1.0,108,,1613,1.0
145,1334,4.0,330,2.0,1471,,831,2.0
54,1664,4.0,342,,970,5.0,1694,4.0
81,370,5.0,1476,,1613,5.0,1646,5.0
145,1602,,908,1.0,958,3.0,575,3.0
38,608,,1250,3.0,138,4.0,922,5.0
222,1410,,646,4.0,603,4.0,558,4.0
375,547,,212,5.0,1560,5.0,600,5.0
99,81,4.0,665,5.0,93,4.0,1407,
8,453,5.0,150,4.0,813,,1743,4.0
11,500,5.0,1558,,136,4.0,843,5.0
36,1448,,585,2.0,269,4.0,526,5.0
26,1171,,1556,5.0,502,3.0,1482,5.0
222,1061,4.0,142,3.0,686,4.0,1695,
310,146,5.0,310,4.0,1483,,1260,5.0
143,641,1.0,1249,5.0,489,4.0,735,
208,1301,5.0,1013,4.0,1049,,1514,4.0
354,789,4.0,757,,397,5.0,1181,3.0
69,1170,4.0,839,4.0,378,2.0,1516,
180,225,4.0,530,3.0,182,,411,4.0
40,770,,594,5.0,1397,4.0,1183,5.0
157,1040,4.0,1234,,788,5.0,974,4.0
238,550,3.0,1079,,1547,5.0,79,3.0
180,1488,4.0,117,5.0,550,4.0,1514,
49,772,5.0,535,5.0,1434,,1179,5.0
51,50,,326,5.0,572,3.0,1070,5.0
11,593,,1014,4.0,319,3.0,223,4.0
44,1158,4.0,153,4.0,1067,5.0,622,
38,1301,4.0,395,,1612,4.0,1084,4.0
51,513,5.0,1235,,276,5.0,1172,4.0
280,839,4.0,503,,1561,3.0,1071,3.0
113,474,4.0,364,3.0,780,,974,3.0
49,691,4.0,565,5.0,1400,5.0,1626,5.0
62,728,4.0,681,5.0,138,4.0,1597,
246,1050,5.0,1420,3.0,1565,,959,3.0
8,608,4.0,417,,1441,2.0,1282,4.0
40,1105,3.0,54,5.0,839,,1223,4.0
272,592,4.0,945,,373,4.0,1400,2.0
492,224,2.0,1025,3.0,1666,,1020,4.0
8,899,3.0,1220,4.0,1208,5.0,1611,5.0
208,1024,5.0,1281,,1125,5.0,489,5.0
149,352,3.0,101,4.0,472,,332,3.0
183,1426,2.0,403,,1172,4.0,922,4.0
208,676,,872,5.0,251,5.0,333,4.0
274,1472,4.0,176,3.0,552,3.0,925,4.0
122,530,,483,5.0,637,4.0,1295,4.0
61,1488,4.0,1713,3.0,1697,5.0,342,
38,132,,726,5.0,1208,5.0,271,4.0
149,20,4.0,184,3.0,1052,4.0,415,
40,1651,5.0,1638,4.0,265,4.0,1005,5.0
129,1670,4.0,714,4.0,907,,159,5.0
177,992,4.0,1613,4.0,366,,1327,3.0
248,1670,3.0,390,2.0,1609,4.0,907,
119,1300,3.0,1172,3.0,1225,3.0,1005,
16,534,5.0,455,2.0,1530,,558,3.0
85,599,,1208,5.0,1737,3.0,364,5.0
44,242,3.0,615,5.0,572,5.0,333,4.0
149,963,3.0,1270,3.0,1719,,1663,2.0
76,1335,4.0,1591,,537,2.0,138,4.0
62,709,,791,4.0,1370,2.0,363,5.0
165,384,3.0,102,4.0,1433,3.0,348,
422,1559,2.0,473,4.0,1595,,78,3.0
26,1696,5.0,212,,846,5.0,1534,4.0
99,1024,3.0,293,2.0,1210,,235,3.0
81,147,,483,3.0,841,5.0,1500,5.0
15,1488,4.0,467,4.0,663,,1223,5.0
234,1289,,1548,4.0,60,5.0,844,3.0
7,1096,,72,3.0,1016,5.0,46,5.0
129,754,,1259,5.0,908,5.0,1534,5.0
16,368,3.0,114,,286,1.0,494,4.0
1,336,,1122,2.0,378,5.0,636,3.0
61,1697,5.0,1731,,1304,4.0,924,4.0
32,547,,1285,4.0,1500,3.0,894,4.0
81,1732,4.0,388,,616,5.0,794,5.0
54,1712,5.0,320,,1634,5.0,555,4.0
16,1684,5.0,573,4.0,813,4.0,287,2.0
8,888,4.0,1194,5.0,1565,4.0,687,5.0
238,530,3.0,744,5.0,1385,,1689,4.0
38,849,,406,5.0,697,5.0,1593,4.0
161,1314,2.0,1621,1.0,683,,828,2.0
16,1351,,344,4.0,796,4.0,1276,5.0
49,419,4.0,115,,1704,4.0,924,5.0
85,1220,5.0,106,,1194,3.0,1246,4.0
81,716,5.0,526,5.0,1246,5.0,1071,
15,448,5.0,1682,4.0,1748,,521,5.0
208,244,4.0,1717,4.0,1656,,1098,4.0
61,472,4.0,809,3.0,1083,,1582,5.0
274,644,,821,4.0,1223,4.0,330,4.0
222,1221,4.0,168,4.0,442,,444,4.0
198,1459,,804,5.0,988,1.0,237,5.0
11,112,5.0,593,,611,2.0,1514,4.0
190,647,4.0,264,,986,5.0,124,4.0
23,291,,259,5.0,99,4.0,1628,5.0
42,1224,5.0,1756,,958,4.0,639,4.0
15,38,5.0,1030,5.0,88,,573,5.0
113,848,4.0,1379,,822,4.0,294,4.0
113,785,,227,5.0,1031,4.0,1591,2.0
170,1492,5.0,904,,184,4.0,221,4.0
81,706,5.0,277,,1529,4.0,1389,5.0
193,144,4.0,257,,774,5.0,606,4.0
49,761,3.0,1034,,525,5.0,175,5.0
25,1667,5.0,1606,4.0,937,3.0,1002,
113,1585,,211,5.0,903,2.0,602,1.0
170,834,2.0,371,,615,5.0,1564,4.0
373,1253,3.0,293,2.0,790,,846,3.0
49,392,5.0,393,5.0,1323,,492,5.0
15,1472,5.0,1542,3.0,1464,,1275,3.0
43,978,5.0,578,,1491,4.0,729,5.0
105,816,4.0,1605,1.0,598,4.0,423,
43,1266,,1635,3.0,118,5.0,1293,3.0
23,64,5.0,2,4.0,685,5.0,333,
19,594,3.0,502,3.0,200,3.0,105,
222,1618,3.0,452,5.0,454,5.0,1034,
23,1667,,1670,3.0,1707,5.0,415,5.0
225,1318,,1638,5.0,1240,5.0,396,5.0
51,1380,5.0,340,4.0,1497,5.0,109,
149,535,3.0,520,5.0,697,5.0,251,
49,865,5.0,1509,,839,5.0,780,5.0
16,817,3.0,418,5.0,87,,494,4.0
62,816,4.0,1329,5.0,844,2.0,1295,2.0
83,1377,4.0,356,2.0,1736,,681,3.0
120,820,2.0,1124,3.0,1253,2.0,28,
375,1010,4.0,162,5.0,1124,5.0,1446,
51,737,5.0,1301,4.0,1643,5.0,1644,5.0
2,1604,,494,5.0,894,4.0,655,4.0
23,145,4.0,881,4.0,1155,,1435,4.0
193,561,5.0,642,,772,4.0,229,5.0
31,1747,3.0,967,4.0,936,3.0,815,3.0
16,1731,1.0,1738,2.0,92,,1213,3.0
26,1556,5.0,631,5.0,987,5.0,557,
27,853,3.0,53,,1579,3.0,319,3.0
255,20,5.0,1194,2.0,395,,732,3.0
208,561,3.0,597,4.0,247,4.0,187,
292,696,,1544,3.0,1242,1.0,1210,3.0
274,150,4.0,855,4.0,935,,167,5.0
503,1697,5.0,1282,4.0,378,,1707,5.0
375,657,4.0,530,,1318,4.0,1183,5.0
214,1713,2.0,1452,,175,5.0,1615,2.0
23,1006,5.0,318,,1615,4.0,415,5.0
23,1712,5.0,208,4.0,967,5.0,1486,
209,98,,535,2.0,87,2.0,1086,3.0
62,1552,4.0,901,4.0,519,5.0,1113,
43,1107,5.0,1093,,78,4.0,1647,4.0
223,1479,4.0,840,3.0,521,5.0,1644,
23,1457,,632,3.0,1480,4.0,1389,4.0
15,1586,4.0,932,5.0,357,5.0,812,
157,229,4.0,1621,4.0,664,,1544,4.0
149,1509,,1609,3.0,1676,4.0,1374,2.0
258,435,,229,3.0,1259,1.0,1278,5.0
197,451,3.0,276,,470,3.0,1032,3.0
54,739,,986,5.0,765,4.0,815,5.0
83,64,5.0,657,4.0,1548,,1295,3.0
31,227,5.0,1333,4.0,489,3.0,1577,
40,1637,4.0,281,2.0,1689,,811,5.0
15,836,,356,2.0,397,5.0,1294,5.0
16,100,3.0,89,3.0,1227,,1196,4.0
24,1074,,696,2.0,936,2.0,859,1.0
22,960,,772,3.0,506,3.0,221,2.0
24,480,3.0,804,2.0,197,,1100,4.0
183,757,,759,4.0,1433,4.0,1195,4.0
54,1606,,1721,3.0,319,2.0,1423,5.0
44,880,,1031,5.0,634,4.0,1071,4.0
63,1027,,1637,4.0,1669,4.0,681,4.0
44,576,5.0,562,,905,4.0,1017,5.0
23,1104,,519,5.0,537,4.0,1436,3.0
223,713,3.0,475,3.0,1324,,269,2.0
33,468,4.0,647,4.0,1674,4.0,1183,
81,488,4.0,155,,1404,4.0,44,5.0
122,657,4.0,693,5.0,1718,,682,5.0
92,1072,5.0,405,4.0,604,,1036,4.0
109,864,5.0,258,3.0,499,,924,3.0
85,1616,1.0,660,,1220,5.0,1071,3.0
471,149,,744,2.0,397,3.0,558,4.0
430,744,5.0,1482,,190,4.0,1454,3.0
44,1489,,297,4.0,1004,4.0,429,5.0
129,722,5.0,1160,,651,5.0,109,5.0
23,1253,2.0,789,,791,4.0,1723,5.0
127,532,4.0,949,4.0,681,4.0,1723,
129,656,5.0,1697,4.0,760,4.0,1193,
111,243,2.0,1093,3.0,728,,874,4.0
122,1712,,1362,5.0,339,4.0,253,5.0
223,1184,3.0,1028,,726,4.0,1388,5.0
129,290,5.0,6,,573,5.0,1709,5.0
40,1011,,1399,4.0,1418,5.0,1387,5.0
210,242,3.0,101,1.0,967,5.0,509,
113,976,3.0,500,,1205,3.0,537,5.0
11,835,4.0,389,4.0,937,,826,4.0
16,368,3.0,1265,5.0,756,4.0,1450,4.0
81,352,4.0,485,5.0,1737,4.0,923,
23,1715,3.0,1364,5.0,1205,5.0,1149,
44,1584,,1655,4.0,617,3.0,845,5.0
267,258,3.0,788,4.0,106,3.0,1262,
62,1712,5.0,657,5.0,1277,4.0,1662,5.0
49,260,,1463,5.0,1351,5.0,1259,5.0
429,1072,,1638,3.0,247,5.0,990,5.0
108,1649,5.0,1220,,218,4.0,590,4.0
8,32,5.0,1,,305,4.0,517,4.0
183,1505,5.0,35,,122,4.0,765,5.0
1,1270,3.0,535,4.0,1048,5.0,952,
69,979,,468,5.0,820,4.0,1494,5.0
105,628,3.0,344,,251,4.0,459,1.0
183,1264,,321,5.0,1651,5.0,501,3.0
127,225,5.0,161,,58,4.0,1741,5.0
127,1745,4.0,538,,58,4.0,862,5.0
25,1056,1.0,1670,1.0,247,,106,2.0
129,544,3.0,546,,1688,4.0,1630,4.0
208,696,5.0,617,5.0,1547,5.0,1005,
99,97,3.0,226,,299,3.0,62,2.0
40,1354,,748,5.0,1021,4.0,911,5.0
8,1396,5.0,420,4.0,726,4.0,312,
16,865,5.0,598,4.0,1543,,490,1.0
37,1634,,386,4.0,758,5.0,347,3.0
0,914,3.0,309,3.0,731,2.0,366,
222,917,,1621,5.0,651,3.0,415,4.0
149,276,4.0,806,2.0,1286,3.0,1577,
183,908,4.0,1436,4.0,461,4.0,142,
122,1715,4.0,1610,4.0,986,,109,3.0
225,17,4.0,305,,1528,1.0,607,5.0
208,1168,5.0,933,,1581,4.0,1663,3.0
23,448,5.0,627,4.0,356,5.0,964,4.0
11,262,4.0,375,4.0,519,4.0,495,
49,529,4.0,802,4.0,245,,1210,3.0
49,844,3.0,861,,1294,5.0,1327,4.0
10,400,,293,3.0,1033,3.0,507,4.0
310,741,5.0,1126,,347,5.0,254,3.0
246,309,5.0,952,4.0,603,5.0,525,
105,865,1.0,690,3.0,228,2.0,216,
375,1042,5.0,580,4.0,997,5.0,263,5.0
26,1297,,885,4.0,556,4.0,719,5.0
16,1680,2.0,502,4.0,1065,4.0,1422,
15,357,5.0,1511,4.0,507,4.0,254,3.0
23,433,,1128,5.0,1241,5.0,76,4.0
222,741,,154,5.0,1341,4.0,623,5.0
15,562,,1284,4.0,1142,5.0,1437,5.0
169,117,5.0,346,,558,4.0,95,3.0
23,1713,5.0,1602,4.0,1732,5.0,1049,5.0
23,145,4.0,1026,5.0,1205,5.0,1707,5.0
83,1312,,293,3.0,955,4.0,924,3.0
219,961,5.0,947,5.0,109,,989,5.0
73,499,4.0,181,,294,4.0,1247,2.0
81,226,,212,5.0,1432,5.0,26,5.0
207,192,4.0,186,,411,2.0,1260,4.0
44,1524,2.0,1621,3.0,445,5.0,1006,4.0
23,1026,5.0,469,,215,4.0,522,5.0
23,293,4.0,793,,973,5.0,142,5.0
16,576,4.0,1541,3.0,1367,4.0,954,
120,480,3.0,817,4.0,1578,,415,1.0
174,599,3.0,507,4.0,461,3.0,1693,
193,675,4.0,869,,634,3.0,156,4.0
321,1642,3.0,461,4.0,61,,669,4.0
26,1592,,952,3.0,1579,5.0,620,5.0
207,243,2.0,251,4.0,604,3.0,733,
11,441,4.0,1626,,1756,1.0,1391,3.0
44,976,3.0,1361,5.0,129,4.0,692,5.0
23,178,4.0,884,,1589,4.0,894,4.0
11,1635,2.0,517,3.0,44,,1293,4.0
193,432,,417,3.0,722,4.0,1079,5.0
16,1346,2.0,1557,3.0,165,1.0,1631,
23,321,4.0,277,5.0,1594,,506,4.0
209,308,4.0,729,1.0,524,3.0,1679,
81,1280,,1270,3.0,841,5.0,1033,4.0
11,1217,5.0,1353,5.0,1305,,124,4.0
111,996,5.0,774,,1722,3.0,732,4.0
106,740,5.0,1588,3.0,1052,4.0,1164,4.0
44,1139,,870,4.0,1291,5.0,141,3.0
26,1396,5.0,261,2.0,1669,,555,2.0
26,1408,4.0,1250,3.0,1062,,157,5.0
81,228,4.0,824,,1433,5.0,475,5.0
11,1251,5.0,263,5.0,1533,3.0,654,
15,1072,4.0,657,4.0,259,4.0,1699,5.0
38,1382,,519,5.0,695,5.0,271,4.0
101,227,1.0,1333,4.0,923,,1423,4.0
21,817,3.0,697,3.0,1051,3.0,796,
208,677,4.0,247,4.0,248,,905,4.0
16,689,,276,4.0,597,4.0,326,3.0
209,19,3.0,1514,4.0,1386,,475,2.0
8,1058,5.0,710,5.0,1737,,297,5.0
15,342,,55,4.0,983,3.0,1194,5.0
21,372,3.0,1270,2.0,1756,4.0,1359,
282,83,,1320,1.0,747,4.0,603,4.0
149,1041,3.0,962,4.0,1012,4.0,1643,4.0
193,19,5.0,437,,1448,5.0,1017,5.0
11,1552,4.0,1217,5.0,614,,1065,4.0
8,1306,5.0,1338,4.0,94,4.0,894,5.0
362,759,4.0,999,4.0,316,4.0,1263,
15,691,,1688,1.0,74,4.0,283,4.0
11,1712,5.0,82,4.0,1698,,734,5.0
44,998,3.0,1431,3.0,154,4.0,622,
23,1664,5.0,1669,5.0,1627,,1277,5.0
109,1664,4.0,341,,326,5.0,924,3.0
129,144,,834,4.0,1678,4.0,1599,5.0
86,277,5.0,71,5.0,1096,4.0,172,
23,5,5.0,837,4.0,572,4.0,45,
0,403,,713,3.0,106,5.0,972,3.0
81,561,,506,5.0,906,4.0,1563,5.0
242,501,4.0,1288,,364,5.0,558,4.0
8,1430,4.0,1128,5.0,1385,2.0,78,4.0
393,625,,358,3.0,1354,1.0,1006,4.0
23,560,,913,5.0,1490,4.0,525,5.0
8,164,,1224,3.0,1210,3.0,218,3.0
15,802,5.0,932,5.0,567,4.0,1661,
1,1057,3.0,467,3.0,696,4.0,1535,
127,1170,4.0,230,,1463,4.0,1673,5.0
197,1635,2.0,359,,351,3.0,783,4.0
145,817,,963,4.0,1670,2.0,1383,4.0
23,1299,4.0,1589,4.0,774,5.0,1638,4.0
177,772,5.0,1365,3.0,1238,,839,3.0
119,1634,5.0,1030,4.0,1609,4.0,1402,
51,1057,5.0,1593,,1596,5.0,588,5.0
280,1314,3.0,726,4.0,1337,,187,5.0
209,483,4.0,679,3.0,552,4.0,892,
81,516,2.0,1304,4.0,1646,5.0,1150,
16,1186,4.0,683,,1563,4.0,604,3.0
272,498,,1460,3.0,1270,1.0,1065,2.0
26,1074,3.0,548,,743,5.0,1224,4.0
28,1093,3.0,1301,4.0,330,4.0,219,
62,1089,,265,4.0,1389,5.0,990,5.0
190,832,5.0,840,4.0,1259,4.0,940,
62,467,3.0,791,4.0,1464,2.0,509,5.0
26,176,,1588,4.0,1111,4.0,1503,4.0
8,82,5.0,595,5.0,1098,5.0,1548,
152,858,,107,4.0,894,3.0,351,4.0
51,866,5.0,1154,4.0,1366,5.0,893,
180,1651,4.0,1332,,1575,2.0,365,3.0
81,1570,5.0,331,5.0,860,5.0,959,5.0
46,529,5.0,327,,1721,4.0,842,3.0
223,82,4.0,86,4.0,636,4.0,1502,
81,1488,5.0,1108,5.0,1174,5.0,1004,4.0
86,983,5.0,1659,,1660,5.0,1583,4.0
145,309,4.0,221,3.0,1454,3.0,1647,4.0
8,368,,1235,5.0,724,5.0,438,3.0
26,1554,5.0,532,5.0,169,,702,5.0
183,321,5.0,870,,1675,4.0,622,2.0
11,306,3.0,166,5.0,1258,4.0,202,5.0
97,470,4.0,520,3.0,842,,1756,4.0
113,1232,2.0,1403,,990,4.0,271,2.0
10,467,4.0,840,4.0,1627,4.0,1343,
43,1300,5.0,1608,3.0,1644,,190,3.0
143,705,4.0,514,,1058,3.0,414,3.0
16,167,5.0,408,4.0,1466,,1391,3.0
225,1093,4.0,310,3.0,975,,1327,5.0
15,1377,5.0,1605,,1159,2.0,492,5.0
181,1682,3.0,279,,521,4.0,397,4.0
52,577,2.0,883,1.0,468,4.0,1727,4.0
19,1170,4.0,277,4.0,1559,3.0,222,
379,1186,3.0,836,3.0,854,5.0,1082,
36,283,5.0,284,4.0,1660,3.0,1342,
26,694,4.0,1463,5.0,346,,923,3.0
23,840,1.0,825,,1676,3.0,1375,4.0
26,275,5.0,1447,5.0,1111,4.0,1391,
177,1457,2.0,397,5.0,1711,5.0,943,5.0
81,953,5.0,1225,,1658,5.0,271,3.0
177,834,5.0,1732,2.0,921,,943,5.0
38,17,3.0,801,5.0,930,3.0,1354,2.0
16,903,5.0,200,4.0,795,4.0,1470,4.0
129,560,4.0,806,5.0,316,,1677,3.0
804,928,3.0,177,2.0,1353,,1309,5.0
26,1570,5.0,361,5.0,668,,1422,4.0
71,50,,1661,4.0,1421,5.0,1294,3.0
23,122,5.0,875,4.0,60,,1551,5.0
49,1313,5.0,1604,4.0,1018,4.0,1693,
26,1281,5.0,387,5.0,38,,1291,4.0
11,980,,121,4.0,1547,4.0,511,5.0
385,83,3.0,1512,,506,2.0,107,5.0
15,752,5.0,81,5.0,502,3.0,1193,
161,1396,3.0,453,4.0,282,,942,3.0
33,1315,,1205,5.0,1016,5.0,894,4.0
81,1344,5.0,1713,5.0,949,,997,5.0
11,1154,4.0,1686,4.0,696,5.0,1578,
119,1429,,695,5.0,616,5.0,632,4.0
26,1122,2.0,1396,5.0,1150,,1551,4.0
26,309,5.0,199,,839,5.0,1527,3.0
16,517,4.0,150,4.0,89,3.0,1069,
16,100,3.0,886,3.0,871,,458,5.0
81,694,,262,5.0,314,5.0,797,5.0
48,897,4.0,1122,4.0,1106,,1535,5.0
16,1748,4.0,377,,1020,4.0,1070,4.0
246,177,2.0,1401,5.0,1242,3.0,1277,
81,359,5.0,664,4.0,777,,1371,5.0
33,1368,,378,4.0,1723,5.0,1052,4.0
68,1297,5.0,1062,,1006,4.0,143,3.0
62,449,5.0,420,5.0,231,,1595,4.0
348,240,,641,2.0,294,3.0,507,4.0
43,755,4.0,648,5.0,1005,,47,4.0
49,772,5.0,985,5.0,1563,5.0,605,
19,18,3.0,1111,4.0,605,3.0,303,3.0
81,896,,875,5.0,1627,4.0,76,5.0
215,1696,5.0,1169,3.0,1090,4.0,1718,
26,323,4.0,1475,4.0,539,,1356,4.0
36,1473,,1266,4.0,733,3.0,1295,2.0
16,1170,4.0,423,2.0,8,2.0,617,4.0
54,770,5.0,804,4.0,965,4.0,1478,
127,932,4.0,502,5.0,986,5.0,351,
15,1745,4.0,1603,5.0,315,5.0,1438,
16,1330,,1140,3.0,293,4.0,125,3.0
277,1314,2.0,708,2.0,1609,3.0,1291,5.0
23,1504,,1498,4.0,538,5.0,1086,5.0
8,320,,1313,4.0,631,4.0,284,5.0
8,1648,,146,5.0,1739,5.0,830,4.0
157,420,3.0,101,2.0,744,4.0,603,4.0
295,1744,,164,3.0,1254,4.0,1006,5.0
564,976,2.0,1410,3.0,445,,1278,3.0
11,961,5.0,553,,731,5.0,924,2.0
190,900,,1253,4.0,1609,4.0,365,4.0
541,722,1.0,1587,,851,3.0,1503,3.0
44,1588,4.0,999,5.0,76,5.0,1583,
127,1632,5.0,16,3.0,1713,5.0,251,3.0
0,1632,,762,3.0,686,3.0,254,2.0
40,240,,419,4.0,421,5.0,1398,4.0
44,1397,3.0,1735,1.0,199,,765,5.0
23,195,,950,5.0,734,4.0,1102,3.0
173,1488,4.0,929,,242,3.0,1183,5.0
11,897,4.0,1175,5.0,1692,5.0,1135,4.0
197,34,5.0,406,4.0,1351,,1480,3.0
11,818,,773,5.0,342,4.0,985,5.0
149,1089,,101,4.0,1607,5.0,1417,4.0
229,672,4.0,950,4.0,1738,,1324,4.0
54,17,,1688,1.0,1754,5.0,271,4.0
145,1028,4.0,1447,,889,4.0,1307,2.0
26,1458,4.0,1571,5.0,985,4.0,940,
32,835,3.0,599,,1240,5.0,104,4.0
16,769,4.0,914,3.0,1014,5.0,826,2.0
1,835,1.0,212,4.0,1285,,280,4.0
8,449,5.0,1430,4.0,247,,74,3.0
198,723,,1092,5.0,585,5.0,1293,1.0
181,612,2.0,1701,2.0,873,,1711,4.0
146,405,2.0,1084,3.0,1181,3.0,1614,
183,1013,4.0,1238,,792,5.0,106,4.0
113,1136,5.0,987,3.0,1007,,351,4.0
8,242,5.0,1026,,314,5.0,476,5.0
190,480,4.0,1058,4.0,585,1.0,412,
16,401,2.0,1346,2.0,234,4.0,1690,
143,598,4.0,807,,1608,4.0,1389,1.0
0,1235,1.0,761,3.0,1098,5.0,1723,
85,1328,3.0,1429,5.0,1382,,573,4.0
81,1713,5.0,1169,4.0,346,,604,5.0
107,816,3.0,52,4.0,1623,,876,4.0
