item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9,user-10,rating-10
8,450,,932,4.0,916,,54,5.0,1654,5.0,934,,683,2.0,636,4.0,1405,5.0,1294,5.0
106,690,4.0,979,,1107,,197,2.0,102,,822,2.0,1644,4.0,877,4.0,1629,4.0,1199,
0,209,3.0,1141,4.0,1398,4.0,359,3.0,1447,,473,,1306,4.0,1340,,397,4.0,1086,
15,49,,1014,5.0,1463,,1673,5.0,793,,619,4.0,1212,,268,5.0,220,4.0,141,5.0
49,995,4.0,915,,1475,5.0,20,5.0,1493,,167,5.0,794,,1243,3.0,572,3.0,1550,5.0
16,1073,,339,4.0,1011,4.0,773,,1576,,1577,5.0,1756,2.0,1580,2.0,1645,,269,5.0
44,1075,5.0,147,5.0,1734,4.0,105,,90,,1580,4.0,1709,,1181,5.0,718,4.0,207,3.0
49,1297,,1442,,162,4.0,580,4.0,1700,,1095,4.0,472,3.0,11,2.0,1389,5.0,575,3.0
149,897,4.0,1235,5.0,1269,5.0,870,,695,5.0,599,,1127,4.0,1513,5.0,1597,4.0,1471,
54,1249,,386,3.0,901,5.0,1397,,311,4.0,377,,873,3.0,475,5.0,11,4.0,1468,
374,144,3.0,1521,,85,,1544,4.0,1209,,602,4.0,1100,4.0,1356,2.0,93,,815,4.0
44,849,4.0,1683,5.0,1091,4.0,323,,1381,4.0,422,,1608,4.0,602,2.0,316,4.0,1196,4.0
44,225,5.0,1427,,1716,,708,1.0,1205,3.0,824,4.0,729,,75,,1694,4.0,334,3.0
16,449,4.0,785,,260,,100,3.0,532,3.0,792,4.0,1016,,713,4.0,1227,,45,2.0
23,1281,,564,5.0,549,4.0,454,5.0,71,5.0,329,4.0,1417,5.0,411,5.0,1467,,510,
193,1072,,1713,5.0,1284,,1094,4.0,330,5.0,762,4.0,572,4.0,364,5.0,1246,,1119,
26,992,5.0,256,4.0,450,,83,,500,1.0,1093,3.0,726,4.0,137,5.0,1148,2.0,365,
183,1058,4.0,19,5.0,436,4.0,1540,,133,4.0,968,4.0,712,,1384,,281,5.0,1725,
38,1696,4.0,240,,512,,145,1.0,1,4.0,1635,5.0,647,3.0,1096,4.0,10,5.0,383,
26,721,,1234,4.0,709,4.0,855,,72,4.0,681,3.0,1052,5.0,428,,590,,1695,5.0
44,112,,52,5.0,598,4.0,792,5.0,1688,3.0,456,3.0,188,5.0,1324,,1549,1.0,399,
11,482,4.0,242,,675,4.0,1748,5.0,341,5.0,326,5.0,1417,4.0,825,,266,,412,
16,768,,1490,,1188,4.0,997,,601,,1241,5.0,313,3.0,811,2.0,1358,4.0,1711,3.0
11,1010,4.0,1637,4.0,37,5.0,613,5.0,1735,1.0,663,,1656,,1259,5.0,588,3.0,1117,
222,1520,4.0,1154,,884,3.0,1509,5.0,1383,,1321,2.0,1114,,556,3.0,1086,4.0,1071,
43,1473,,405,5.0,1318,4.0,599,4.0,760,,1321,,378,5.0,1354,,1227,4.0,462,4.0
15,417,,834,3.0,518,,1258,5.0,1178,5.0,651,,1307,4.0,1566,,846,3.0,1663,4.0
16,784,,1345,4.0,1330,,164,4.0,996,3.0,918,,1740,,317,4.0,749,4.0,974,3.0
23,1505,,2,4.0,1378,,532,4.0,101,4.0,1337,,1563,4.0,636,3.0,1420,,29,4.0
54,1552,4.0,1696,5.0,305,,785,,1716,,1337,3.0,411,5.0,1101,5.0,526,,1310,5.0
26,208,,209,,1491,,1253,4.0,1445,3.0,1335,5.0,1208,5.0,1209,,1005,5.0,558,4.0
85,817,3.0,580,4.0,70,,456,2.0,361,5.0,923,4.0,1115,,1006,5.0,1711,3.0,1391,
23,464,,1616,4.0,753,5.0,401,,1010,4.0,386,4.0,663,,504,4.0,1436,3.0,175,5.0
8,626,4.0,1154,4.0,1507,,358,,87,5.0,871,,280,5.0,763,5.0,734,4.0,1647,5.0
105,1360,,352,2.0,1540,5.0,805,,967,2.0,312,,553,4.0,1611,4.0,845,4.0,751,
62,1440,5.0,128,1.0,753,5.0,641,5.0,482,,1059,,1670,5.0,214,,1654,4.0,935,5.0
129,336,5.0,0,,354,,787,5.0,486,5.0,1431,,1480,4.0,345,,75,5.0,734,5.0
16,1264,,1395,4.0,1284,,743,,1160,,1513,3.0,281,3.0,251,3.0,1323,4.0,572,4.0
44,1216,,672,4.0,1505,4.0,148,,1124,,1415,2.0,1559,3.0,153,4.0,571,4.0,1468,4.0
15,1153,5.0,1314,3.0,1556,,740,5.0,1034,3.0,1356,3.0,1548,5.0,1550,,1679,4.0,367,
44,1634,4.0,707,5.0,1507,,937,4.0,1193,5.0,1113,4.0,314,5.0,971,,12,,45,
11,1441,4.0,1269,4.0,1286,,1271,,1592,3.0,812,,1006,4.0,302,,238,3.0,351,4.0
124,306,5.0,386,,51,4.0,197,4.0,888,5.0,664,5.0,954,,362,,235,4.0,1340,
8,1172,4.0,345,,522,4.0,795,5.0,1100,2.0,156,4.0,157,,1246,4.0,1294,5.0,1566,
15,224,,881,4.0,97,4.0,998,4.0,247,5.0,765,,46,,398,5.0,111,4.0,815,5.0
15,1248,2.0,1184,4.0,306,3.0,1269,5.0,872,,251,3.0,1629,5.0,1325,,1742,,687,5.0
26,307,,163,5.0,1300,,405,5.0,711,5.0,295,5.0,1304,,588,4.0,109,3.0,1294,5.0
81,64,5.0,1184,3.0,913,,1665,,17,5.0,275,,278,3.0,1110,5.0,1385,,1501,5.0
15,227,3.0,616,,1673,5.0,281,3.0,971,2.0,492,5.0,605,,750,4.0,271,3.0,1407,
23,306,5.0,371,,1620,4.0,374,,727,5.0,1048,,681,5.0,987,5.0,301,,207,5.0
23,817,4.0,177,4.0,753,5.0,660,,1317,5.0,1691,,1180,4.0,1468,2.0,653,,461,5.0
15,1634,,835,,1237,5.0,567,4.0,954,4.0,522,5.0,924,5.0,1053,,861,,1391,5.0
180,1040,4.0,1521,,258,3.0,370,,1411,,1242,4.0,717,4.0,429,,254,3.0,14,4.0
23,1168,5.0,1280,,277,5.0,1286,,1672,,460,3.0,844,4.0,61,,1054,5.0,1471,4.0
1,1411,3.0,1060,5.0,1172,3.0,1477,,662,5.0,1527,,679,2.0,314,,458,4.0,315,3.0
11,528,5.0,1297,4.0,1156,,741,,1050,,1195,5.0,171,4.0,253,5.0,557,4.0,1583,4.0
40,1666,5.0,466,,1413,,1750,5.0,728,5.0,1434,4.0,1082,5.0,1067,5.0,1262,,207,
23,418,,322,4.0,1378,,1347,,1317,5.0,1654,5.0,1558,5.0,1048,,1435,4.0,685,5.0
222,245,4.0,1542,,550,,1302,3.0,1272,,906,4.0,859,5.0,556,3.0,1469,4.0,1023,
43,1313,5.0,1377,2.0,1362,,1683,,67,4.0,1572,,1589,5.0,1658,5.0,122,4.0,799,
85,483,4.0,85,,357,3.0,1461,,630,4.0,407,,1657,,507,5.0,1692,4.0,1743,5.0
76,1296,5.0,512,,1426,4.0,803,4.0,868,,1236,,262,4.0,1110,5.0,40,,553,5.0
81,273,5.0,1378,,532,4.0,1078,4.0,151,,1256,4.0,904,,1611,,461,5.0,1070,4.0
43,1632,,864,5.0,1123,5.0,22,,121,4.0,1756,,1261,,910,5.0,1726,4.0,1407,5.0
49,98,,1395,5.0,51,4.0,1125,,470,4.0,855,5.0,1642,5.0,1563,5.0,939,,220,
81,1376,4.0,1088,4.0,803,5.0,356,,901,5.0,792,5.0,1560,,1689,,811,5.0,1341,
44,145,5.0,194,4.0,626,2.0,1542,,743,,536,,9,4.0,906,4.0,1277,,126,4.0
43,50,5.0,738,5.0,1555,,1077,5.0,1734,,1255,,729,5.0,1021,4.0,414,,271,2.0
44,1521,,1217,3.0,259,,1731,5.0,20,4.0,632,4.0,1240,3.0,9,4.0,425,,764,
81,594,,741,,263,3.0,1098,4.0,380,,1229,5.0,1597,,525,5.0,1694,5.0,31,5.0
16,3,5.0,806,1.0,582,,1736,,1756,2.0,1309,4.0,1181,5.0,1230,,783,,63,5.0
54,657,4.0,1505,4.0,97,5.0,1395,,344,5.0,521,5.0,315,,476,,1628,,750,4.0
15,1408,,272,5.0,789,5.0,101,4.0,1529,,522,5.0,634,,923,,123,5.0,1437,5.0
11,224,,82,4.0,1011,,167,5.0,1321,,170,4.0,650,5.0,539,5.0,268,4.0,93,
15,721,,178,,19,5.0,1204,4.0,1749,,325,5.0,1497,5.0,1723,3.0,604,4.0,830,5.0
23,1313,4.0,932,5.0,870,5.0,1064,,761,,570,5.0,1515,5.0,1452,,1229,,974,4.0
44,176,4.0,705,,1588,4.0,167,5.0,1690,,426,4.0,1259,5.0,540,,1596,5.0,1006,4.0
23,865,5.0,833,,1042,4.0,82,4.0,1250,4.0,1060,,1318,4.0,1434,4.0,1274,,1039,4.0
127,1072,4.0,1634,3.0,1411,,1556,,72,5.0,634,,779,5.0,268,,1182,5.0,1534,4.0
44,1441,3.0,1699,4.0,643,,1591,3.0,983,,1112,5.0,314,5.0,1323,,699,5.0,718,4.0
208,320,,1588,4.0,344,,648,5.0,1753,5.0,618,4.0,1723,,269,5.0,735,4.0,1599,5.0
23,1280,,513,5.0,595,,580,4.0,1461,,599,5.0,1688,5.0,1259,3.0,1595,,271,4.0
11,307,,389,4.0,1110,5.0,1496,5.0,920,4.0,1177,3.0,346,,458,4.0,1435,3.0,1630,2.0
38,1024,,1506,,242,4.0,1026,5.0,819,5.0,262,,406,5.0,1480,5.0,1181,1.0,1485,
33,435,3.0,1188,,197,4.0,1077,4.0,1414,,1671,4.0,904,,1400,,780,4.0,973,4.0
23,753,5.0,980,5.0,1493,,566,5.0,1143,,1179,,412,,1518,3.0,1215,5.0,47,5.0
81,929,5.0,1330,,1029,,470,5.0,440,,1145,,459,4.0,1708,5.0,878,5.0,558,4.0
129,464,2.0,1632,,1462,5.0,1047,5.0,1240,5.0,10,5.0,1067,,877,3.0,1695,,1151,
44,722,5.0,146,5.0,18,4.0,1573,4.0,1047,5.0,1144,5.0,1625,,826,3.0,605,,1693,
42,898,,1250,5.0,902,,1654,5.0,904,,616,5.0,1321,2.0,363,,572,3.0,605,3.0
44,918,1.0,280,4.0,1241,3.0,1689,,1609,5.0,154,4.0,364,,1452,,1518,3.0,255,4.0
129,1169,5.0,1201,,1489,5.0,52,4.0,167,5.0,1002,,570,,1596,5.0,1278,5.0,1006,5.0
208,1024,5.0,372,4.0,1204,5.0,648,5.0,1241,5.0,1452,,445,5.0,414,,1455,,1391,3.0
15,1425,4.0,1314,3.0,660,4.0,1110,5.0,921,4.0,891,3.0,1211,,1069,5.0,254,3.0,1391,5.0
278,1635,,821,4.0,421,,150,3.0,200,5.0,281,,1401,,922,4.0,363,4.0,1708,3.0
222,1120,,1475,4.0,420,,167,5.0,1192,,281,3.0,1273,3.0,1754,,125,4.0,1486,3.0
16,1056,3.0,145,4.0,211,,867,3.0,517,4.0,1127,,1320,,888,3.0,1181,5.0,1229,
81,1334,4.0,1431,,87,4.0,1370,,1562,1.0,378,5.0,1546,4.0,122,5.0,1547,2.0,1517,
16,97,5.0,1331,,99,4.0,772,4.0,1078,5.0,1718,,858,4.0,125,3.0,1453,,1086,
81,1523,5.0,1395,5.0,70,,599,4.0,855,5.0,1049,,668,,13,5.0,237,,29,5.0
11,1057,3.0,1395,,996,4.0,1492,3.0,213,4.0,789,5.0,920,4.0,107,4.0,1180,,894,5.0
129,690,4.0,979,,1686,3.0,663,,1623,4.0,1561,5.0,970,5.0,204,,414,,1614,5.0
11,496,,356,3.0,1189,5.0,1685,4.0,1671,3.0,935,5.0,265,,681,,682,,1435,3.0
129,144,,1154,5.0,1588,5.0,1620,5.0,456,4.0,1098,5.0,442,3.0,380,,700,,1647,
222,882,,1330,3.0,1187,,358,4.0,167,5.0,936,4.0,504,,1544,5.0,969,4.0,571,
16,566,4.0,1126,,39,3.0,1753,5.0,42,5.0,379,,1596,5.0,364,5.0,1421,5.0,605,3.0
23,18,4.0,1250,4.0,1571,,692,,918,,1513,5.0,1066,,572,4.0,13,5.0,1423,3.0
208,496,,1104,,1634,5.0,1010,4.0,1748,5.0,1636,4.0,1061,,1706,,1757,4.0,686,4.0
23,528,5.0,1648,5.0,145,4.0,134,5.0,1225,5.0,921,5.0,586,4.0,1019,,510,,543,
85,704,,817,3.0,1572,,516,5.0,456,2.0,168,2.0,521,5.0,1210,4.0,203,,638,
183,1072,4.0,1490,4.0,217,4.0,233,,364,5.0,1598,,478,3.0,127,5.0,175,,1487,
38,448,,1632,3.0,450,,1381,5.0,361,5.0,1722,4.0,1708,,1228,4.0,157,,1455,5.0
11,1729,,945,,1730,,99,4.0,517,3.0,1077,5.0,1303,4.0,233,,297,5.0,1692,5.0
16,114,,1682,4.0,452,3.0,662,4.0,550,3.0,1721,2.0,395,,1211,,1517,,445,3.0
44,64,4.0,915,4.0,1717,3.0,1318,4.0,759,3.0,311,4.0,743,,524,,477,1.0,894,
16,1217,5.0,882,4.0,963,4.0,1686,,550,3.0,1706,,1004,,908,3.0,1693,,511,4.0
190,32,,833,3.0,17,4.0,1506,,82,5.0,84,3.0,1430,,792,4.0,971,4.0,1727,
16,1360,3.0,290,,50,,1098,5.0,1291,4.0,843,4.0,571,5.0,92,,668,,813,4.0
43,576,4.0,1713,5.0,738,5.0,341,2.0,791,,808,,525,,557,5.0,269,5.0,846,
81,177,,321,3.0,1286,,1512,,1001,3.0,1113,4.0,123,,859,4.0,76,5.0,990,4.0
208,1585,,643,4.0,1494,,1066,4.0,828,5.0,109,4.0,1310,4.0,974,5.0,1678,,638,4.0
23,1474,,359,5.0,616,5.0,506,4.0,1292,5.0,653,,1598,4.0,926,3.0,1327,5.0,239,
26,1491,,1427,,596,4.0,356,,453,4.0,1221,5.0,1240,3.0,26,4.0,1005,5.0,766,
0,1651,3.0,1317,,502,4.0,1016,,632,3.0,523,,1164,3.0,1118,,974,2.0,1711,5.0
23,1,3.0,1027,5.0,1030,5.0,473,5.0,891,5.0,316,,1628,5.0,254,5.0,991,,1071,
11,1025,5.0,612,4.0,999,5.0,744,4.0,984,,1562,,590,,623,2.0,431,4.0,1423,2.0
44,498,4.0,690,4.0,1558,,1495,3.0,1112,5.0,1193,5.0,1022,,1326,,1295,4.0,1247,
149,1360,,977,4.0,658,,1587,4.0,1003,,1084,4.0,1181,4.0,573,,461,3.0,638,5.0
49,1664,5.0,177,2.0,1585,,294,3.0,166,5.0,492,5.0,973,4.0,318,,431,,223,
183,513,5.0,962,2.0,148,,1222,3.0,535,3.0,57,,1162,5.0,491,,1677,,575,4.0
51,1280,4.0,81,,513,5.0,995,4.0,661,,1061,5.0,6,4.0,1226,5.0,1661,,1502,
51,1072,5.0,498,5.0,885,,726,4.0,904,,1373,,1086,5.0,1422,3.0,1278,4.0,686,
234,640,5.0,1392,3.0,321,4.0,914,5.0,1314,4.0,803,,456,4.0,714,,523,,1311,
49,50,,578,,1602,,1541,5.0,1366,,390,5.0,1175,4.0,1607,4.0,1544,4.0,159,5.0
8,256,5.0,657,4.0,498,5.0,34,5.0,1539,,853,5.0,1543,,1116,,206,5.0,718,
15,97,4.0,1411,3.0,948,5.0,53,,86,,1192,5.0,953,,315,5.0,109,5.0,1743,5.0
44,384,,1634,4.0,1059,4.0,742,,790,5.0,1720,,1288,,985,5.0,1196,4.0,636,3.0
113,688,,1169,2.0,1107,4.0,707,3.0,611,,310,,329,1.0,1580,,1052,4.0,1565,5.0
11,609,5.0,1585,,1041,3.0,851,4.0,1316,,1396,4.0,1242,5.0,107,4.0,1357,4.0,1727,
129,1217,,1715,5.0,855,5.0,1480,4.0,281,3.0,187,,75,5.0,476,,1613,5.0,30,
26,288,5.0,1552,5.0,1698,5.0,1139,,1507,,55,4.0,410,4.0,124,,109,3.0,1535,3.0
40,817,,1490,5.0,594,5.0,373,5.0,198,,758,5.0,487,,1320,1.0,793,4.0,733,
44,256,5.0,496,,1553,,306,3.0,34,5.0,1155,5.0,1013,5.0,1658,4.0,1325,,1405,
1,993,,1651,,435,4.0,756,,1124,3.0,901,4.0,744,4.0,120,,1581,3.0,1070,3.0
44,242,3.0,514,4.0,1059,4.0,243,5.0,1398,,1096,4.0,1084,3.0,588,4.0,396,5.0,1311,
49,385,,499,4.0,99,4.0,245,,727,,455,5.0,1528,,1481,5.0,874,5.0,1355,5.0
42,1280,5.0,19,3.0,871,,568,,1032,,1065,4.0,89,3.0,1724,,1629,4.0,1375,3.0
43,480,5.0,1488,5.0,1586,,728,,1480,,1688,3.0,90,5.0,939,3.0,476,,1309,4.0
86,1537,,1105,,1042,,1299,4.0,949,4.0,118,3.0,1578,4.0,171,,475,4.0,508,4.0
23,657,5.0,645,4.0,1109,,421,5.0,615,5.0,1751,4.0,778,,347,5.0,1613,,206,5.0
44,64,4.0,738,,194,4.0,1188,,757,4.0,439,4.0,616,5.0,1147,,1373,,1342,4.0
61,1377,4.0,1713,3.0,133,5.0,726,4.0,504,4.0,248,,1384,,554,,332,3.0,892,
26,144,,945,,994,,834,2.0,393,5.0,137,5.0,1422,4.0,558,4.0,511,,143,4.0
16,496,,180,,599,3.0,1561,5.0,218,2.0,1722,5.0,490,1.0,379,,237,4.0,1134,
375,1155,,468,4.0,1188,4.0,500,,1318,4.0,1078,4.0,1210,3.0,138,5.0,156,,558,4.0
16,1172,3.0,263,4.0,455,2.0,487,,1256,4.0,456,3.0,745,,1673,,91,,1164,4.0
49,1280,,100,,996,,806,5.0,294,3.0,1563,5.0,221,4.0,78,3.0,622,5.0,1311,
49,1648,5.0,832,4.0,1044,,54,4.0,968,5.0,296,,969,,1609,,862,3.0,1695,5.0
26,1476,,1364,2.0,1748,4.0,101,5.0,1254,5.0,726,4.0,39,,615,,1289,,1727,4.0
15,1457,,1476,4.0,1684,4.0,1621,,1686,5.0,1143,,1034,3.0,859,4.0,1547,4.0,236,
16,976,3.0,68,5.0,1300,3.0,373,,586,,843,4.0,732,3.0,1437,5.0,1679,,1519,
127,192,,85,4.0,329,4.0,825,,698,,1450,3.0,619,3.0,1436,5.0,558,4.0,1646,
11,400,2.0,320,,1349,4.0,1509,,38,5.0,1591,3.0,157,,286,3.0,222,,1070,5.0
11,83,3.0,419,3.0,116,3.0,213,4.0,614,,1223,5.0,473,,1146,4.0,652,,541,
127,354,,196,,1479,3.0,1497,4.0,1738,3.0,635,,1691,,876,5.0,1631,4.0,1711,5.0
49,387,,916,,1031,,1289,3.0,1050,3.0,235,4.0,1243,3.0,588,,1582,4.0,1182,3.0
11,33,,401,4.0,323,,1748,5.0,71,4.0,104,,1258,4.0,1323,,364,5.0,1101,5.0
127,1664,4.0,512,4.0,1110,4.0,1078,,422,,969,,1609,2.0,1516,,828,4.0,494,3.0
193,752,5.0,1393,,1541,,136,4.0,1608,4.0,1676,,1086,5.0,1711,5.0,511,,1743,5.0
81,1265,,1139,,1542,,1351,5.0,730,,492,3.0,1068,2.0,13,5.0,1101,5.0,1742,4.0
81,1648,5.0,306,5.0,1285,,982,,935,5.0,1756,,942,,127,5.0,271,3.0,1711,3.0
81,736,5.0,1524,,580,4.0,1237,5.0,342,,1753,5.0,1612,5.0,605,4.0,1485,5.0,1679,
222,738,,1634,2.0,165,3.0,24,,585,4.0,1050,5.0,1100,3.0,1230,,1407,,1391,4.0
33,465,,1730,2.0,1637,5.0,1223,3.0,268,,1084,4.0,364,5.0,1454,,111,4.0,671,
44,672,4.0,1712,,1025,5.0,1329,5.0,836,2.0,1191,,1399,4.0,379,,316,4.0,749,
81,1057,3.0,1121,5.0,898,,691,,19,,728,5.0,24,5.0,1241,5.0,233,,492,3.0
358,1488,3.0,1106,,1219,,1269,5.0,1077,,1509,,101,3.0,726,3.0,1228,4.0,1518,4.0
23,256,5.0,432,4.0,641,,530,,1236,,954,3.0,1084,4.0,1180,4.0,430,3.0,1071,
44,1488,4.0,1012,4.0,340,,1062,4.0,1655,4.0,1464,,552,4.0,364,,1198,,958,4.0
119,978,,1123,4.0,1014,5.0,681,4.0,521,4.0,729,4.0,795,4.0,1275,,1036,,12,
15,480,4.0,354,,485,5.0,1605,,1014,5.0,663,,632,5.0,792,5.0,1100,4.0,1165,
23,945,4.0,1074,,740,5.0,1189,5.0,293,4.0,630,,422,,1306,4.0,1098,3.0,622,
81,1587,5.0,437,5.0,1318,4.0,470,5.0,86,5.0,1254,,1177,5.0,987,5.0,11,4.0,316,4.0
81,1282,5.0,292,,439,4.0,887,5.0,1111,5.0,696,,106,5.0,363,1.0,1164,5.0,1342,
96,1361,,1746,,754,5.0,724,4.0,1480,4.0,1241,4.0,1113,,602,3.0,362,,1196,3.0
26,594,,1683,,502,3.0,1495,5.0,392,4.0,953,5.0,1370,,123,5.0,475,5.0,990,4.0
11,386,,341,5.0,38,5.0,998,3.0,1479,4.0,1399,,199,5.0,1191,,1048,5.0,1113,5.0
129,928,5.0,118,,1687,3.0,1176,,330,5.0,988,2.0,1213,,1549,2.0,831,5.0,479,3.0
23,611,,1028,,1636,,1557,5.0,422,,1751,4.0,570,5.0,572,4.0,876,3.0,1551,5.0
16,336,3.0,771,4.0,51,3.0,132,4.0,1396,3.0,661,,262,5.0,167,5.0,1752,,573,4.0
15,1248,2.0,1170,4.0,1219,,278,4.0,503,,968,4.0,1563,5.0,61,5.0,1470,,1743,5.0
81,48,,897,4.0,1571,3.0,1237,5.0,1558,5.0,1399,4.0,375,,1369,,491,5.0,509,5.0
85,48,,578,3.0,931,,1190,,71,4.0,1432,4.0,584,,1642,5.0,1084,3.0,1599,5.0
23,256,5.0,977,5.0,227,3.0,933,,1573,,936,5.0,1098,3.0,1244,,319,4.0,959,5.0
44,1617,,1620,,1158,4.0,758,5.0,505,,1226,,1739,4.0,910,5.0,1711,5.0,783,4.0
23,1312,4.0,995,,1348,,772,5.0,901,5.0,1143,,1528,4.0,235,4.0,1117,,415,5.0
49,640,4.0,1713,4.0,593,,1061,2.0,262,5.0,1223,4.0,121,,1178,,1195,5.0,1599,3.0
33,1040,,1616,,817,3.0,1474,5.0,131,,788,4.0,820,3.0,357,4.0,807,,286,4.0
11,1424,4.0,1377,3.0,1665,,674,5.0,1413,,1177,3.0,1642,4.0,1162,5.0,539,5.0,1004,
197,1600,4.0,529,2.0,147,2.0,1204,,1381,4.0,1609,5.0,794,,1532,,1676,,141,2.0
15,336,,1712,5.0,1170,4.0,1602,,200,4.0,813,4.0,1229,,766,5.0,1150,5.0,1343,
16,849,,627,3.0,1256,4.0,200,4.0,1160,,1210,3.0,1370,4.0,686,3.0,110,,62,4.0
161,1410,2.0,147,,772,,1732,2.0,1093,2.0,661,5.0,807,,1031,3.0,1751,3.0,537,3.0
16,1316,,1429,,392,4.0,1642,4.0,126,5.0,974,3.0,1550,,47,5.0,1199,4.0,559,5.0
16,1104,,49,,1651,3.0,819,2.0,132,4.0,1737,4.0,138,4.0,683,,1563,4.0,844,
15,1392,,0,4.0,579,3.0,182,2.0,58,,539,5.0,779,5.0,860,5.0,717,,959,5.0
222,848,,1250,4.0,1154,,262,3.0,1559,4.0,1352,1.0,1032,3.0,1738,,1084,1.0,269,4.0
129,227,5.0,1334,4.0,1240,5.0,1001,3.0,1018,5.0,667,,1116,,287,,991,,1631,1.0
43,1328,5.0,864,5.0,961,5.0,1425,5.0,1541,5.0,90,5.0,1148,,876,4.0,1341,,254,3.0
49,544,4.0,385,,1682,5.0,882,3.0,1223,4.0,1255,4.0,777,,1402,4.0,506,4.0,1053,
15,97,4.0,305,4.0,579,3.0,1189,,1493,,1335,,1399,3.0,265,,813,4.0,910,5.0
11,384,,161,4.0,1539,,597,3.0,535,4.0,857,4.0,714,4.0,1290,,555,4.0,412,
81,674,5.0,916,,181,,1670,,1047,5.0,1735,5.0,1594,,717,3.0,1485,5.0,1662,5.0
23,67,,677,4.0,646,5.0,1206,4.0,1159,5.0,312,,857,5.0,217,5.0,858,,1211,
16,480,4.0,977,4.0,930,3.0,1300,3.0,1509,,1511,,471,,664,,777,3.0,572,4.0
62,577,3.0,1492,5.0,260,,949,,1463,4.0,106,5.0,26,5.0,1066,3.0,1020,,1132,
16,752,3.0,1472,4.0,71,5.0,903,5.0,424,2.0,1624,,1385,,1609,5.0,174,4.0,159,3.0
16,256,4.0,1297,4.0,180,,53,,742,4.0,71,5.0,392,4.0,521,4.0,713,4.0,92,
38,289,5.0,722,4.0,180,,1013,,1638,5.0,1240,4.0,1450,3.0,1179,,830,,159,2.0
15,1488,4.0,768,,530,4.0,260,5.0,1142,5.0,1575,5.0,1240,5.0,696,5.0,380,,333,
43,992,,1664,4.0,68,,1300,5.0,1333,5.0,1096,5.0,553,,1563,,140,4.0,1663,4.0
44,1264,4.0,1748,5.0,1111,,1640,,1514,3.0,1322,,1114,4.0,1148,4.0,124,4.0,1086,5.0
193,160,5.0,532,3.0,1109,,663,3.0,281,4.0,890,4.0,634,3.0,251,5.0,1019,,60,
8,1088,5.0,1632,,834,4.0,114,,210,4.0,759,4.0,281,5.0,1518,2.0,1022,,223,
8,1650,,998,5.0,1528,,1689,3.0,1113,5.0,1369,3.0,91,,988,5.0,1292,4.0,1756,4.0
15,1424,4.0,722,4.0,834,3.0,883,5.0,1699,5.0,553,,217,5.0,1226,,778,,43,4.0
23,625,,179,,1333,5.0,85,5.0,1237,,1606,5.0,1638,4.0,311,5.0,844,4.0,1645,
15,1456,,1522,5.0,981,,279,4.0,871,4.0,1113,4.0,1182,4.0,1678,,1694,4.0,943,5.0
26,256,4.0,17,5.0,662,4.0,1591,1.0,1175,,328,,1146,,1132,5.0,1581,,846,5.0
8,208,4.0,449,5.0,820,5.0,357,5.0,21,,1414,,614,,775,,903,5.0,1054,5.0
81,1377,4.0,82,5.0,578,,1092,,311,4.0,616,5.0,491,5.0,1692,5.0,765,5.0,222,
127,976,5.0,118,4.0,502,5.0,646,4.0,1574,,539,,188,3.0,1517,,1534,4.0,1086,5.0
81,1042,,627,5.0,1748,5.0,548,,1675,4.0,1451,,795,5.0,1403,4.0,77,,862,5.0
23,529,5.0,1042,4.0,1158,,935,,648,5.0,378,4.0,1341,4.0,1149,,734,4.0,863,5.0
15,448,5.0,484,5.0,1701,,933,,456,4.0,1197,3.0,1405,,334,2.0,447,,351,4.0
11,448,4.0,49,,1218,,835,4.0,1253,4.0,1033,,778,5.0,1068,3.0,943,3.0,415,2.0
49,1696,4.0,1346,,36,5.0,420,,341,,281,3.0,1610,4.0,378,5.0,698,,765,4.0
44,1440,4.0,499,3.0,1574,5.0,1350,5.0,1689,,378,3.0,363,,1708,,382,3.0,1263,
16,113,4.0,1202,,1653,3.0,1670,4.0,855,5.0,1592,3.0,1353,,234,4.0,1468,,1757,
38,1408,5.0,1441,4.0,52,4.0,1364,4.0,964,5.0,1465,2.0,1577,,970,,1243,4.0,205,5.0
129,1137,4.0,1235,,851,5.0,132,,1684,5.0,1432,5.0,648,5.0,1243,,859,,827,3.0
208,753,,1202,,1660,,892,4.0,1421,5.0,1677,,445,5.0,1310,4.0,1710,4.0,1023,5.0
16,962,4.0,1699,3.0,1235,4.0,340,5.0,148,,519,3.0,41,4.0,1627,3.0,1340,,1727,
23,1552,1.0,1121,4.0,1010,4.0,706,5.0,1540,,1700,,1528,4.0,1018,4.0,1469,,591,5.0
129,1072,5.0,160,5.0,753,5.0,177,,1413,5.0,391,,970,5.0,1213,,126,,1263,4.0
222,1456,,49,5.0,245,4.0,102,,358,4.0,1095,,1352,1.0,1579,1.0,1582,,639,5.0
43,432,,1314,5.0,1204,,1479,4.0,874,,1291,5.0,1723,,1694,5.0,415,4.0,1599,4.0
51,1664,5.0,289,5.0,130,,1266,,102,5.0,791,4.0,1399,4.0,1160,,873,3.0,1195,3.0
44,338,2.0,85,3.0,1685,5.0,1174,,358,,968,4.0,1066,2.0,460,,1486,,591,4.0
