item,user-1,rating-1,user-2,rating-2,user-3,rating-3
228,1287,5.0,893,,831,5.0
375,1260,,461,4.0,558,4.0
183,1303,5.0,618,3.0,47,
44,996,4.0,567,5.0,1706,5.0
105,983,4.0,1658,2.0,766,
165,1239,4.0,856,,1259,5.0
199,1603,5.0,1093,1.0,1260,3.0
417,646,4.0,359,3.0,1694,
43,64,4.0,1345,4.0,1613,
11,864,4.0,905,3.0,29,2.0
119,1458,5.0,647,4.0,111,
145,963,4.0,712,,878,4.0
438,421,,1686,3.0,1564,5.0
169,437,,1642,4.0,334,5.0
145,566,4.0,454,5.0,71,
358,1378,,1270,1.0,1303,3.0
19,626,3.0,883,1.0,877,3.0
323,1344,,1714,2.0,1086,4.0
8,1603,5.0,699,1.0,1358,
294,944,,453,4.0,204,2.0
109,1234,3.0,1602,,1189,4.0
375,1122,2.0,968,5.0,1628,5.0
8,448,4.0,400,,1484,2.0
61,1670,4.0,1575,,1724,4.0
172,1635,2.0,1638,2.0,44,
208,1075,5.0,579,,744,5.0
124,384,4.0,456,3.0,1388,
44,193,3.0,1302,4.0,936,5.0
8,517,4.0,1701,,735,4.0
202,388,,149,3.0,1503,3.0
32,1537,,468,4.0,470,4.0
64,472,,750,4.0,815,2.0
40,35,,1193,5.0,28,4.0
85,1107,4.0,966,5.0,895,
350,722,1.0,5,,602,1.0
278,324,4.0,583,,42,3.0
127,690,4.0,532,4.0,159,4.0
61,545,,615,4.0,651,5.0
190,1297,,1159,1.0,1086,4.0
186,1041,4.0,722,1.0,1647,
107,1329,2.0,209,,857,4.0
362,1253,5.0,283,5.0,1327,4.0
536,999,,572,3.0,47,5.0
209,1168,,1345,2.0,1278,2.0
43,58,3.0,1309,4.0,143,4.0
16,242,,6,4.0,974,3.0
321,594,4.0,963,3.0,326,
430,850,,101,1.0,411,3.0
278,988,5.0,463,,271,3.0
170,980,4.0,313,,862,3.0
43,1047,4.0,248,,1182,5.0
129,1394,3.0,298,4.0,412,5.0
271,1584,1.0,1336,,1404,2.0
37,690,4.0,1571,,822,5.0
269,103,4.0,1689,,781,1.0
40,1699,3.0,263,5.0,1612,
72,166,5.0,119,,1694,4.0
354,258,5.0,758,5.0,1420,5.0
180,1286,,25,4.0,239,5.0
125,1504,,1235,4.0,293,1.0
296,1713,3.0,405,4.0,422,
153,594,1.0,454,2.0,346,
23,1014,5.0,733,5.0,1390,
63,197,,1013,5.0,520,3.0
185,962,5.0,263,4.0,1422,
109,977,5.0,1544,,1259,2.0
109,1168,5.0,677,5.0,1471,
81,1334,4.0,1485,5.0,1293,
61,1314,4.0,341,,27,5.0
38,72,1.0,281,4.0,827,
0,339,4.0,1542,,815,3.0
16,256,4.0,1492,4.0,52,3.0
180,52,5.0,281,3.0,1628,
177,1155,4.0,1004,3.0,1709,
349,1249,2.0,564,,1480,1.0
222,144,3.0,258,4.0,687,
38,1619,5.0,252,,125,5.0
0,100,2.0,824,2.0,540,
124,1520,5.0,279,,411,4.0
48,1222,4.0,1420,4.0,942,
146,147,,532,4.0,332,2.0
282,1041,4.0,1602,3.0,662,
174,64,2.0,194,4.0,1692,
42,1187,3.0,1044,,1030,5.0
172,704,,1026,4.0,158,5.0
145,64,3.0,604,3.0,348,
44,1537,4.0,1098,3.0,558,4.0
72,1712,,468,5.0,334,5.0
127,97,4.0,1414,,489,5.0
442,1408,3.0,594,4.0,1530,
26,1478,,758,3.0,1194,4.0
26,850,3.0,1445,3.0,1034,5.0
427,96,3.0,836,,1454,4.0
706,293,2.0,1084,3.0,604,
209,1194,2.0,1274,,218,2.0
81,387,5.0,1127,,537,5.0
40,561,,405,4.0,269,5.0
44,948,3.0,1445,,573,5.0
81,99,5.0,153,,1711,3.0
81,1601,3.0,1666,,1580,5.0
71,1621,4.0,682,5.0,572,
334,327,2.0,601,4.0,1565,5.0
375,1664,4.0,1186,4.0,1227,
202,1330,,517,4.0,28,3.0
43,213,,1564,3.0,942,5.0
16,417,2.0,358,,415,3.0
145,1651,5.0,879,5.0,175,4.0
23,915,5.0,1189,5.0,1020,5.0
579,280,2.0,1579,5.0,796,
61,114,,551,4.0,1740,4.0
15,963,4.0,264,,830,5.0
274,364,5.0,686,4.0,31,
213,1584,,855,5.0,648,3.0
16,1649,5.0,842,4.0,1311,
44,48,,193,3.0,1052,5.0
200,872,,1084,3.0,973,5.0
93,627,5.0,345,,1694,4.0
825,1100,4.0,254,3.0,798,
235,1377,,571,5.0,223,3.0
51,1041,4.0,1317,4.0,1643,5.0
113,888,5.0,9,3.0,138,4.0
190,644,5.0,986,5.0,687,
32,1136,5.0,1152,,927,4.0
193,401,,1091,4.0,1075,3.0
274,593,,897,3.0,514,5.0
11,1664,4.0,1107,,932,5.0
283,1745,2.0,405,4.0,823,
37,300,,1166,5.0,1422,3.0
44,1312,,298,4.0,1278,5.0
0,1607,4.0,1672,,46,4.0
81,44,5.0,1070,4.0,63,3.0
198,1588,5.0,267,,1564,2.0
190,1505,4.0,881,3.0,1340,
202,420,3.0,452,4.0,1478,3.0
280,480,5.0,771,,1543,4.0
110,806,3.0,1004,,607,5.0
357,52,,406,4.0,679,4.0
356,1156,,680,2.0,988,1.0
61,1684,,103,4.0,1578,5.0
23,1671,,1018,4.0,1518,3.0
81,1571,3.0,378,5.0,1452,
38,161,,1491,4.0,1429,5.0
45,330,4.0,700,,110,5.0
26,1321,5.0,1034,5.0,1404,
129,643,4.0,1511,4.0,413,
457,1603,5.0,310,1.0,477,
237,579,,1254,4.0,537,2.0
96,1169,4.0,119,,397,4.0
238,851,3.0,1464,,604,3.0
218,1756,4.0,1276,,1213,4.0
193,523,4.0,684,3.0,815,
92,1078,2.0,855,4.0,1343,3.0
32,1505,5.0,244,5.0,1209,
61,1399,4.0,1223,3.0,926,
49,1280,,1225,4.0,655,5.0
42,1362,,68,5.0,937,4.0
73,1392,,1684,3.0,1049,5.0
223,424,4.0,1470,4.0,815,
23,976,5.0,417,3.0,1034,4.0
190,1056,,133,4.0,558,4.0
14,1577,4.0,1626,,364,3.0
422,1253,4.0,967,3.0,1116,
471,1334,3.0,1561,3.0,233,5.0
8,640,,625,3.0,406,4.0
15,1221,,1302,4.0,423,1.0
81,1057,3.0,1698,,1300,4.0
579,645,,213,3.0,140,4.0
11,1670,3.0,1384,,92,3.0
129,115,5.0,939,,1326,5.0
374,306,2.0,902,,167,5.0
8,1549,,269,5.0,750,5.0
16,837,5.0,1751,2.0,201,
161,657,3.0,965,3.0,362,
190,1096,,287,2.0,1711,2.0
285,1001,3.0,460,3.0,655,
334,944,,1320,1.0,1100,3.0
49,196,,680,4.0,31,4.0
149,677,4.0,1653,,999,5.0
61,480,4.0,80,,188,5.0
177,1472,4.0,707,,397,5.0
228,1159,3.0,1415,4.0,909,
109,64,4.0,1655,,746,4.0
172,1748,4.0,1398,3.0,587,
16,340,5.0,229,5.0,1196,4.0
119,579,3.0,1670,4.0,1304,
193,968,5.0,201,,298,5.0
16,457,4.0,1545,,1551,3.0
69,1168,3.0,1016,5.0,140,
105,1280,1.0,454,1.0,364,
242,361,3.0,1404,2.0,1230,
16,1141,,999,2.0,639,4.0
44,1650,,297,4.0,893,5.0
15,624,5.0,1411,3.0,1688,1.0
146,1616,3.0,359,,200,3.0
361,451,3.0,1609,3.0,1340,
23,1472,,172,5.0,494,4.0
185,468,5.0,1147,,1357,3.0
113,534,,409,3.0,540,5.0
109,338,4.0,452,,1355,5.0
1,801,3.0,35,,1242,3.0
133,1155,,276,1.0,906,4.0
180,1169,3.0,842,3.0,767,
292,683,3.0,1006,5.0,414,
62,146,4.0,1175,,251,5.0
107,1619,5.0,1254,3.0,535,
598,485,,1399,3.0,504,4.0
16,1556,5.0,573,4.0,1743,4.0
43,1444,,374,3.0,1689,4.0
62,148,5.0,1013,5.0,1515,
11,1425,4.0,180,,967,5.0
68,1265,5.0,1268,,859,3.0
105,1586,2.0,323,,269,2.0
375,1521,,212,5.0,679,5.0
19,977,4.0,435,3.0,797,
0,1552,4.0,1469,,319,1.0
393,406,4.0,1479,3.0,777,
136,1714,,1270,3.0,1117,2.0
12,209,,1157,4.0,1623,4.0
0,336,4.0,1492,4.0,380,
272,1248,5.0,37,,294,4.0
119,161,,51,5.0,835,4.0
357,1537,4.0,471,4.0,936,
24,1030,4.0,1383,,1194,4.0
223,146,3.0,1380,4.0,1060,
296,1600,4.0,283,,1164,4.0
15,481,,214,4.0,1369,3.0
143,598,4.0,1208,,1196,4.0
169,69,4.0,1597,,1422,4.0
63,689,2.0,1479,4.0,1021,
120,1136,3.0,237,1.0,286,
427,1344,5.0,1105,,822,5.0
110,1224,,280,3.0,1562,4.0
43,1478,,1674,5.0,1055,4.0
63,659,,1561,4.0,1503,4.0
682,1608,3.0,1112,5.0,621,
23,436,2.0,1448,,188,5.0
44,146,5.0,434,,360,5.0
538,1491,2.0,1255,,1559,4.0
43,1108,,1096,5.0,1070,5.0
15,226,5.0,1379,,1222,3.0
164,417,1.0,733,,303,4.0
10,1159,,1336,2.0,332,2.0
270,855,4.0,1256,,1228,4.0
16,513,4.0,1382,,191,3.0
33,1732,4.0,603,3.0,1167,
190,1479,3.0,1564,3.0,1548,
129,593,,747,4.0,1531,5.0
436,390,3.0,378,4.0,541,
26,440,4.0,1545,,971,3.0
185,468,5.0,489,,717,5.0
227,167,3.0,552,1.0,1358,
326,1057,2.0,71,3.0,1359,
85,1506,4.0,1107,4.0,90,
129,336,5.0,1202,,1578,2.0
11,964,,444,4.0,1598,4.0
377,513,4.0,296,,603,4.0
51,817,,1314,4.0,1581,5.0
26,519,4.0,266,4.0,478,
105,1461,4.0,582,2.0,1327,
208,513,5.0,261,,1084,3.0
38,1696,4.0,298,,1052,5.0
222,1206,5.0,269,4.0,127,
1,1075,5.0,324,,1020,3.0
274,64,2.0,1636,,732,3.0
375,1045,,1399,4.0,670,4.0
49,1552,4.0,967,5.0,1725,
199,641,,747,4.0,1421,5.0
21,1698,5.0,457,,1658,1.0
124,965,2.0,747,,1259,4.0
85,897,4.0,1387,,444,5.0
44,1121,3.0,82,4.0,727,
43,1606,4.0,283,,875,4.0
190,976,4.0,1638,2.0,121,
73,177,5.0,1490,,309,3.0
71,738,5.0,1271,,682,5.0
122,151,5.0,237,,254,2.0
234,978,5.0,820,4.0,575,4.0
49,1364,3.0,921,3.0,954,3.0
85,1601,4.0,1038,,1470,4.0
11,1473,5.0,1266,4.0,1285,
265,162,4.0,233,1.0,61,
225,547,4.0,1434,3.0,635,
61,352,5.0,339,4.0,788,4.0
103,1634,,405,3.0,329,3.0
277,1296,,1122,1.0,1415,4.0
177,1536,3.0,1476,5.0,1628,
280,1440,4.0,18,3.0,1351,
470,1552,4.0,578,,254,3.0
209,1524,5.0,503,,237,3.0
218,1364,4.0,298,4.0,1597,
36,998,,1479,2.0,1694,4.0
117,744,,280,2.0,221,3.0
93,742,4.0,1417,4.0,860,
8,81,4.0,1425,3.0,228,4.0
140,193,3.0,997,3.0,251,
430,817,,1635,1.0,1307,2.0
46,999,5.0,1176,,378,2.0
134,1441,,1057,4.0,1654,2.0
210,242,3.0,707,4.0,184,
230,84,4.0,1273,,1530,4.0
128,39,,1576,5.0,184,4.0
222,1171,4.0,1181,5.0,1246,
44,657,5.0,1493,4.0,781,4.0
44,1514,3.0,1151,,927,4.0
88,288,,884,3.0,1399,3.0
8,1523,,8,4.0,1021,5.0
62,395,3.0,334,5.0,1199,
127,817,4.0,353,4.0,136,
579,130,2.0,740,3.0,628,
49,102,5.0,142,,670,5.0
537,1250,4.0,1047,5.0,108,
43,1312,5.0,1624,,1689,4.0
150,1635,1.0,122,,1642,1.0
214,948,,1222,4.0,444,3.0
51,1440,5.0,234,,1583,5.0
141,146,3.0,1162,,1644,4.0
430,20,2.0,372,4.0,1036,1.0
99,18,4.0,259,5.0,1492,
629,1330,,1031,3.0,375,4.0
199,997,,1670,3.0,988,1.0
135,643,4.0,1635,2.0,1542,
208,758,5.0,1048,5.0,847,4.0
33,1136,3.0,1162,,415,4.0
11,1250,5.0,858,3.0,60,
68,1269,4.0,951,,1054,4.0
61,582,4.0,6,,1160,5.0
1,212,4.0,216,3.0,969,2.0
1,1680,2.0,566,3.0,408,
193,657,4.0,354,,614,3.0
61,402,3.0,996,4.0,342,
42,643,4.0,206,5.0,1247,
436,97,4.0,497,5.0,1467,5.0
246,914,4.0,906,5.0,14,
85,835,3.0,308,,921,2.0
58,313,,1177,3.0,378,2.0
119,961,4.0,86,,1303,3.0
146,103,4.0,748,,332,2.0
72,673,,1732,5.0,842,4.0
55,36,,1284,4.0,1677,5.0
7,0,4.0,1344,4.0,860,
27,1712,4.0,695,1.0,1467,
496,770,,1479,4.0,1677,5.0
127,1056,,275,5.0,197,3.0
216,321,4.0,1735,4.0,680,
44,848,3.0,1633,,696,4.0
50,512,,636,5.0,943,4.0
27,133,,1224,5.0,1260,2.0
45,905,5.0,1482,,1707,4.0
124,1362,,1638,4.0,1181,3.0
143,1040,3.0,163,,1389,1.0
15,1027,5.0,19,5.0,1075,
114,1580,3.0,1180,4.0,829,
21,1697,,1065,5.0,826,3.0
230,150,,71,5.0,271,5.0
169,788,4.0,840,3.0,1017,
49,1418,,122,5.0,1661,4.0
777,337,2.0,451,4.0,245,
568,1314,4.0,868,,901,5.0
129,1344,5.0,49,,1534,5.0
120,913,2.0,75,,623,1.0
54,1377,5.0,9,4.0,1515,
73,1255,5.0,471,3.0,460,
64,229,4.0,981,,1437,3.0
8,1543,,1240,5.0,1407,5.0
124,311,5.0,537,3.0,1470,4.0
313,1717,5.0,984,,56,4.0
669,1314,4.0,1299,,1628,1.0
190,1010,3.0,39,,744,4.0
697,97,3.0,1154,3.0,558,
10,1367,5.0,1495,,585,4.0
282,1186,3.0,1750,,1354,2.0
275,1169,4.0,410,,1215,3.0
198,1393,,136,4.0,781,5.0
202,937,3.0,1082,4.0,606,
183,1522,,197,3.0,1030,5.0
62,1492,5.0,135,,1403,3.0
113,101,3.0,122,5.0,253,
43,1282,5.0,1452,5.0,334,1.0
238,32,5.0,818,,107,4.0
81,1749,,968,4.0,271,3.0
216,1571,5.0,325,5.0,1261,
29,1030,5.0,717,4.0,1151,
185,131,5.0,250,,717,5.0
223,146,3.0,1599,3.0,831,4.0
163,1010,,1253,5.0,1434,5.0
222,1602,4.0,694,4.0,1337,4.0
51,420,4.0,1479,,186,4.0
270,945,,692,4.0,905,4.0
21,710,,859,3.0,1598,3.0
377,1124,4.0,1544,,623,5.0
183,722,4.0,1317,5.0,1477,
152,1426,4.0,596,,1030,5.0
81,1424,5.0,486,,603,4.0
208,417,5.0,1154,5.0,1608,
26,983,4.0,29,,847,4.0
15,1548,5.0,797,4.0,445,
208,294,5.0,1192,,345,4.0
155,1552,4.0,1280,,109,3.0
81,1588,3.0,937,4.0,1724,5.0
417,51,5.0,147,,1610,5.0
799,1253,1.0,1384,4.0,204,
172,896,3.0,1739,,1694,4.0
15,0,4.0,309,5.0,487,
11,561,5.0,417,4.0,1455,
162,999,5.0,1228,4.0,799,
190,1480,3.0,457,,1658,3.0
26,676,5.0,997,,1005,5.0
120,1072,3.0,1655,,167,5.0
111,417,4.0,996,5.0,1145,
166,832,5.0,391,,924,4.0
8,434,5.0,1173,,862,5.0
68,374,3.0,1048,,1310,4.0
81,1523,5.0,69,,1194,5.0
54,1302,4.0,697,5.0,794,
1,1168,5.0,1477,,141,3.0
55,1233,,2,1.0,293,3.0
0,707,4.0,516,,862,4.0
234,1697,5.0,258,4.0,537,4.0
129,550,,1722,3.0,1275,5.0
183,416,,1731,5.0,46,1.0
183,1072,4.0,290,4.0,1582,
210,1399,3.0,490,,1530,4.0
32,99,3.0,1525,,473,5.0
27,100,3.0,1396,,6,4.0
208,161,4.0,1178,,990,4.0
208,502,3.0,1417,3.0,1052,4.0
120,489,,602,1.0,1564,1.0
54,1543,,680,3.0,1273,5.0
149,820,5.0,1293,,1630,2.0
208,872,5.0,186,5.0,266,
61,128,2.0,1270,4.0,876,4.0
110,294,4.0,614,4.0,1278,3.0
731,1603,3.0,1158,2.0,463,
33,242,,188,4.0,1052,4.0
129,1059,5.0,634,5.0,394,4.0
128,1364,,494,3.0,1630,5.0
96,1041,2.0,754,5.0,201,
51,866,5.0,629,,472,5.0
133,357,1.0,102,,294,2.0
532,646,,1638,5.0,925,1.0
207,912,2.0,336,,1137,3.0
16,310,,41,4.0,1743,4.0
185,1044,4.0,713,4.0,1722,5.0
26,1394,4.0,114,4.0,1062,
270,705,4.0,1619,4.0,523,
71,51,5.0,1210,4.0,523,
51,1171,,1732,4.0,472,5.0
44,290,5.0,110,,575,4.0
15,723,3.0,740,5.0,171,
146,1701,,1674,3.0,894,4.0
51,1428,5.0,183,,1052,4.0
322,406,5.0,1046,,585,2.0
377,1124,4.0,149,,175,4.0
26,949,5.0,1325,4.0,237,
198,227,5.0,294,4.0,1115,
105,1169,3.0,948,,1519,3.0
219,1170,3.0,68,,1133,4.0
247,1248,5.0,1320,4.0,1643,
707,1127,,536,5.0,1403,2.0
190,1109,,361,4.0,411,2.0
18,149,,1448,5.0,828,4.0
135,992,4.0,369,5.0,345,
314,1616,2.0,1144,,1753,3.0
129,1318,5.0,1335,,696,5.0
50,72,2.0,1549,2.0,397,5.0
274,276,4.0,1145,,717,4.0
431,500,,1514,5.0,1403,4.0
43,1701,5.0,330,5.0,1423,
81,1736,5.0,1023,4.0,1087,
16,962,4.0,1364,3.0,1032,3.0
209,1649,5.0,1064,,747,3.0
19,1184,3.0,1304,2.0,1595,
145,169,5.0,875,4.0,751,
40,420,1.0,1113,4.0,890,
185,1017,4.0,78,2.0,766,
15,1728,5.0,146,5.0,1354,4.0
15,418,5.0,18,5.0,1604,4.0
537,738,3.0,311,,924,4.0
292,1604,5.0,1558,5.0,1528,
109,580,5.0,1669,,175,5.0
127,1554,5.0,408,,1615,4.0
346,401,,1684,5.0,1269,4.0
16,776,1.0,89,3.0,1082,
208,1475,3.0,998,3.0,313,
77,1674,,254,2.0,415,5.0
0,344,,235,4.0,429,4.0
1,6,4.0,600,3.0,520,4.0
206,1010,4.0,468,5.0,793,
25,64,4.0,433,,542,5.0
164,743,3.0,281,3.0,956,
8,899,3.0,835,4.0,1049,4.0
295,274,,999,3.0,1340,4.0
149,242,4.0,1240,5.0,1103,3.0
44,1458,5.0,243,5.0,494,3.0
16,1360,3.0,437,4.0,299,
219,21,4.0,461,4.0,254,4.0
219,225,4.0,452,,937,4.0
322,690,4.0,569,3.0,1385,
37,737,5.0,1618,5.0,36,
102,913,,1121,3.0,214,2.0
51,1334,4.0,1655,,361,4.0
151,69,1.0,279,,331,3.0
222,1415,,686,4.0,1599,3.0
129,1681,5.0,1650,,1321,3.0
85,40,,1564,4.0,637,5.0
535,162,4.0,1107,,598,5.0
85,325,3.0,1210,4.0,315,
11,1664,4.0,116,3.0,893,
129,1458,,1522,5.0,52,4.0
49,1224,5.0,104,4.0,1451,
200,566,5.0,118,3.0,367,
492,1536,,263,4.0,632,4.0
105,329,1.0,1164,3.0,1503,
119,132,3.0,890,5.0,669,
26,1261,3.0,1086,,1422,4.0
129,1264,,1253,5.0,1415,5.0
43,866,5.0,1491,4.0,595,
145,834,4.0,309,4.0,1692,
292,599,4.0,987,5.0,1374,2.0
113,231,4.0,1179,,1503,4.0
200,1552,4.0,324,,679,4.0
222,276,3.0,602,3.0,1407,
145,1685,5.0,277,4.0,104,
208,1065,4.0,508,4.0,1646,
145,454,5.0,1255,,795,4.0
73,198,3.0,1017,1.0,268,
209,311,2.0,107,4.0,303,
225,1459,5.0,651,,943,5.0
190,311,4.0,186,4.0,1727,
43,561,3.0,1547,3.0,1741,4.0
23,1684,4.0,1060,,101,4.0
11,293,4.0,1734,,489,3.0
129,82,,933,4.0,1324,5.0
23,681,5.0,379,,732,4.0
25,64,4.0,348,,639,4.0
113,741,3.0,985,4.0,586,
119,1013,5.0,202,,815,4.0
723,483,2.0,315,3.0,1103,
128,788,5.0,235,5.0,959,
707,1642,4.0,1003,4.0,223,
222,1304,,217,4.0,1388,3.0
81,1098,4.0,347,5.0,542,
68,500,5.0,1512,,475,3.0
213,1281,,1250,2.0,269,4.0
185,52,3.0,356,,106,4.0
468,1417,3.0,1357,4.0,1311,
42,1698,5.0,1302,,954,4.0
153,1040,2.0,1697,4.0,1642,1.0
26,977,,531,4.0,157,5.0
174,1673,,845,3.0,1295,3.0
61,954,3.0,1019,4.0,795,5.0
23,963,4.0,1092,,1704,3.0
8,533,5.0,1402,4.0,250,
55,1393,,1345,3.0,2,1.0
269,468,2.0,1004,,479,1.0
7,1699,4.0,986,,1055,5.0
15,1124,5.0,293,4.0,1398,5.0
205,937,4.0,538,,1756,4.0
15,386,5.0,1027,5.0,166,
183,276,5.0,1399,4.0,1177,4.0
86,753,5.0,1542,,1423,3.0
32,1296,2.0,535,5.0,1324,
39,560,3.0,184,4.0,253,
37,1344,4.0,758,5.0,252,
110,1410,1.0,1074,3.0,420,
234,1144,,525,5.0,1103,5.0
274,691,,166,4.0,1098,5.0
246,1152,5.0,1050,5.0,1643,
529,1745,1.0,1193,3.0,1308,
64,1476,4.0,365,1.0,1599,
225,772,5.0,647,4.0,1439,5.0
208,9,,905,4.0,762,4.0
1,227,5.0,874,3.0,507,4.0
42,1040,3.0,530,4.0,1419,
26,754,,1475,4.0,1321,5.0
62,1480,,1256,5.0,1417,5.0
122,1668,,1334,4.0,1295,4.0
272,385,5.0,609,,1096,3.0
0,417,1.0,1730,,78,1.0
183,1154,5.0,1012,4.0,1323,
202,1478,3.0,904,3.0,1407,
183,241,,740,4.0,1670,4.0
81,530,5.0,1714,,72,4.0
22,64,5.0,1744,,1195,4.0
42,1314,2.0,229,3.0,1626,
414,1282,4.0,280,4.0,1085,
49,370,,1673,4.0,986,4.0
42,1127,,206,5.0,639,4.0
54,404,,679,4.0,937,2.0
86,1248,,772,3.0,988,1.0
63,277,4.0,568,,1577,5.0
222,1424,,229,4.0,69,3.0
538,816,,572,2.0,286,4.0
352,32,,865,5.0,244,4.0
223,1747,4.0,1027,,324,4.0
68,1264,,1398,4.0,920,4.0
128,1061,5.0,726,5.0,1719,
107,1655,4.0,188,,973,4.0
64,1505,,936,2.0,1647,4.0
86,1604,,221,3.0,1103,4.0
129,165,,1575,3.0,984,5.0
40,1254,,1020,5.0,1694,5.0
193,854,4.0,1448,5.0,702,
109,1159,5.0,1660,5.0,444,5.0
185,1600,2.0,115,,280,3.0
86,725,,1084,3.0,207,5.0
153,193,2.0,1059,,1126,1.0
92,18,3.0,985,4.0,1326,
49,196,,1077,5.0,1372,4.0
92,119,5.0,1433,3.0,585,
272,192,3.0,1667,4.0,1143,
25,99,,500,5.0,103,3.0
62,1042,,34,5.0,635,5.0
16,273,3.0,164,4.0,494,4.0
214,1344,4.0,484,4.0,1550,
32,104,4.0,1227,,1259,1.0
272,84,4.0,713,3.0,13,
16,1076,,597,4.0,200,4.0
49,726,4.0,1546,,558,5.0
209,1093,5.0,1052,3.0,156,
71,323,5.0,1158,5.0,205,5.0
562,740,4.0,411,4.0,143,
214,272,,996,4.0,740,3.0
15,433,5.0,610,,935,5.0
21,64,4.0,483,,1686,4.0
379,311,5.0,1448,5.0,778,
12,1093,3.0,501,4.0,1480,3.0
26,864,4.0,17,5.0,637,
16,199,,1368,5.0,729,4.0
392,167,4.0,632,5.0,479,
205,1154,3.0,1684,4.0,1212,
16,1047,4.0,1080,,1049,4.0
81,1562,1.0,492,3.0,1711,3.0
394,690,3.0,281,3.0,1487,
537,690,3.0,1158,3.0,695,
172,951,,525,5.0,686,4.0
347,1364,3.0,59,4.0,175,
296,376,,985,5.0,620,3.0
337,101,1.0,633,,410,3.0
83,1253,4.0,744,4.0,367,
178,602,1.0,1564,3.0,1742,
287,118,3.0,1612,,125,2.0
551,1730,4.0,1714,,537,4.0
297,247,,1533,3.0,1423,4.0
0,1511,,9,3.0,415,4.0
92,210,3.0,841,,1433,3.0
7,1479,4.0,875,4.0,1279,
287,872,5.0,1610,,254,2.0
183,102,4.0,681,5.0,107,3.0
1,1092,,1047,3.0,857,2.0
127,1554,5.0,1314,3.0,1004,
44,416,3.0,225,5.0,835,3.0
208,3,,483,3.0,47,4.0
301,1730,3.0,1093,4.0,937,
209,1187,2.0,967,5.0,719,
111,992,,500,3.0,1421,4.0
8,465,4.0,574,,1679,5.0
122,87,5.0,392,5.0,1502,
51,1202,,1528,3.0,62,5.0
37,567,4.0,779,,765,4.0
46,618,4.0,63,,1071,4.0
86,1685,5.0,1302,,77,3.0
275,322,4.0,1587,5.0,1705,
274,1556,5.0,1080,,558,3.0
26,1396,5.0,1718,,1515,1.0
456,1155,,415,3.0,207,3.0
109,1664,4.0,741,,222,5.0
16,868,5.0,887,4.0,952,
81,1699,,1189,5.0,1223,5.0
44,903,5.0,652,,607,5.0
166,869,,824,2.0,1611,4.0
23,1296,4.0,1174,,411,5.0
43,912,5.0,1011,,1015,5.0
42,307,,985,3.0,1260,2.0
377,1685,,919,3.0,1598,3.0
357,753,1.0,101,2.0,745,
276,84,3.0,854,,1564,3.0
40,1670,4.0,823,,558,4.0
232,1601,,1544,4.0,364,5.0
91,679,3.0,521,5.0,826,
462,759,4.0,1576,5.0,1593,2.0
12,965,5.0,951,4.0,762,
85,420,5.0,356,5.0,1417,4.0
16,1172,3.0,776,1.0,1454,1.0
146,1154,5.0,1142,,857,3.0
63,148,,1333,3.0,1466,4.0
62,1600,5.0,1122,5.0,478,
16,578,,365,5.0,607,1.0
183,848,,1426,2.0,972,5.0
44,1137,,948,3.0,853,4.0
592,1715,,1047,2.0,717,4.0
423,1249,1.0,828,,1054,3.0
399,881,2.0,1654,1.0,935,
557,1409,,1620,4.0,1535,5.0
400,915,,343,4.0,874,5.0
673,1738,4.0,411,5.0,525,
180,800,,183,3.0,1581,4.0
42,304,3.0,1264,,599,4.0
293,455,3.0,1183,4.0,1023,
129,1047,5.0,1498,,1182,4.0
16,643,5.0,824,4.0,1709,
96,1241,4.0,186,,1182,4.0
81,594,,936,4.0,734,4.0
267,578,,125,4.0,1102,4.0
16,368,3.0,1365,,1094,3.0
0,852,,1609,4.0,1629,3.0
85,1270,2.0,806,,1071,3.0
162,697,4.0,1417,3.0,266,
31,0,4.0,936,3.0,313,
48,1097,5.0,1017,,779,4.0
234,338,5.0,1142,,806,4.0
105,1728,,1457,3.0,759,1.0
50,519,4.0,456,3.0,1710,
11,1074,,860,4.0,1679,3.0
61,1680,4.0,1506,,1119,5.0
190,584,,1449,4.0,1391,4.0
23,161,,1715,3.0,217,5.0
177,1413,,293,4.0,1495,5.0
8,624,5.0,1138,,18,5.0
36,1552,5.0,1314,2.0,1551,
44,1664,4.0,82,4.0,1549,1.0
161,1704,,378,2.0,1484,3.0
18,1056,3.0,344,,971,2.0
25,1138,,228,3.0,461,4.0
146,1110,5.0,1563,,109,3.0
105,1156,5.0,1726,,1230,2.0
16,498,3.0,1177,2.0,526,4.0
141,706,4.0,498,,635,3.0
2,1024,5.0,356,,199,4.0
108,337,,486,5.0,823,3.0
209,49,,648,2.0,638,1.0
464,296,,585,2.0,925,1.0
124,665,,107,4.0,1547,4.0
322,1253,3.0,973,,1694,4.0
106,576,4.0,1533,2.0,1247,
15,1664,,293,4.0,1098,5.0
146,1216,,306,3.0,84,3.0
456,1142,1.0,1703,4.0,1577,
501,258,4.0,1459,5.0,1019,
38,585,4.0,458,,222,4.0
105,580,4.0,166,4.0,567,
27,167,5.0,1672,,1561,3.0
1,867,3.0,1732,3.0,105,
135,564,,309,3.0,350,4.0
81,260,5.0,1093,5.0,478,
208,1536,5.0,365,5.0,222,
54,800,,1121,4.0,873,3.0
86,1505,,988,1.0,1407,3.0
377,1124,4.0,1574,,697,1.0
149,97,3.0,935,,1247,5.0
