item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
23,913,5.0,978,5.0,996,5.0,503,,1341,4.0,1678,,718,,1006,5.0
81,454,5.0,360,,875,5.0,1532,5.0,93,,909,,94,5.0,638,5.0
208,1010,4.0,1298,,1443,3.0,1588,4.0,1030,4.0,185,,1483,,605,3.0
190,386,,1219,,1303,4.0,471,4.0,1016,5.0,1225,2.0,1578,,618,2.0
8,1018,5.0,299,3.0,1036,5.0,684,2.0,1308,,29,5.0,1086,5.0,1215,
8,1425,3.0,51,,1588,5.0,325,5.0,312,,1753,5.0,1419,,1167,4.0
81,1314,4.0,580,4.0,1556,,628,,229,,8,4.0,1099,5.0,461,5.0
8,97,4.0,994,4.0,948,5.0,54,5.0,1688,,188,4.0,46,,1486,
8,448,4.0,353,3.0,1303,4.0,1418,5.0,554,5.0,1291,4.0,252,4.0,941,
11,1666,,387,,262,4.0,1479,4.0,713,,1066,3.0,29,2.0,1679,3.0
43,1312,5.0,1698,5.0,889,,618,5.0,1370,5.0,1083,5.0,1388,,1308,
8,1488,,514,,83,5.0,967,5.0,1529,5.0,1145,,985,5.0,876,5.0
40,288,4.0,1408,5.0,1124,,934,,537,3.0,1020,5.0,781,,942,4.0
15,1728,5.0,880,5.0,849,5.0,1061,,502,3.0,503,,283,4.0,1438,
44,976,3.0,643,,404,,709,,1049,4.0,1565,5.0,158,4.0,383,5.0
23,0,5.0,310,5.0,679,4.0,888,5.0,746,4.0,1451,5.0,1470,4.0,783,3.0
225,532,4.0,166,4.0,342,,519,5.0,314,5.0,411,5.0,14,4.0,975,
16,400,,96,4.0,1362,2.0,451,3.0,133,4.0,885,3.0,844,,751,
1,1024,4.0,593,,789,4.0,1158,4.0,472,5.0,155,,1260,3.0,190,
11,994,5.0,1096,5.0,138,4.0,282,,1050,,76,3.0,877,4.0,1007,
23,754,,802,5.0,469,,1563,4.0,1068,,845,5.0,63,4.0,1295,4.0
16,16,5.0,33,,467,4.0,422,5.0,7,,1323,4.0,1646,,206,4.0
44,1584,,453,4.0,88,5.0,361,4.0,666,4.0,205,5.0,1391,4.0,815,4.0
8,1265,4.0,449,5.0,931,,83,5.0,552,,286,,959,5.0,47,5.0
69,1282,4.0,386,3.0,966,,135,3.0,359,5.0,125,2.0,1518,4.0,1087,
43,1107,5.0,886,,1162,4.0,188,5.0,1597,,493,,158,5.0,1375,4.0
15,1744,,849,5.0,195,4.0,758,3.0,1352,,1674,3.0,1611,1.0,1661,
1,832,3.0,258,4.0,646,,921,,1611,4.0,109,5.0,1021,3.0,205,
183,1140,,102,4.0,1142,5.0,7,,363,,1084,5.0,316,4.0,269,5.0
81,1121,5.0,674,5.0,921,5.0,1225,,362,,1181,5.0,926,5.0,718,
44,1441,3.0,834,5.0,82,4.0,915,4.0,1575,,999,5.0,905,4.0,1550,
105,1248,,786,2.0,695,2.0,327,,1144,4.0,1178,,475,2.0,815,3.0
61,1426,5.0,338,3.0,692,,888,4.0,744,,843,3.0,380,,397,5.0
44,816,3.0,817,,1361,5.0,1474,,754,,532,3.0,1735,1.0,617,3.0
33,657,4.0,2,3.0,163,4.0,1158,2.0,519,5.0,279,,264,,1403,
43,258,5.0,419,,1587,5.0,1300,5.0,472,,301,,1357,5.0,671,4.0
49,544,4.0,1655,,617,4.0,746,,1179,5.0,779,5.0,1661,4.0,1518,
85,865,5.0,294,5.0,732,,1692,4.0,188,,1565,3.0,1182,3.0,319,
54,434,5.0,1253,4.0,1733,3.0,551,4.0,489,,905,3.0,1627,,989,
193,912,3.0,176,4.0,564,,1061,4.0,1642,5.0,154,,1358,,1422,2.0
11,657,4.0,1281,,1105,,994,5.0,166,5.0,75,,1388,3.0,894,5.0
1,435,4.0,771,5.0,212,4.0,932,4.0,1639,,152,,1613,,254,3.0
42,1745,5.0,258,4.0,1251,3.0,356,,486,4.0,507,,924,4.0,334,
23,978,5.0,1491,,1635,3.0,84,,1622,4.0,1614,,1534,4.0,975,4.0
23,305,,178,4.0,978,5.0,242,5.0,711,5.0,1481,,494,4.0,751,
1,1409,,1026,5.0,531,,612,5.0,1479,2.0,679,2.0,397,4.0,1166,
23,1425,5.0,929,,998,5.0,1238,4.0,392,5.0,1112,,1435,4.0,46,
0,1073,,1107,,1017,4.0,1098,5.0,1276,2.0,1468,,141,3.0,46,4.0
26,1681,,1378,,228,3.0,1717,3.0,1194,4.0,1340,5.0,364,5.0,47,
43,800,4.0,483,3.0,133,5.0,278,,1545,,1561,4.0,858,5.0,908,
15,1713,4.0,583,4.0,263,5.0,1607,3.0,56,,1032,,1323,,511,4.0
49,1057,4.0,261,3.0,1128,,777,,666,4.0,1066,5.0,107,4.0,1134,4.0
209,976,3.0,1570,,1298,,872,5.0,489,4.0,1741,,909,5.0,830,3.0
16,417,2.0,97,5.0,1636,,1205,4.0,1253,4.0,790,,458,5.0,330,5.0
48,1120,,146,4.0,675,4.0,467,4.0,412,,1757,3.0,1006,5.0,687,
11,1120,,326,5.0,711,5.0,1671,3.0,1688,3.0,1563,5.0,1163,,635,
16,1010,4.0,546,5.0,1411,4.0,948,,1685,5.0,796,4.0,1517,,317,4.0
106,962,5.0,1747,3.0,168,4.0,1577,5.0,1177,4.0,1338,,811,,1262,
222,288,3.0,834,5.0,452,5.0,936,4.0,1466,,28,4.0,1452,,749,
16,353,2.0,1090,,52,3.0,1317,4.0,1333,5.0,438,,158,3.0,126,5.0
183,545,,1170,4.0,1191,,583,,969,5.0,539,5.0,958,4.0,943,5.0
15,304,2.0,1233,,337,4.0,1203,5.0,1240,5.0,857,,1593,,1023,3.0
43,176,,1024,5.0,722,4.0,1364,4.0,1717,1.0,1401,,1327,4.0,975,
44,1106,,566,,1431,3.0,72,3.0,616,5.0,1498,,1547,2.0,893,5.0
85,1104,,834,2.0,851,5.0,875,5.0,187,4.0,1260,,766,,254,4.0
43,1520,4.0,1683,,421,,552,5.0,1517,,942,5.0,735,5.0,1407,5.0
129,673,,1730,5.0,387,,197,3.0,1253,5.0,1112,3.0,282,4.0,1451,
129,145,3.0,227,5.0,820,4.0,1638,5.0,1622,5.0,408,,904,,1403,4.0
129,913,5.0,1169,5.0,1045,,902,,710,4.0,170,3.0,1018,5.0,971,5.0
200,1680,3.0,450,,1045,,310,5.0,1753,5.0,429,4.0,142,,1454,2.0
81,2,3.0,259,,932,5.0,726,3.0,439,4.0,1707,5.0,140,5.0,158,
61,786,,1141,,310,5.0,1594,3.0,1547,5.0,109,3.0,718,,1326,4.0
85,178,,163,5.0,1507,,419,4.0,1577,5.0,186,,460,3.0,1694,5.0
145,1312,,336,,83,4.0,454,5.0,550,3.0,795,4.0,107,3.0,1501,
128,97,4.0,854,4.0,1721,4.0,1305,,1195,,636,5.0,494,3.0,1598,
23,64,5.0,768,,34,4.0,482,3.0,725,,667,,973,5.0,63,4.0
8,1604,,116,4.0,1188,5.0,1429,5.0,87,5.0,1689,3.0,829,,95,
246,336,5.0,514,,340,,997,5.0,294,5.0,936,5.0,424,4.0,1566,
81,804,5.0,549,2.0,965,3.0,504,,952,3.0,1531,4.0,93,,878,5.0
153,1601,,418,1.0,99,2.0,820,1.0,1125,5.0,152,3.0,537,3.0,269,2.0
15,704,,610,,786,3.0,1491,,1318,4.0,1750,5.0,168,5.0,205,5.0
26,659,4.0,504,3.0,1593,4.0,268,4.0,189,3.0,1150,,398,,494,
71,1216,,1200,4.0,848,,1073,5.0,1730,5.0,724,,244,4.0,1530,5.0
8,352,4.0,356,2.0,1222,4.0,987,3.0,1516,,1294,5.0,239,5.0,1087,5.0
375,849,3.0,1495,5.0,505,5.0,1371,,267,,1580,5.0,733,,415,5.0
23,1138,,435,,1620,4.0,4,5.0,1429,1.0,1574,5.0,347,5.0,1149,
62,560,,176,5.0,1397,,551,4.0,1047,5.0,1128,1.0,553,5.0,653,5.0
81,162,,754,,1732,4.0,436,4.0,1464,5.0,956,5.0,189,4.0,334,
43,1408,5.0,49,5.0,962,5.0,1528,4.0,1034,4.0,1338,4.0,572,2.0,1180,
73,1395,5.0,1380,4.0,597,4.0,583,1.0,504,,552,,489,4.0,1562,
49,1425,5.0,819,,948,5.0,521,5.0,1257,,1099,5.0,876,4.0,895,
37,288,,1427,,966,5.0,188,5.0,1756,,1741,4.0,79,3.0,591,5.0
43,658,5.0,371,5.0,453,5.0,1544,5.0,506,,971,,572,2.0,396,
8,80,5.0,881,4.0,1669,4.0,1499,,1356,3.0,1660,,894,5.0,1710,
43,1206,,520,3.0,1193,,748,4.0,1325,,175,5.0,1615,4.0,1055,4.0
23,0,5.0,1378,,690,4.0,1305,1.0,1546,,268,5.0,1645,,765,5.0
51,625,,1075,5.0,293,4.0,1304,5.0,1561,5.0,809,5.0,1659,,95,
81,816,,305,,483,3.0,4,5.0,1189,5.0,1031,5.0,1371,5.0,1003,5.0
62,1329,5.0,1281,,241,5.0,1473,,229,4.0,1128,1.0,922,5.0,796,
26,352,,338,3.0,1667,4.0,1429,5.0,1110,4.0,521,5.0,841,5.0,970,
292,1648,,212,4.0,1334,5.0,987,5.0,28,3.0,413,,1133,,607,5.0
26,1633,,1059,5.0,20,5.0,484,3.0,1077,4.0,1322,,1563,,1677,2.0
183,228,3.0,964,,102,4.0,822,2.0,1352,,553,,365,5.0,671,4.0
16,1584,,1281,,1203,,819,2.0,1651,3.0,650,5.0,283,4.0,972,5.0
26,1344,4.0,1265,5.0,1411,,276,3.0,71,5.0,1303,,9,4.0,1147,
43,752,,305,3.0,500,3.0,1060,5.0,1381,5.0,1608,3.0,155,,1389,
23,1024,5.0,882,5.0,147,,212,5.0,1524,3.0,1257,,1436,3.0,1517,
16,1168,4.0,2,,979,4.0,1558,,24,,1323,4.0,268,4.0,686,3.0
73,416,,673,,1395,5.0,117,2.0,679,5.0,633,2.0,858,,186,3.0
11,112,5.0,1653,,231,2.0,1112,,876,3.0,924,2.0,508,5.0,1133,
51,1184,5.0,1538,,1395,5.0,1144,2.0,664,3.0,1065,5.0,1145,,123,4.0
16,978,,963,4.0,1654,5.0,508,5.0,333,,207,5.0,1391,3.0,1119,
15,129,,321,4.0,632,5.0,969,4.0,1225,5.0,1481,5.0,1068,,1743,5.0
16,1024,3.0,165,1.0,1463,,138,4.0,1578,,1581,4.0,1166,,303,1.0
102,1250,4.0,690,4.0,308,,309,3.0,1733,,1494,4.0,1337,,1642,4.0
43,1072,5.0,848,4.0,449,5.0,933,,777,,1209,5.0,107,5.0,1599,4.0
15,1317,5.0,1558,5.0,695,,855,5.0,490,,779,5.0,1709,3.0,990,5.0
26,278,5.0,1399,4.0,1290,,346,,1307,,1100,4.0,829,4.0,911,4.0
128,993,5.0,1169,4.0,948,5.0,758,4.0,1547,5.0,1212,4.0,636,5.0,510,
0,1745,4.0,1334,4.0,1591,4.0,440,,1544,4.0,569,,761,3.0,601,
81,1600,5.0,1440,4.0,1217,,419,4.0,373,,950,4.0,1414,3.0,1174,5.0
49,480,5.0,1635,4.0,373,,1717,4.0,1576,5.0,1544,4.0,46,,206,
23,0,5.0,1648,5.0,1522,,998,5.0,23,,888,5.0,971,5.0,939,4.0
113,1137,,18,3.0,707,3.0,1222,3.0,486,4.0,1180,3.0,1373,,78,2.0
286,464,,1249,4.0,1106,5.0,1093,1.0,1318,3.0,586,,442,2.0,1725,
287,1092,,535,2.0,1272,,1113,5.0,1433,3.0,1194,3.0,783,3.0,1391,3.0
26,6,4.0,1335,5.0,1191,2.0,1113,5.0,1162,,971,3.0,557,,862,5.0
86,34,2.0,1090,4.0,290,,740,3.0,405,3.0,325,4.0,119,3.0,1660,5.0
44,1393,,1361,5.0,401,,1730,4.0,1267,4.0,246,5.0,1047,5.0,412,
109,1427,,885,3.0,984,5.0,280,3.0,664,5.0,249,,138,,1355,5.0
40,22,5.0,1670,4.0,615,4.0,681,5.0,1321,,1466,,555,4.0,878,
23,881,4.0,1121,4.0,709,,1673,5.0,1642,4.0,1470,4.0,31,5.0,975,4.0
43,1553,,290,5.0,1333,5.0,1110,5.0,1383,4.0,861,,1246,3.0,47,4.0
16,1184,3.0,481,3.0,146,3.0,1412,,374,2.0,552,3.0,1404,,29,5.0
105,34,1.0,1459,,20,5.0,87,4.0,220,,572,3.0,508,1.0,1212,
36,1012,4.0,1733,,1606,5.0,1639,,1241,4.0,1433,3.0,924,3.0,878,
69,480,4.0,1585,,1297,5.0,1410,1.0,1221,,950,4.0,1175,5.0,665,
8,210,4.0,1571,,116,4.0,324,4.0,1173,,997,5.0,891,,988,5.0
11,1730,,323,,1587,5.0,486,4.0,1670,3.0,972,5.0,125,,446,5.0
180,770,,391,,970,3.0,554,,123,4.0,1147,3.0,795,4.0,1357,4.0
8,1121,,1330,,1271,,392,4.0,1052,5.0,860,4.0,862,5.0,1455,4.0
23,977,5.0,1458,,994,,1637,4.0,1062,5.0,632,3.0,1578,1.0,76,4.0
26,502,3.0,1526,,1224,4.0,1497,5.0,393,5.0,186,4.0,458,,911,4.0
83,114,,1523,3.0,20,4.0,1045,,822,4.0,713,3.0,1662,4.0,894,2.0
129,1120,5.0,1384,4.0,1705,5.0,1626,,1468,,124,3.0,365,5.0,1246,
23,944,,1731,4.0,772,5.0,1540,,231,2.0,840,1.0,1373,,415,5.0
49,576,5.0,1521,,1202,5.0,1602,,244,4.0,1061,2.0,409,5.0,44,
81,992,4.0,1363,5.0,888,4.0,780,,716,5.0,1196,5.0,1165,5.0,1214,
23,1731,4.0,788,4.0,1029,,1625,3.0,1449,5.0,1145,,107,,1692,5.0
8,18,5.0,34,5.0,1266,,1428,5.0,1461,,86,5.0,470,2.0,87,5.0
119,1025,1.0,741,,230,4.0,919,,936,5.0,1197,,1503,4.0,1551,1.0
11,341,5.0,1575,,759,4.0,569,,905,3.0,1098,4.0,908,5.0,638,5.0
44,1121,3.0,1042,4.0,1075,5.0,68,,1083,4.0,109,4.0,397,4.0,831,5.0
128,1152,,177,4.0,1297,,547,5.0,532,4.0,249,,987,5.0,558,4.0
129,1088,,1409,,472,5.0,138,5.0,589,,349,5.0,495,5.0,479,3.0
1,913,,1509,,857,2.0,1050,3.0,506,4.0,27,,926,3.0,1135,4.0
16,1713,3.0,721,,166,4.0,423,2.0,1064,,457,4.0,811,2.0,1455,
11,1520,3.0,1362,,994,5.0,1589,,181,,8,4.0,1533,3.0,1615,5.0
43,1392,,1520,4.0,470,,968,3.0,809,,58,3.0,1294,4.0,207,4.0
23,1296,4.0,1344,5.0,193,5.0,162,,1172,4.0,1414,4.0,1334,4.0,1116,
23,208,4.0,1633,,1299,4.0,1111,5.0,234,,1580,5.0,44,,910,5.0
16,769,4.0,1043,,569,,1241,5.0,1755,,1259,5.0,1071,2.0,575,4.0
11,1539,,1493,,696,5.0,1195,5.0,908,5.0,733,,525,5.0,47,5.0
81,416,5.0,102,5.0,791,4.0,1017,3.0,729,,1357,,1373,4.0,959,5.0
105,1344,4.0,6,,343,3.0,329,1.0,698,3.0,1563,4.0,766,,830,
21,1377,4.0,1618,2.0,1316,,260,3.0,389,,1321,,1050,3.0,845,5.0
193,1056,,1344,4.0,609,,227,5.0,532,3.0,1030,5.0,1544,5.0,478,
43,113,4.0,97,3.0,1397,5.0,1350,5.0,1319,,1051,,207,4.0,1471,
23,946,5.0,1204,,1332,,936,5.0,585,5.0,555,5.0,365,4.0,63,4.0
44,1428,4.0,789,4.0,422,,1206,3.0,1350,5.0,363,,508,4.0,876,3.0
11,1266,4.0,115,,1574,,566,4.0,1432,4.0,521,4.0,970,3.0,1647,4.0
54,1506,3.0,435,,438,4.0,1270,4.0,279,,1640,4.0,953,,1694,4.0
11,368,5.0,1312,,546,5.0,934,,550,2.0,696,5.0,1627,5.0,364,5.0
43,1328,5.0,1280,,1409,,755,4.0,1155,3.0,907,5.0,1564,3.0,479,
8,977,5.0,1044,4.0,1286,,38,,1142,5.0,555,2.0,747,4.0,1294,5.0
44,657,5.0,1603,4.0,119,,745,,139,,843,5.0,1453,5.0,1391,4.0
322,1602,,627,,1253,3.0,1093,3.0,806,1.0,1318,4.0,731,4.0,844,2.0
228,448,5.0,657,3.0,371,,1093,4.0,568,5.0,1241,5.0,1146,5.0,1215,
26,625,5.0,1553,,1333,5.0,263,,167,4.0,1337,5.0,1308,,174,5.0
49,353,5.0,1633,,851,3.0,758,4.0,518,,999,5.0,586,5.0,1131,3.0
1,1122,2.0,1698,4.0,723,4.0,1444,4.0,1028,5.0,1044,5.0,645,,1439,
172,64,3.0,896,3.0,84,4.0,1604,,281,2.0,282,,875,4.0,1580,
149,945,,866,5.0,1158,,822,3.0,1318,4.0,473,5.0,1391,4.0,1647,
193,65,3.0,418,4.0,883,4.0,855,5.0,1081,,489,5.0,1452,,30,
1,1072,3.0,1170,4.0,964,,612,5.0,1030,,1079,2.0,759,,280,4.0
26,1041,,1395,,1701,3.0,294,5.0,440,4.0,697,5.0,1677,2.0,1551,4.0
1,1347,,1268,,101,3.0,405,4.0,1096,5.0,1113,4.0,1545,,732,4.0
0,1184,2.0,884,,1303,4.0,604,3.0,845,,1406,2.0,1614,,1615,4.0
193,1169,4.0,1460,2.0,791,4.0,716,,765,5.0,1118,,254,5.0,895,
43,801,3.0,1154,,531,,247,4.0,1594,4.0,1181,5.0,526,5.0,1486,
149,913,3.0,594,5.0,291,,1701,2.0,809,,650,4.0,443,,875,4.0
16,704,,722,4.0,1604,4.0,932,5.0,150,4.0,1336,,906,4.0,604,3.0
11,80,3.0,145,5.0,1735,1.0,970,3.0,1642,4.0,43,,1676,1.0,1757,3.0
149,1666,,467,4.0,888,5.0,1049,1.0,922,4.0,236,,636,3.0,620,
208,912,3.0,1538,,451,3.0,1347,,357,4.0,135,,585,3.0,558,4.0
40,688,,161,,1123,5.0,646,5.0,296,5.0,906,4.0,1563,4.0,508,
49,115,,52,5.0,1108,,726,4.0,71,,954,3.0,1581,3.0,831,4.0
26,417,3.0,529,5.0,1171,,1317,4.0,935,,839,5.0,1020,1.0,47,
208,592,,1314,4.0,1490,1.0,1620,,1317,5.0,566,5.0,72,3.0,1387,
23,1456,,516,4.0,86,5.0,518,,713,3.0,1306,4.0,1435,4.0,60,
27,1284,,100,3.0,1398,,87,5.0,583,,8,3.0,156,2.0,974,4.0
354,448,1.0,880,5.0,528,3.0,745,3.0,1307,,28,5.0,1262,,254,3.0
49,146,4.0,3,,1637,5.0,1002,,827,3.0,1372,4.0,28,,1599,3.0
23,914,,21,,310,5.0,1318,4.0,1046,5.0,285,5.0,349,5.0,431,
1,1680,2.0,1120,,1057,3.0,692,3.0,920,4.0,280,4.0,1593,,1358,3.0
183,272,,1600,4.0,1331,,228,3.0,1306,,1676,1.0,877,5.0,1711,5.0
43,1312,5.0,1106,5.0,1747,5.0,1539,4.0,52,5.0,922,3.0,508,4.0,1454,
33,304,,1713,3.0,1554,4.0,324,4.0,1477,,1510,,570,4.0,1066,3.0
11,528,5.0,400,2.0,194,5.0,1572,,299,,1052,5.0,1678,,1711,5.0
1,1073,,1411,3.0,115,,357,3.0,106,5.0,1179,,1675,4.0,142,2.0
190,211,,228,4.0,1541,,1254,4.0,103,5.0,1575,5.0,1624,,494,4.0
129,1137,4.0,1425,5.0,1716,,388,,1445,4.0,583,5.0,503,,909,5.0
23,976,5.0,1296,4.0,1201,,499,,1269,5.0,1223,5.0,56,,1418,5.0
85,999,5.0,1511,,664,4.0,1482,5.0,1194,3.0,1515,,1563,3.0,701,
26,1281,5.0,1185,4.0,1428,5.0,1029,,613,,167,4.0,1096,,459,4.0
16,1745,5.0,1682,4.0,1605,,38,3.0,1271,,440,,489,4.0,1711,3.0
1,1027,5.0,372,4.0,1716,,1750,,107,4.0,1454,1.0,1679,4.0,207,3.0
43,16,4.0,1635,3.0,851,5.0,837,,1622,,1305,1.0,638,,271,2.0
26,1408,4.0,598,,119,3.0,427,,379,4.0,1740,2.0,62,4.0,1727,4.0
193,1568,,1270,4.0,871,,792,5.0,619,,910,5.0,1199,5.0,1535,5.0
0,897,3.0,452,4.0,309,3.0,597,3.0,280,1.0,762,3.0,1741,,319,1.0
33,1586,3.0,1058,4.0,1732,4.0,692,1.0,170,5.0,749,,46,5.0,1055,
190,34,5.0,1172,,117,4.0,1285,,936,,1711,2.0,191,5.0,943,3.0
81,1381,5.0,1718,4.0,249,4.0,27,4.0,1611,,143,,1551,,1663,4.0
44,1442,4.0,1414,,568,4.0,1483,,748,4.0,1548,,1342,4.0,143,3.0
15,897,,579,3.0,547,5.0,468,5.0,1097,5.0,1691,4.0,75,,1551,
23,816,,1492,5.0,229,4.0,1575,5.0,602,4.0,1277,5.0,1375,4.0,927,5.0
51,544,3.0,978,5.0,1154,4.0,134,,1110,5.0,649,,107,4.0,669,
81,482,,345,,1738,,874,3.0,1675,4.0,1036,4.0,1421,5.0,1005,5.0
49,1568,,657,4.0,307,,1364,3.0,11,2.0,1755,4.0,924,5.0,573,3.0
81,947,5.0,1572,2.0,981,4.0,1013,5.0,646,4.0,264,,1246,5.0,1166,
40,928,,834,3.0,1334,5.0,1063,,281,2.0,1691,,109,5.0,942,4.0
43,1504,,210,,803,5.0,1732,4.0,744,5.0,937,,621,4.0,1549,2.0
11,1265,4.0,1170,,181,,438,3.0,646,,1400,4.0,572,5.0,479,4.0
81,17,5.0,450,5.0,1315,,1475,4.0,1079,,1658,5.0,173,,926,5.0
216,1728,,193,5.0,387,4.0,517,,490,,556,2.0,1278,5.0,271,4.0
49,1376,,1670,4.0,1414,4.0,1720,2.0,24,,874,5.0,1277,3.0,1102,4.0
129,32,,1138,,1075,,1523,4.0,650,5.0,702,4.0,1358,5.0,47,4.0
44,1218,3.0,1062,4.0,887,5.0,1543,,266,,795,3.0,1117,3.0,1663,
208,144,4.0,608,,1360,,1686,4.0,107,3.0,1101,,1086,5.0,158,5.0
54,449,,1188,,1172,3.0,407,,427,5.0,1131,5.0,492,5.0,1694,4.0
11,1600,2.0,97,4.0,771,5.0,228,3.0,324,3.0,788,4.0,1413,,1231,
49,1585,,129,,1746,4.0,99,4.0,1555,,1156,1.0,985,5.0,602,4.0
15,737,,964,,1558,5.0,886,5.0,1481,5.0,1034,3.0,1530,,891,3.0
62,768,5.0,1027,5.0,119,3.0,103,,1641,4.0,1082,,1212,,591,4.0
81,1697,5.0,1634,5.0,996,5.0,39,,857,5.0,1321,,1501,5.0,1102,
43,784,,816,5.0,467,2.0,291,,922,3.0,957,5.0,1070,5.0,238,
43,1106,5.0,1220,5.0,1333,5.0,1302,,298,,1658,5.0,573,5.0,511,
16,1140,3.0,965,4.0,229,5.0,1623,,1545,,1565,,926,5.0,62,4.0
0,448,3.0,1475,4.0,454,5.0,951,,679,3.0,1002,,684,,1246,4.0
109,146,5.0,263,5.0,1272,4.0,777,,122,4.0,1530,,1195,,270,2.0
85,1137,,996,4.0,680,3.0,1673,4.0,283,,1420,5.0,748,,1501,5.0
11,1537,,1266,4.0,392,4.0,1225,3.0,1709,,909,5.0,1246,,831,4.0
23,1139,,357,5.0,824,4.0,1497,5.0,314,4.0,986,2.0,1387,,590,
11,1650,,420,4.0,357,3.0,565,5.0,331,5.0,412,,1166,,1182,4.0
8,416,,1029,,1574,5.0,71,3.0,745,4.0,540,3.0,1181,4.0,495,
81,752,,401,,133,4.0,357,5.0,682,5.0,1722,,495,4.0,1391,5.0
208,977,4.0,113,,726,4.0,619,4.0,1676,2.0,109,4.0,62,,1374,3.0
23,416,5.0,1732,5.0,1524,3.0,1110,5.0,811,5.0,637,,829,,862,4.0
38,740,,1364,4.0,1703,,840,4.0,138,4.0,1181,1.0,863,,1327,3.0
15,113,,1250,5.0,227,3.0,455,4.0,1178,5.0,923,,507,4.0,1036,5.0
85,1184,3.0,673,,1591,4.0,1673,4.0,860,,188,,460,3.0,461,3.0
81,256,5.0,626,,5,,1016,5.0,456,3.0,1469,5.0,1135,,271,3.0
44,531,,1637,,230,3.0,200,3.0,425,,876,3.0,765,5.0,1071,4.0
43,1506,,978,5.0,212,5.0,1159,4.0,1145,,378,5.0,1068,5.0,47,4.0
8,1154,4.0,1285,3.0,1431,,1752,5.0,1528,,1738,,1484,2.0,1071,5.0
16,84,2.0,869,,1478,4.0,646,,185,,266,3.0,427,5.0,1116,5.0
11,275,,100,4.0,1302,5.0,699,,971,3.0,508,5.0,1260,3.0,781,
1,1253,4.0,518,,1095,4.0,410,,1164,4.0,1244,5.0,12,,1389,2.0
81,160,4.0,1381,5.0,1542,,1608,,1610,,587,4.0,363,1.0,575,5.0
81,448,5.0,1558,5.0,455,,1033,4.0,1402,5.0,461,5.0,1614,5.0,174,
44,627,4.0,1491,4.0,724,,1317,,294,5.0,887,5.0,157,,286,3.0
49,417,3.0,673,3.0,566,,454,4.0,1398,5.0,1529,5.0,713,4.0,447,5.0
44,225,5.0,337,4.0,194,4.0,613,4.0,117,,1206,3.0,57,,141,3.0
222,404,3.0,486,,694,4.0,1112,4.0,248,,489,4.0,603,4.0,443,
8,402,4.0,658,,87,5.0,1192,5.0,217,5.0,170,5.0,42,,333,
222,16,5.0,1650,5.0,1602,4.0,770,,596,,184,4.0,106,3.0,317,
49,294,3.0,1640,,1208,5.0,776,,556,,397,5.0,717,4.0,1599,3.0
8,929,,322,2.0,146,5.0,1331,,1220,4.0,1414,,647,4.0,408,5.0
1,1554,3.0,1122,2.0,1698,4.0,724,3.0,1445,,1656,,43,,572,5.0
229,1489,5.0,772,5.0,517,,583,5.0,1081,,1369,,1132,5.0,1500,5.0
23,195,,455,,777,4.0,363,,780,5.0,157,4.0,1310,5.0,926,3.0
208,1072,4.0,257,,1026,5.0,227,3.0,744,5.0,57,,1466,,1391,3.0
42,1555,5.0,1396,,1398,4.0,1623,,359,,1017,3.0,1499,2.0,1711,3.0
69,960,,818,,227,5.0,51,,72,3.0,1242,5.0,1339,4.0,1086,5.0
200,528,4.0,820,3.0,980,,471,4.0,1128,3.0,169,,937,4.0,522,
215,965,3.0,471,3.0,1626,,1642,5.0,410,,1709,,333,3.0,943,3.0
208,1632,,1169,4.0,1714,3.0,1717,4.0,423,,1051,3.0,1645,5.0,413,
81,464,,897,4.0,536,,633,5.0,937,4.0,458,,651,4.0,811,5.0
23,1312,4.0,740,5.0,116,5.0,1269,5.0,214,4.0,1606,5.0,860,,1727,
26,1728,3.0,1521,,868,,981,3.0,1111,4.0,921,4.0,905,4.0,462,
85,531,4.0,20,5.0,564,,277,3.0,645,4.0,1452,,1166,,558,5.0
129,993,5.0,865,5.0,1188,5.0,1220,3.0,70,,1321,3.0,1498,,1423,
193,1314,5.0,562,,836,,740,4.0,1735,3.0,503,5.0,1514,4.0,1726,5.0
11,851,4.0,597,3.0,165,,1110,5.0,268,4.0,1501,,542,,558,3.0
0,560,4.0,1347,,324,,854,1.0,1609,4.0,1243,,287,2.0,895,4.0
51,976,5.0,1072,5.0,1648,5.0,1010,3.0,370,,1461,,1097,,925,4.0
44,176,4.0,1729,,1539,5.0,1303,5.0,58,5.0,1195,3.0,1179,,619,5.0
83,1585,,1170,4.0,1300,,888,3.0,857,3.0,298,3.0,142,4.0,863,
15,576,3.0,145,,177,,1059,5.0,1411,3.0,1220,,1208,5.0,430,4.0
81,544,5.0,1173,5.0,1271,,1608,,586,5.0,1388,3.0,573,4.0,815,
81,1121,5.0,1603,5.0,1492,5.0,1701,,1627,4.0,1502,,975,,1663,4.0
11,512,4.0,499,,980,,452,5.0,534,,762,5.0,892,5.0,1213,4.0
1,1282,,514,5.0,1587,5.0,1044,5.0,1225,3.0,587,,1099,4.0,652,
193,1232,,480,4.0,1651,4.0,1032,,969,5.0,874,4.0,154,,831,5.0
16,1256,4.0,138,4.0,650,5.0,619,3.0,348,,204,,718,4.0,415,3.0
