item,user-1,rating-1,user-2,rating-2
8,692,4.0,740,4.0
44,18,4.0,1512,4.0
225,839,5.0,1407,3.0
81,321,3.0,1484,2.0
81,1175,2.0,1196,5.0
15,1303,5.0,1612,3.0
44,1189,4.0,647,4.0
10,406,4.0,1196,4.0
173,468,4.0,874,3.0
0,1025,2.0,1295,2.0
44,439,4.0,617,3.0
51,1239,5.0,734,5.0
15,1642,3.0,1658,4.0
24,962,1.0,943,5.0
68,64,4.0,1388,4.0
452,1548,4.0,1292,5.0
174,1047,3.0,1708,4.0
1,555,1.0,1454,1.0
151,603,2.0,863,2.0
81,544,5.0,847,5.0
38,1210,3.0,122,5.0
71,20,5.0,437,5.0
26,338,3.0,1602,5.0
141,467,4.0,303,2.0
113,244,3.0,501,3.0
119,1735,2.0,876,5.0
296,258,5.0,967,4.0
23,1389,4.0,126,5.0
16,227,4.0,1563,4.0
16,100,3.0,854,4.0
216,1267,5.0,894,4.0
61,1740,4.0,845,4.0
23,392,5.0,1531,5.0
128,777,3.0,186,4.0
44,994,3.0,346,4.0
23,740,5.0,298,5.0
215,1460,3.0,1738,2.0
51,434,5.0,1726,5.0
76,448,3.0,1501,4.0
11,1703,4.0,974,4.0
336,1682,4.0,269,3.0
129,541,5.0,734,5.0
357,1713,3.0,840,4.0
202,1010,4.0,107,4.0
51,897,5.0,276,5.0
61,1541,4.0,1421,4.0
51,1708,4.0,31,3.0
157,1386,4.0,1358,4.0
136,1057,2.0,1634,4.0
354,917,5.0,1334,5.0
69,172,3.0,460,4.0
292,114,5.0,532,5.0
222,1216,2.0,1203,4.0
111,1314,3.0,1463,5.0
190,1270,4.0,1196,4.0
86,186,3.0,239,4.0
86,264,4.0,894,4.0
379,1730,5.0,142,5.0
40,373,5.0,325,4.0
664,1113,2.0,909,2.0
44,697,4.0,1722,4.0
514,566,2.0,830,5.0
266,1052,4.0,191,3.0
38,1242,5.0,1103,5.0
83,138,4.0,683,5.0
249,227,2.0,622,1.0
160,1250,3.0,477,3.0
226,406,5.0,1503,4.0
19,97,4.0,1240,4.0
36,881,4.0,1194,3.0
50,1654,4.0,987,5.0
105,1351,2.0,987,4.0
208,711,5.0,1593,2.0
8,166,3.0,623,4.0
42,513,3.0,1699,3.0
33,925,5.0,1343,4.0
25,68,5.0,106,2.0
225,1121,4.0,1294,5.0
200,227,5.0,87,3.0
15,985,5.0,365,5.0
49,99,4.0,1356,4.0
16,1049,4.0,41,4.0
287,1249,5.0,1094,3.0
110,967,5.0,519,5.0
43,997,5.0,1638,4.0
85,1184,3.0,375,5.0
208,1600,2.0,649,3.0
4,1651,4.0,1199,4.0
16,96,4.0,451,3.0
16,365,5.0,511,4.0
230,627,5.0,758,4.0
11,483,4.0,389,4.0
81,520,4.0,1482,4.0
462,94,4.0,1295,4.0
149,1557,5.0,969,4.0
23,1463,4.0,88,5.0
246,1152,5.0,405,4.0
61,1651,4.0,1356,4.0
81,355,4.0,804,5.0
43,978,5.0,1195,4.0
400,1134,3.0,1694,3.0
49,882,3.0,990,4.0
1,1060,5.0,1627,3.0
15,772,4.0,920,4.0
10,1203,4.0,1646,4.0
208,361,4.0,238,3.0
11,532,3.0,598,5.0
216,851,4.0,732,3.0
62,1010,5.0,311,3.0
542,1462,5.0,1694,4.0
318,585,2.0,169,4.0
427,390,5.0,973,5.0
193,1619,3.0,1711,5.0
149,1189,4.0,1597,4.0
16,315,4.0,13,2.0
149,1330,4.0,633,4.0
180,167,3.0,283,4.0
81,1602,5.0,172,5.0
456,473,3.0,1071,4.0
105,901,4.0,1117,2.0
202,242,4.0,1342,4.0
571,1561,3.0,735,3.0
50,537,4.0,1034,4.0
15,1110,5.0,1114,2.0
415,147,2.0,85,3.0
185,980,5.0,602,2.0
40,1603,5.0,793,4.0
149,1314,4.0,1433,3.0
149,508,3.0,285,3.0
76,1040,3.0,574,5.0
193,889,4.0,156,4.0
145,598,4.0,1436,3.0
8,624,5.0,198,4.0
42,1399,4.0,1242,4.0
202,192,4.0,1535,5.0
278,162,4.0,1561,3.0
8,357,5.0,687,5.0
223,1618,5.0,1210,3.0
51,995,4.0,1494,5.0
158,1290,1.0,943,1.0
0,1460,4.0,558,4.0
160,1032,3.0,537,3.0
26,1504,5.0,1253,4.0
11,227,5.0,857,4.0
354,641,1.0,1357,5.0
213,1303,5.0,686,3.0
0,1169,3.0,1183,5.0
1,617,4.0,1689,3.0
129,1317,5.0,571,4.0
81,657,5.0,316,4.0
209,747,3.0,1054,3.0
276,585,2.0,1391,1.0
44,200,3.0,859,4.0
11,1175,5.0,378,3.0
198,1448,5.0,974,4.0
456,997,4.0,124,2.0
216,1351,5.0,1468,3.0
177,1449,3.0,1503,4.0
425,1410,1.0,1437,3.0
69,788,4.0,1110,5.0
231,660,4.0,1576,4.0
51,1313,5.0,572,3.0
16,3,5.0,1627,3.0
161,1616,2.0,844,2.0
43,579,3.0,186,5.0
1,326,3.0,71,4.0
351,103,4.0,603,3.0
101,788,4.0,125,1.0
525,567,3.0,167,3.0
107,1064,3.0,1241,3.0
127,986,5.0,844,3.0
92,1433,3.0,767,4.0
38,1020,2.0,783,5.0
119,215,4.0,1015,5.0
127,1699,4.0,46,2.0
322,309,3.0,1606,4.0
107,724,5.0,383,3.0
287,1314,3.0,859,3.0
8,1434,5.0,604,5.0
15,467,4.0,1588,3.0
107,1314,4.0,1095,5.0
399,129,1.0,1402,3.0
51,309,5.0,265,5.0
106,455,4.0,697,3.0
1,146,2.0,707,4.0
15,795,5.0,910,5.0
16,247,5.0,269,5.0
129,741,4.0,455,5.0
25,1160,2.0,1197,4.0
43,1170,3.0,588,3.0
129,1652,4.0,868,5.0
62,97,2.0,1660,5.0
462,1200,3.0,1006,4.0
180,325,3.0,729,4.0
30,1041,2.0,235,4.0
658,912,1.0,74,2.0
81,1291,5.0,1550,4.0
246,1457,4.0,874,4.0
234,858,4.0,874,5.0
119,1616,5.0,50,5.0
15,1666,4.0,1511,4.0
157,849,3.0,1333,4.0
457,843,3.0,988,3.0
44,227,5.0,650,5.0
181,68,2.0,1124,3.0
44,1589,4.0,572,5.0
49,1041,4.0,990,4.0
7,797,4.0,591,3.0
393,1536,4.0,254,3.0
181,251,4.0,1198,3.0
44,890,4.0,428,4.0
23,1188,4.0,1463,4.0
68,1157,3.0,1130,4.0
105,324,4.0,1611,4.0
83,1701,5.0,572,3.0
61,209,3.0,883,4.0
8,1552,4.0,1369,3.0
358,679,3.0,937,4.0
22,251,2.0,1054,2.0
700,468,3.0,1629,3.0
23,970,5.0,1434,4.0
129,419,5.0,872,4.0
209,1010,4.0,229,5.0
51,4,5.0,697,5.0
439,912,4.0,1642,4.0
141,1057,3.0,731,4.0
42,1603,3.0,1644,4.0
193,121,4.0,218,4.0
25,1505,4.0,508,5.0
268,1302,4.0,511,3.0
11,146,3.0,697,3.0
8,1122,3.0,696,5.0
68,1559,4.0,879,5.0
132,417,1.0,1629,3.0
152,1728,4.0,932,5.0
42,71,5.0,459,4.0
381,1314,3.0,1320,3.0
208,804,4.0,270,5.0
69,1303,5.0,1432,4.0
44,897,3.0,1480,3.0
119,1667,3.0,1052,5.0
470,1561,3.0,363,4.0
354,101,3.0,664,4.0
81,1703,5.0,108,4.0
181,977,4.0,221,2.0
317,1289,3.0,1594,4.0
438,21,4.0,54,4.0
160,1117,2.0,1694,3.0
197,1580,4.0,589,5.0
1,657,4.0,1546,4.0
39,1223,4.0,218,4.0
71,1334,4.0,1628,1.0
72,1417,5.0,1694,4.0
287,769,2.0,228,1.0
106,1502,4.0,1615,3.0
129,1155,3.0,884,5.0
762,988,1.0,269,2.0
61,215,3.0,555,4.0
97,1315,4.0,806,3.0
8,1276,5.0,269,5.0
22,1377,3.0,1684,3.0
9,1093,5.0,1533,2.0
113,1554,4.0,1246,4.0
83,157,5.0,1182,5.0
183,1189,4.0,831,5.0
110,1476,4.0,623,4.0
190,321,4.0,917,4.0
8,419,3.0,488,5.0
16,1307,3.0,1276,5.0
71,1168,4.0,1090,4.0
151,1344,3.0,1697,2.0
177,468,4.0,43,4.0
8,985,5.0,1339,4.0
181,977,4.0,453,1.0
128,567,4.0,860,3.0
209,489,4.0,894,4.0
203,101,2.0,1210,1.0
122,217,3.0,238,5.0
171,461,4.0,943,4.0
322,1108,3.0,1052,3.0
43,1670,4.0,890,5.0
11,132,4.0,1564,4.0
51,1057,5.0,1410,5.0
460,1418,4.0,607,5.0
35,1364,3.0,1561,5.0
183,1242,4.0,1534,4.0
257,1259,4.0,828,4.0
69,977,5.0,332,3.0
285,560,4.0,1329,3.0
112,353,2.0,1270,1.0
0,1270,2.0,894,4.0
152,1301,4.0,8,4.0
26,1651,4.0,1479,4.0
81,402,5.0,24,5.0
200,337,2.0,772,4.0
22,54,3.0,29,4.0
676,1025,1.0,1093,2.0
62,1504,5.0,768,5.0
8,585,5.0,1295,4.0
113,1093,5.0,622,3.0
26,804,5.0,1367,3.0
19,1634,4.0,101,4.0
44,480,5.0,242,3.0
377,1041,2.0,623,5.0
28,352,5.0,1006,4.0
81,281,4.0,990,4.0
24,1048,4.0,170,4.0
34,456,3.0,1530,4.0
27,34,3.0,603,4.0
293,451,3.0,759,4.0
85,921,2.0,1564,4.0
68,420,5.0,585,3.0
129,1697,4.0,402,3.0
16,1251,4.0,197,2.0
15,796,4.0,111,4.0
205,819,3.0,451,3.0
43,900,5.0,1654,5.0
338,311,3.0,109,3.0
92,1068,4.0,1054,4.0
49,486,4.0,1658,4.0
223,1072,4.0,264,4.0
23,1025,4.0,329,4.0
223,118,3.0,1740,4.0
52,1287,2.0,363,4.0
16,498,3.0,968,4.0
199,372,3.0,54,3.0
107,913,1.0,1508,2.0
287,456,3.0,1516,4.0
127,758,5.0,140,5.0
42,1141,4.0,311,3.0
40,288,4.0,1414,5.0
83,397,5.0,1679,4.0
474,182,3.0,1383,3.0
68,242,5.0,803,4.0
193,1751,3.0,1182,4.0
379,822,5.0,1146,3.0
129,1419,5.0,731,3.0
487,817,3.0,1609,3.0
86,803,2.0,378,5.0
61,1067,3.0,461,4.0
11,533,5.0,507,5.0
203,592,4.0,78,1.0
180,804,4.0,1083,4.0
414,480,4.0,28,2.0
8,1429,5.0,1644,4.0
69,176,4.0,1583,3.0
81,136,4.0,1018,5.0
199,363,5.0,942,5.0
406,244,3.0,875,3.0
127,1594,5.0,1421,5.0
51,733,3.0,1389,4.0
207,1313,3.0,1175,4.0
145,1041,2.0,1054,4.0
134,1109,2.0,1128,5.0
127,1490,5.0,489,5.0
16,208,4.0,846,3.0
34,146,4.0,486,3.0
82,992,4.0,664,3.0
174,64,2.0,1680,4.0
209,39,3.0,731,4.0
311,1218,5.0,1667,4.0
367,1282,4.0,227,1.0
85,423,5.0,1497,4.0
488,937,2.0,603,3.0
336,912,2.0,337,4.0
43,528,4.0,1398,4.0
42,1116,3.0,253,5.0
127,1673,5.0,1132,4.0
0,603,5.0,1341,5.0
438,1155,2.0,619,5.0
16,1187,5.0,1651,3.0
129,947,5.0,52,4.0
62,788,4.0,591,4.0
234,738,5.0,1421,5.0
149,688,4.0,695,5.0
560,1564,3.0,1006,4.0
255,20,5.0,558,3.0
129,532,5.0,324,5.0
292,1459,4.0,280,3.0
183,1093,4.0,729,4.0
43,552,5.0,572,2.0
105,1701,3.0,831,4.0
127,797,4.0,1533,3.0
202,101,3.0,28,3.0
375,791,4.0,1372,4.0
25,480,5.0,961,4.0
188,597,2.0,1387,5.0
214,1580,3.0,447,5.0
63,1344,4.0,1239,5.0
44,1589,4.0,461,4.0
107,197,3.0,840,4.0
127,1594,5.0,877,3.0
81,1650,5.0,967,5.0
43,1655,5.0,88,5.0
296,405,4.0,1270,3.0
26,949,5.0,1291,4.0
181,982,3.0,679,1.0
44,905,4.0,1501,4.0
83,561,2.0,106,5.0
198,326,5.0,875,1.0
375,805,2.0,1720,5.0
11,1629,5.0,287,4.0
105,483,4.0,1564,3.0
143,1334,4.0,284,3.0
33,1250,3.0,1205,5.0
36,1609,4.0,603,4.0
452,836,3.0,1284,2.0
301,1096,3.0,863,2.0
323,1714,2.0,820,3.0
225,1475,5.0,473,5.0
379,1364,4.0,666,5.0
81,1532,5.0,1612,5.0
21,1748,5.0,133,4.0
81,929,5.0,1033,4.0
42,1270,5.0,974,5.0
22,480,4.0,1276,4.0
283,461,4.0,319,4.0
571,865,4.0,1345,2.0
113,87,2.0,1210,3.0
140,483,4.0,476,2.0
393,1642,4.0,1530,2.0
538,1235,5.0,133,3.0
336,865,2.0,987,4.0
62,64,5.0,1577,4.0
105,992,5.0,358,2.0
93,146,3.0,234,4.0
100,324,3.0,1660,2.0
270,1333,4.0,1606,4.0
113,433,3.0,900,3.0
44,361,4.0,141,3.0
181,513,2.0,212,5.0
11,612,4.0,759,4.0
16,48,5.0,101,4.0
44,1488,4.0,982,5.0
334,1584,3.0,1054,3.0
51,1601,3.0,1203,5.0
26,693,5.0,1642,5.0
15,451,2.0,1430,4.0
63,330,4.0,925,1.0
213,1228,5.0,1711,3.0
814,1540,3.0,1084,2.0
119,1090,3.0,146,4.0
34,1591,3.0,430,2.0
426,532,2.0,1606,5.0
69,1400,4.0,1006,5.0
129,828,5.0,78,5.0
105,1461,4.0,1310,3.0
73,1536,3.0,1025,5.0
205,1637,5.0,1654,2.0
188,1235,4.0,78,3.0
186,166,3.0,1303,2.0
19,283,3.0,1198,3.0
110,208,4.0,1559,4.0
11,998,3.0,254,5.0
43,853,4.0,269,5.0
61,726,4.0,1482,3.0
15,985,5.0,1578,4.0
177,166,5.0,1371,4.0
15,121,5.0,1547,4.0
427,1073,4.0,1206,5.0
69,1252,5.0,717,5.0
8,742,4.0,1021,5.0
113,451,1.0,429,4.0
16,1006,3.0,351,3.0
25,1378,5.0,1667,5.0
15,411,5.0,958,5.0
92,1137,4.0,717,4.0
197,16,4.0,1756,2.0
83,387,3.0,1349,2.0
26,1114,5.0,1564,3.0
43,326,3.0,520,3.0
111,423,3.0,109,4.0
54,1696,5.0,1284,3.0
49,865,5.0,572,3.0
1,1155,4.0,1047,3.0
38,1196,4.0,1518,4.0
48,746,4.0,139,5.0
81,1210,3.0,1562,1.0
149,897,4.0,1621,4.0
184,448,3.0,1433,2.0
81,1475,4.0,281,4.0
127,707,4.0,1110,4.0
582,1243,2.0,1181,4.0
44,1635,3.0,824,4.0
106,531,5.0,1075,4.0
51,1078,4.0,1564,4.0
537,275,3.0,251,3.0
129,580,5.0,1462,5.0
190,484,4.0,1658,3.0
43,1026,5.0,72,5.0
26,54,5.0,1422,4.0
23,689,5.0,1515,5.0
23,1255,4.0,585,5.0
246,497,5.0,1166,4.0
49,12,4.0,799,3.0
44,616,5.0,747,3.0
214,996,4.0,1146,4.0
40,1429,5.0,280,5.0
15,643,5.0,231,3.0
69,321,3.0,1063,5.0
16,1113,3.0,638,4.0
68,1105,4.0,1653,3.0
219,1635,4.0,646,5.0
255,560,4.0,1564,4.0
16,662,4.0,1514,3.0
86,822,3.0,623,3.0
11,680,5.0,1609,5.0
27,1654,5.0,762,4.0
81,1025,5.0,859,4.0
8,1640,4.0,731,4.0
1,212,4.0,558,4.0
127,819,5.0,461,3.0
563,444,1.0,461,3.0
44,1377,5.0,97,4.0
200,881,5.0,72,4.0
8,119,5.0,1740,4.0
354,384,4.0,34,5.0
222,850,4.0,1302,3.0
26,1699,4.0,1500,5.0
81,1073,5.0,1054,5.0
205,49,4.0,8,3.0
8,308,5.0,1653,5.0
234,1528,3.0,361,4.0
127,52,4.0,135,3.0
26,1425,4.0,123,5.0
287,792,3.0,107,4.0
310,424,5.0,1642,2.0
209,834,3.0,1158,4.0
438,146,4.0,1565,5.0
183,1334,4.0,1318,4.0
15,917,4.0,1578,4.0
61,1632,5.0,591,4.0
143,1364,3.0,488,2.0
33,433,5.0,1129,4.0
23,932,5.0,538,5.0
86,1223,5.0,1421,2.0
210,1635,5.0,1547,4.0
26,69,3.0,270,5.0
537,1026,3.0,1460,4.0
170,146,3.0,483,5.0
23,679,4.0,1596,5.0
33,532,4.0,517,2.0
481,1651,3.0,254,1.0
61,1606,5.0,1183,5.0
586,311,2.0,520,3.0
51,293,4.0,918,4.0
27,1099,4.0,1070,3.0
8,913,4.0,1551,4.0
15,828,4.0,1598,4.0
43,1364,4.0,468,5.0
25,1251,5.0,1271,3.0
110,133,2.0,602,1.0
15,1205,5.0,199,5.0
40,819,4.0,700,3.0
38,528,4.0,922,5.0
121,101,3.0,1084,3.0
11,1603,4.0,868,5.0
69,452,5.0,847,5.0
225,105,5.0,747,3.0
49,1441,4.0,1036,5.0
205,1642,4.0,125,3.0
30,657,5.0,1253,4.0
313,965,5.0,1270,2.0
15,759,5.0,1223,5.0
44,71,4.0,701,5.0
621,1189,4.0,1541,5.0
8,678,1.0,703,5.0
178,1282,4.0,1564,3.0
61,1611,5.0,876,4.0
26,85,4.0,219,4.0
248,1635,3.0,1141,3.0
68,1194,3.0,383,4.0
703,1651,2.0,1277,2.0
16,769,4.0,1721,2.0
356,1318,4.0,999,3.0
375,585,4.0,1006,5.0
604,1250,2.0,143,1.0
15,1377,5.0,1023,3.0
180,302,5.0,1375,2.0
720,146,3.0,1638,3.0
322,258,5.0,1307,3.0
83,483,4.0,167,5.0
81,1428,4.0,454,5.0
21,18,3.0,1181,4.0
180,502,3.0,862,4.0
222,1642,4.0,906,4.0
109,645,5.0,632,5.0
292,657,3.0,1242,1.0
129,1619,5.0,1449,5.0
502,544,5.0,738,5.0
11,840,4.0,220,5.0
63,448,4.0,133,4.0
208,1162,5.0,1051,3.0
68,664,5.0,415,4.0
42,1698,5.0,1565,3.0
43,1072,5.0,90,5.0
129,561,3.0,834,4.0
149,726,4.0,666,4.0
40,1059,4.0,55,4.0
81,1223,5.0,1707,5.0
11,708,3.0,950,4.0
44,1248,5.0,1314,3.0
23,915,5.0,502,3.0
208,897,3.0,1463,4.0
86,1619,3.0,936,4.0
1,1682,4.0,735,4.0
201,294,1.0,937,1.0
20,1713,3.0,269,4.0
391,1239,5.0,1534,3.0
129,1044,5.0,484,5.0
33,795,4.0,1341,3.0
38,242,4.0,286,4.0
537,1682,2.0,383,3.0
225,1333,3.0,1477,3.0
119,1425,5.0,1635,1.0
15,1299,5.0,374,3.0
292,160,3.0,258,4.0
15,1136,5.0,590,5.0
8,392,4.0,1242,5.0
124,256,4.0,1498,5.0
49,374,5.0,894,5.0
146,419,3.0,949,4.0
169,18,2.0,332,5.0
62,1496,4.0,1391,5.0
180,1154,2.0,717,4.0
8,526,5.0,494,5.0
129,276,5.0,894,5.0
117,587,1.0,1277,3.0
282,520,5.0,1195,3.0
174,16,3.0,1084,3.0
209,311,2.0,968,4.0
35,432,1.0,1182,4.0
81,1017,3.0,47,5.0
182,967,4.0,1196,3.0
69,1057,4.0,824,5.0
367,227,1.0,1318,4.0
22,197,3.0,1291,4.0
85,585,3.0,1470,4.0
44,1357,4.0,847,5.0
297,185,4.0,348,5.0
61,1670,4.0,1181,5.0
173,146,4.0,165,3.0
193,371,5.0,1028,5.0
33,897,3.0,968,4.0
210,646,4.0,519,5.0
197,1537,4.0,42,5.0
16,609,3.0,1012,4.0
49,99,4.0,1326,2.0
278,1072,5.0,513,5.0
127,1337,5.0,159,4.0
11,819,3.0,747,5.0
129,1301,5.0,809,5.0
229,885,4.0,1049,3.0
25,500,5.0,732,3.0
166,1703,2.0,1564,3.0
98,691,4.0,309,3.0
0,249,4.0,1199,4.0
49,1302,5.0,1054,5.0
62,1027,5.0,1006,5.0
314,1748,3.0,218,3.0
172,227,5.0,397,4.0
140,184,3.0,874,3.0
146,1234,4.0,1063,3.0
222,1621,5.0,901,4.0
198,874,2.0,298,4.0
15,334,2.0,863,4.0
129,402,3.0,762,4.0
15,258,5.0,519,5.0
51,862,4.0,1503,5.0
454,1688,3.0,1357,5.0
321,1667,4.0,701,3.0
127,832,4.0,1337,5.0
8,308,5.0,1114,2.0
10,1093,3.0,573,4.0
282,1048,4.0,1514,4.0
8,1318,4.0,329,5.0
22,1146,4.0,1054,2.0
26,1458,4.0,324,3.0
357,97,3.0,906,4.0
32,451,2.0,575,4.0
127,1701,4.0,1327,3.0
61,55,4.0,440,4.0
10,1674,3.0,1102,5.0
105,4,3.0,485,1.0
571,146,2.0,167,3.0
44,820,3.0,1254,5.0
282,1206,2.0,1021,4.0
36,1684,4.0,1182,4.0
23,707,4.0,168,4.0
222,402,4.0,1631,4.0
96,1588,3.0,1402,3.0
19,632,3.0,1036,3.0
149,258,5.0,925,2.0
82,1428,4.0,1549,3.0
251,263,5.0,1066,4.0
16,1492,4.0,1183,4.0
36,967,5.0,1181,5.0
33,679,4.0,1530,2.0
202,1158,3.0,1144,4.0
63,1507,4.0,166,5.0
8,473,5.0,1642,4.0
69,1063,5.0,1223,4.0
35,1314,1.0,1433,4.0
81,657,5.0,1400,5.0
40,576,4.0,589,5.0
137,357,5.0,1052,4.0
183,1539,4.0,415,3.0
352,480,5.0,851,5.0
113,228,2.0,1334,3.0
377,798,2.0,1647,3.0
228,1110,3.0,1263,2.0
44,1479,3.0,141,3.0
120,330,2.0,603,4.0
26,1122,2.0,874,3.0
15,41,5.0,1356,3.0
44,338,2.0,1657,5.0
42,1606,4.0,1162,5.0
33,1223,3.0,1310,4.0
255,1025,3.0,326,3.0
153,1056,1.0,1402,2.0
27,1406,3.0,303,2.0
11,82,4.0,427,5.0
207,1529,3.0,188,3.0
23,834,3.0,1643,4.0
379,490,1.0,1102,4.0
26,644,5.0,1705,5.0
8,881,4.0,1434,5.0
0,983,4.0,351,3.0
36,1634,3.0,62,3.0
42,897,3.0,1663,2.0
8,796,5.0,1630,3.0
89,999,3.0,664,3.0
51,532,4.0,1404,5.0
23,996,5.0,263,5.0
172,837,3.0,1017,4.0
321,967,4.0,1001,4.0
63,1563,5.0,591,4.0
63,353,5.0,278,4.0
82,2,2.0,885,3.0
42,576,4.0,937,4.0
225,1619,3.0,361,4.0
62,1264,2.0,1310,5.0
49,54,4.0,311,5.0
44,1024,5.0,1243,3.0
169,1537,5.0,163,5.0
33,324,4.0,1111,3.0
33,1462,5.0,286,4.0
222,807,3.0,188,5.0
23,983,5.0,1292,5.0
68,1296,4.0,243,4.0
44,145,5.0,1077,5.0
49,726,4.0,473,4.0
25,227,2.0,1476,4.0
173,1131,2.0,1227,4.0
25,1609,4.0,143,4.0
105,1156,5.0,509,2.0
161,434,4.0,597,2.0
287,630,2.0,1564,3.0
44,594,5.0,166,5.0
173,52,3.0,602,2.0
148,1194,4.0,1052,3.0
81,853,5.0,646,4.0
81,119,5.0,1464,5.0
145,1586,5.0,1411,3.0
49,438,5.0,475,4.0
227,84,1.0,1647,2.0
51,537,5.0,1549,1.0
183,1136,3.0,1676,1.0
85,834,2.0,1524,4.0
419,603,3.0,332,2.0
92,965,3.0,1053,4.0
119,484,3.0,1675,4.0
246,1334,4.0,1166,4.0
8,451,4.0,1685,4.0
113,1144,4.0,616,4.0
61,406,5.0,1435,4.0
44,1571,2.0,987,4.0
48,632,5.0,1501,5.0
83,484,3.0,1146,4.0
15,279,4.0,1406,4.0
208,290,4.0,294,5.0
16,607,1.0,415,3.0
513,585,3.0,1694,4.0
16,1484,4.0,943,3.0
183,567,3.0,589,4.0
395,1122,1.0,890,3.0
208,1012,4.0,520,5.0
190,1028,2.0,429,4.0
208,322,4.0,227,3.0
110,1144,4.0,456,3.0
109,1462,5.0,1533,5.0
1,999,2.0,1751,4.0
16,1377,4.0,458,5.0
81,1523,5.0,63,3.0
81,631,4.0,1708,5.0
208,906,4.0,622,5.0
38,244,4.0,309,4.0
42,3,3.0,478,4.0
149,212,5.0,1327,5.0
61,1253,3.0,1417,4.0
105,1492,5.0,1093,1.0
18,54,5.0,1066,3.0
11,1398,5.0,1627,5.0
36,1698,4.0,1333,4.0
44,631,4.0,599,4.0
377,576,4.0,1265,5.0
108,136,5.0,1599,5.0
107,1725,4.0,62,4.0
26,1281,5.0,605,4.0
571,690,2.0,893,3.0
8,625,3.0,511,4.0
208,817,4.0,78,3.0
61,387,4.0,11,4.0
145,1020,4.0,1389,3.0
228,1265,5.0,1282,4.0
81,849,3.0,359,5.0
68,192,5.0,1267,3.0
190,649,3.0,607,5.0
16,840,4.0,888,3.0
8,1060,5.0,1108,5.0
232,888,4.0,251,3.0
71,1475,5.0,726,5.0
8,791,5.0,860,4.0
314,693,4.0,280,3.0
30,806,2.0,584,4.0
107,500,5.0,815,4.0
222,115,4.0,1469,4.0
160,1282,4.0,109,3.0
198,1013,4.0,298,4.0
22,1272,4.0,254,3.0
36,1707,2.0,268,3.0
0,357,4.0,1099,5.0
8,1093,5.0,1339,4.0
106,294,4.0,924,3.0
62,1194,5.0,1375,5.0
23,411,5.0,573,4.0
208,1158,4.0,1270,4.0
11,1712,5.0,1440,4.0
393,956,3.0,495,3.0
25,1217,5.0,277,4.0
15,528,3.0,959,5.0
61,1333,3.0,1479,4.0
71,1344,5.0,20,5.0
222,1318,3.0,1084,1.0
15,560,4.0,1356,3.0
92,1028,3.0,862,2.0
168,520,1.0,831,3.0
81,1754,4.0,1099,5.0
54,704,3.0,436,4.0
379,573,4.0,1181,1.0
73,1041,5.0,1138,4.0
62,20,5.0,968,4.0
180,772,4.0,969,2.0
214,97,4.0,1426,4.0
321,834,5.0,1301,3.0
1,977,4.0,362,3.0
85,1400,4.0,1224,4.0
68,434,5.0,406,4.0
21,912,1.0,1711,3.0
44,225,5.0,906,4.0
566,1122,4.0,799,3.0
532,966,4.0,1240,4.0
141,999,3.0,1660,3.0
149,820,5.0,364,4.0
44,270,5.0,383,5.0
389,913,3.0,1539,4.0
61,1093,4.0,1399,4.0
81,884,3.0,997,5.0
208,141,4.0,831,5.0
107,616,2.0,106,2.0
23,65,3.0,936,5.0
16,280,3.0,313,3.0
61,611,3.0,1658,4.0
8,71,3.0,427,5.0
54,690,5.0,1497,5.0
282,243,5.0,1048,4.0
132,218,2.0,219,1.0
193,965,4.0,1516,5.0
39,592,5.0,924,3.0
44,1734,4.0,424,4.0
227,1126,1.0,315,1.0
16,993,1.0,1722,5.0
629,560,4.0,1660,3.0
122,515,5.0,858,5.0
149,1330,4.0,535,3.0
103,64,2.0,82,5.0
26,968,5.0,618,2.0
49,1610,4.0,1294,5.0
106,1075,4.0,51,4.0
49,1169,5.0,788,5.0
208,162,5.0,1751,3.0
15,1488,4.0,12,4.0
43,1345,4.0,1403,5.0
483,1715,2.0,143,3.0
0,418,4.0,1203,3.0
207,1280,1.0,269,3.0
0,1313,3.0,170,4.0
236,688,4.0,349,5.0
111,919,4.0,839,4.0
268,1078,1.0,617,1.0
44,1592,3.0,298,4.0
127,881,4.0,1209,4.0
246,293,4.0,1723,4.0
149,1100,3.0,494,4.0
8,822,4.0,1240,5.0
43,309,5.0,1287,5.0
209,1364,2.0,1524,5.0
64,560,4.0,1747,3.0
214,1722,4.0,188,3.0
16,865,5.0,819,2.0
153,1184,1.0,1125,5.0
44,854,2.0,470,3.0
81,728,5.0,15,5.0
143,1495,3.0,750,2.0
208,849,4.0,138,4.0
329,1314,1.0,792,4.0
81,950,4.0,1625,3.0
425,208,4.0,1492,3.0
292,390,2.0,378,3.0
113,433,3.0,1351,5.0
393,251,3.0,1308,3.0
180,1638,4.0,759,3.0
25,29,4.0,1598,3.0
209,961,4.0,405,4.0
44,1339,3.0,270,5.0
96,857,5.0,1198,2.0
113,132,2.0,942,4.0
135,403,4.0,857,4.0
51,532,4.0,599,5.0
6,650,3.0,1182,4.0
200,136,5.0,168,2.0
183,524,3.0,573,5.0
162,822,3.0,1084,3.0
26,358,5.0,1151,3.0
38,848,5.0,519,5.0
16,1696,4.0,172,5.0
15,551,4.0,1655,4.0
15,1568,3.0,1647,4.0
38,294,5.0,447,5.0
140,179,2.0,924,5.0
