item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
22,978,,1218,,585,2.0,217,3.0,1036,5.0,1565,4.0
0,1504,,1075,,1651,3.0,1334,4.0,1577,4.0,378,4.0
81,817,,1747,4.0,677,,967,5.0,1099,5.0,750,5.0
44,514,4.0,789,4.0,601,2.0,121,4.0,1148,4.0,1548,
15,1472,5.0,803,,677,4.0,1674,3.0,1051,,542,3.0
15,721,,1666,4.0,1607,3.0,392,5.0,921,4.0,1114,2.0
113,1508,,4,4.0,1655,3.0,142,,1535,4.0,447,2.0
129,625,4.0,1332,,1110,5.0,91,5.0,45,3.0,1613,5.0
81,1588,3.0,1110,5.0,759,3.0,728,5.0,1720,4.0,1551,
23,992,,1441,4.0,502,3.0,1432,5.0,939,4.0,653,
61,1747,5.0,614,,1479,4.0,1562,4.0,588,,270,4.0
181,228,2.0,374,1.0,617,5.0,764,,604,2.0,1565,
15,1636,3.0,1195,5.0,283,4.0,1709,3.0,893,,1567,
23,1715,3.0,839,5.0,905,4.0,270,,911,4.0,1615,4.0
127,1185,5.0,646,4.0,488,,410,4.0,1563,,1565,5.0
193,308,5.0,1511,,1434,4.0,572,4.0,622,3.0,1599,
69,160,1.0,146,5.0,983,5.0,1514,,125,2.0,1518,4.0
37,101,4.0,53,,1446,,1670,4.0,602,5.0,61,4.0
76,775,5.0,329,,57,4.0,1707,3.0,1564,5.0,653,2.0
198,65,,1127,5.0,202,4.0,523,2.0,1195,3.0,1597,
33,755,4.0,856,,840,3.0,1674,4.0,1627,3.0,335,5.0
26,1552,5.0,1459,2.0,314,5.0,653,,686,4.0,703,
23,1041,5.0,581,,790,,968,5.0,843,5.0,1294,5.0
375,449,3.0,51,2.0,1735,3.0,1080,,1673,,970,5.0
49,1410,,1570,5.0,1187,,1638,5.0,1032,5.0,655,5.0
1,1153,4.0,481,,1378,4.0,149,,1581,3.0,623,4.0
37,1606,4.0,1366,5.0,343,,9,4.0,1421,5.0,111,
83,1361,,817,4.0,561,2.0,834,1.0,820,3.0,1755,
0,1251,5.0,663,,1479,1.0,840,3.0,1210,2.0,1502,
297,1392,,1728,3.0,737,4.0,295,4.0,894,4.0,399,
16,1152,,448,3.0,259,5.0,1382,,280,3.0,25,5.0
51,1554,,964,5.0,821,5.0,1303,4.0,12,5.0,223,
81,66,,261,,1671,5.0,856,4.0,540,5.0,783,2.0
23,866,5.0,1154,5.0,981,5.0,6,4.0,647,4.0,1224,
81,771,,867,,1492,5.0,1421,5.0,702,5.0,271,3.0
222,576,4.0,1314,4.0,258,4.0,727,,375,4.0,1242,
1,706,4.0,228,3.0,1542,,936,4.0,1355,,878,3.0
96,1651,4.0,1125,,985,4.0,1099,5.0,1516,,415,2.0
44,514,4.0,642,5.0,1543,,1160,5.0,1308,,748,4.0
43,118,5.0,182,,1287,5.0,1480,,1660,5.0,669,5.0
16,1251,4.0,1011,4.0,820,5.0,936,5.0,507,4.0,477,
16,1424,4.0,563,3.0,200,4.0,329,2.0,158,3.0,559,5.0
81,884,3.0,1302,,24,5.0,1736,5.0,506,5.0,1100,4.0
15,1264,4.0,211,,325,5.0,1018,5.0,846,3.0,367,
23,704,5.0,1377,4.0,178,4.0,264,,889,5.0,570,5.0
8,883,5.0,646,,1160,5.0,1609,4.0,47,5.0,1487,
54,864,4.0,977,5.0,276,5.0,1268,,151,,971,4.0
15,1297,4.0,1364,,614,3.0,598,5.0,1207,5.0,1576,4.0
129,1062,,278,,842,5.0,1355,5.0,1675,2.0,1068,5.0
38,1073,4.0,485,,1253,5.0,999,3.0,41,,942,5.0
222,880,5.0,1361,4.0,1188,,91,,524,3.0,1070,5.0
15,209,,947,3.0,165,,1655,4.0,314,5.0,1627,3.0
32,96,3.0,1329,5.0,819,,564,,105,4.0,618,5.0
26,288,5.0,1729,,231,5.0,969,,1515,1.0,1629,5.0
193,1668,3.0,1028,5.0,1704,,365,5.0,686,5.0,1119,
54,448,4.0,1217,,451,4.0,725,,1173,3.0,183,1.0
49,2,3.0,1289,3.0,185,3.0,1626,5.0,204,,461,3.0
11,257,,870,2.0,1447,,1739,4.0,493,4.0,927,4.0
8,1266,,1638,5.0,1560,,218,3.0,1004,5.0,687,5.0
61,52,4.0,468,4.0,1109,5.0,455,4.0,1388,4.0,1007,
40,1604,5.0,969,5.0,939,2.0,1677,4.0,110,,111,
209,483,4.0,1750,,1079,3.0,8,2.0,472,,650,5.0
223,740,3.0,1172,2.0,1254,4.0,1495,,1145,,1610,4.0
11,87,3.0,1640,,968,4.0,1225,3.0,1725,,1150,4.0
15,977,5.0,260,5.0,1349,,567,4.0,810,,1694,4.0
15,656,5.0,82,4.0,547,5.0,679,4.0,1083,,236,
190,242,4.0,1667,4.0,1620,,1253,4.0,694,4.0,1531,
15,1632,,1732,3.0,761,,585,2.0,1020,5.0,1356,3.0
208,691,5.0,1606,5.0,1544,4.0,665,4.0,1274,4.0,142,5.0
23,16,5.0,406,5.0,1576,,888,5.0,187,,447,5.0
49,1127,1.0,1735,,1676,3.0,1389,5.0,1502,,1199,4.0
49,1058,5.0,565,5.0,486,4.0,697,4.0,1694,5.0,1103,4.0
21,1730,,1077,3.0,1079,4.0,311,5.0,1051,3.0,847,
38,192,,114,,146,5.0,1460,4.0,205,5.0,1534,5.0
128,145,5.0,483,5.0,532,4.0,8,,1385,5.0,911,
43,1234,3.0,1654,5.0,600,,314,5.0,478,5.0,1007,
44,1010,4.0,290,5.0,723,,1731,5.0,1117,3.0,734,4.0
8,384,5.0,1172,4.0,1638,5.0,1131,5.0,1006,5.0,1247,
44,592,,1585,,1282,5.0,314,5.0,253,4.0,1182,4.0
44,465,,532,3.0,1206,3.0,1432,,1054,4.0,910,5.0
15,979,5.0,790,5.0,744,,1003,5.0,267,,540,3.0
11,456,2.0,296,,137,,171,4.0,1435,3.0,493,4.0
62,258,4.0,1588,5.0,294,3.0,151,,1705,5.0,922,5.0
37,964,4.0,1140,4.0,1429,2.0,982,,1655,,575,4.0
15,1248,2.0,1106,,1747,5.0,1491,,439,5.0,382,5.0
10,500,,1093,3.0,1317,5.0,1654,4.0,1725,,62,3.0
274,1460,4.0,660,,293,3.0,454,4.0,158,,1006,5.0
54,97,5.0,1685,5.0,1240,5.0,1640,4.0,1401,,1066,4.0
377,1425,,1253,3.0,875,4.0,1389,2.0,1613,,1598,3.0
11,1731,,1174,,1368,4.0,460,5.0,109,4.0,974,4.0
33,1457,,1284,2.0,1242,3.0,62,3.0,1054,2.0,463,
23,368,,1320,,1034,4.0,1642,4.0,1643,4.0,556,5.0
23,529,5.0,1475,4.0,1571,,1111,5.0,392,5.0,9,5.0
145,992,,433,,1057,3.0,67,4.0,1747,4.0,572,4.0
15,770,4.0,1525,4.0,1318,4.0,476,,556,4.0,1325,
51,864,5.0,705,,741,5.0,1750,,1094,3.0,135,5.0
149,768,,1226,,732,3.0,572,3.0,1708,4.0,831,5.0
11,245,5.0,1109,,252,4.0,1164,4.0,559,5.0,591,3.0
563,288,4.0,865,4.0,1394,5.0,659,5.0,660,,1285,
23,1681,5.0,306,5.0,1138,,1506,4.0,905,4.0,923,
122,1088,4.0,529,,1195,5.0,1372,,925,5.0,351,1.0
222,1088,,132,3.0,1241,3.0,1388,3.0,445,3.0,271,2.0
1,305,4.0,1330,,1652,4.0,677,4.0,70,,1065,3.0
119,800,,227,3.0,1459,5.0,980,5.0,205,,1054,4.0
92,983,2.0,875,4.0,267,,812,,1005,4.0,1182,4.0
223,849,4.0,932,,788,3.0,869,,444,4.0,47,4.0
146,66,,1314,3.0,501,3.0,1397,2.0,1419,,143,4.0
16,739,,523,3.0,990,,974,3.0,174,4.0,799,4.0
16,1136,5.0,931,,1511,,1513,3.0,1259,5.0,1196,4.0
73,483,4.0,836,4.0,1703,,1352,1.0,1433,3.0,1101,
44,417,2.0,771,,1044,4.0,1383,4.0,298,4.0,300,
51,1475,5.0,311,5.0,327,,936,5.0,27,,1628,4.0
153,548,,1158,1.0,1591,,107,2.0,479,1.0,1391,1.0
129,97,5.0,1730,5.0,548,,1642,4.0,798,,831,5.0
11,497,4.0,1409,,1668,5.0,996,4.0,1140,,31,5.0
129,1522,5.0,869,5.0,1318,5.0,1498,,1354,4.0,15,
81,1584,,82,5.0,1123,4.0,871,5.0,1561,5.0,699,
43,162,4.0,629,,807,5.0,1639,4.0,1357,5.0,383,5.0
69,1155,,996,3.0,1206,,1449,4.0,186,4.0,924,5.0
43,933,,1429,5.0,1399,4.0,199,5.0,647,4.0,1551,
129,433,5.0,82,,1670,4.0,569,5.0,1369,,1098,5.0
190,832,5.0,1296,4.0,49,4.0,453,4.0,1542,,367,
61,1590,4.0,1320,4.0,1577,4.0,618,4.0,1037,,159,
62,1058,4.0,531,,826,5.0,267,,1694,4.0,430,3.0
16,561,5.0,321,4.0,1657,,474,,1564,3.0,638,4.0
49,836,,1124,4.0,1529,5.0,665,,717,4.0,1294,5.0
8,1334,5.0,215,4.0,846,5.0,382,,1327,5.0,991,
207,626,4.0,1716,,311,3.0,889,3.0,1561,2.0,410,3.0
193,1155,3.0,1668,3.0,1448,5.0,442,,1739,5.0,1596,5.0
149,1600,3.0,1248,3.0,1713,4.0,725,,23,,280,5.0
375,928,4.0,1253,4.0,406,5.0,438,,183,4.0,1500,
23,1424,4.0,1124,5.0,134,5.0,983,5.0,844,4.0,94,4.0
51,1282,2.0,1235,,677,,558,4.0,1103,5.0,1711,5.0
11,930,,294,4.0,1318,5.0,1014,4.0,1383,,378,3.0
81,1545,,572,5.0,1757,4.0,221,5.0,573,4.0,1630,
32,112,,984,5.0,1098,5.0,1691,5.0,861,5.0,877,
127,914,,1139,,1479,3.0,154,3.0,1148,4.0,717,4.0
23,1377,4.0,306,5.0,582,,600,4.0,397,5.0,1006,5.0
43,353,5.0,85,3.0,278,,520,3.0,1499,,910,5.0
81,32,,323,5.0,1541,5.0,1718,4.0,218,3.0,829,
49,881,,1105,1.0,1253,4.0,70,3.0,1338,4.0,1487,
43,1441,,1170,3.0,1271,,90,5.0,891,5.0,1295,5.0
129,304,,561,3.0,402,3.0,390,5.0,1322,2.0,142,
1,1394,,1603,5.0,1224,3.0,890,3.0,523,,623,4.0
197,1360,,1235,5.0,1540,,42,5.0,1675,3.0,447,4.0
276,1042,,1094,3.0,294,2.0,887,2.0,1065,4.0,1391,1.0
81,1589,4.0,55,5.0,728,5.0,1625,3.0,1310,,1118,
42,130,,1252,3.0,539,4.0,395,,1004,5.0,1534,3.0
15,176,3.0,1491,,1685,5.0,667,,747,4.0,1677,3.0
15,176,3.0,1682,4.0,1224,5.0,1000,,600,,863,4.0
149,995,4.0,852,,1670,4.0,968,4.0,329,4.0,857,
186,755,,1593,,873,2.0,860,3.0,1486,3.0,1694,4.0
81,1472,5.0,1041,5.0,1403,4.0,285,,1422,4.0,111,
375,1072,5.0,1345,4.0,902,,1239,5.0,508,5.0,877,4.0
113,1670,3.0,1222,3.0,1032,3.0,105,,1721,3.0,1662,
21,961,4.0,385,,1592,,136,3.0,969,5.0,1052,4.0
8,18,5.0,1699,3.0,1354,4.0,731,4.0,286,,767,3.0
129,1489,5.0,1621,,1559,5.0,1450,5.0,1356,5.0,606,5.0
51,1235,,1734,,167,4.0,138,4.0,13,3.0,717,5.0
149,1168,5.0,275,,646,4.0,25,4.0,140,3.0,941,
11,81,4.0,355,5.0,1591,3.0,839,5.0,1736,,1471,
62,1553,,483,5.0,967,5.0,1052,4.0,461,4.0,958,
11,1745,3.0,804,3.0,230,4.0,396,,220,5.0,1358,4.0
280,309,4.0,838,,1098,5.0,1564,3.0,861,3.0,1231,
181,1170,3.0,1667,2.0,1717,,581,,54,3.0,263,1.0
23,1425,5.0,1638,4.0,438,5.0,1527,,90,,1450,3.0
42,1154,4.0,18,2.0,1234,,1017,3.0,1453,,1054,3.0
8,576,3.0,1024,5.0,1505,5.0,323,,250,,1004,5.0
9,1122,2.0,1027,2.0,1317,4.0,168,,489,4.0,1242,
26,306,4.0,788,4.0,694,4.0,502,3.0,344,,1065,
61,1377,4.0,195,,1428,4.0,220,3.0,1388,4.0,285,5.0
282,594,4.0,1319,,445,4.0,1181,3.0,319,5.0,751,
354,1202,,1411,,20,5.0,618,4.0,188,4.0,1357,5.0
26,1632,5.0,535,4.0,696,4.0,1242,4.0,395,4.0,110,
183,1265,5.0,1090,,435,4.0,695,5.0,762,4.0,574,
222,1107,5.0,1315,4.0,293,3.0,760,,1275,,892,4.0
377,1057,4.0,1491,,1716,1.0,871,5.0,1656,,552,4.0
207,209,,985,2.0,1402,,315,5.0,622,2.0,143,4.0
8,1489,,452,5.0,486,5.0,920,5.0,1114,2.0,1434,5.0
15,1057,4.0,785,,1604,4.0,853,4.0,1385,,475,3.0
16,81,3.0,1014,5.0,1175,2.0,1386,,491,5.0,765,
16,1168,4.0,112,3.0,227,4.0,339,4.0,1753,5.0,905,4.0
183,483,4.0,537,4.0,25,5.0,1708,4.0,1517,,703,
8,244,,1606,5.0,231,5.0,1000,,284,5.0,63,2.0
222,627,4.0,436,5.0,566,4.0,1160,,1001,3.0,652,
81,772,4.0,344,4.0,1481,4.0,1034,,859,4.0,1243,
183,208,,1425,4.0,561,5.0,1026,5.0,1042,3.0,1571,
16,448,3.0,1249,5.0,840,4.0,219,4.0,443,,844,
16,3,5.0,69,,23,,1305,1.0,1146,4.0,767,3.0
51,1297,5.0,1265,5.0,355,,1635,5.0,319,4.0,703,
222,995,,772,4.0,1032,3.0,28,4.0,1756,5.0,1167,4.0
23,1248,,1351,5.0,1611,4.0,1691,,251,4.0,876,3.0
26,1248,,133,5.0,246,,567,4.0,1433,4.0,829,4.0
26,880,2.0,1,,658,5.0,1314,4.0,346,,1183,5.0
15,755,4.0,133,4.0,1030,5.0,40,,682,,620,4.0
129,516,,52,4.0,406,3.0,1687,3.0,1418,5.0,74,
1,3,5.0,452,5.0,1688,2.0,122,3.0,75,,1294,
119,1425,5.0,1170,5.0,502,4.0,395,,188,5.0,63,5.0
26,628,,757,3.0,1195,4.0,971,3.0,123,5.0,332,5.0
238,305,2.0,1026,4.0,486,,247,5.0,1192,,830,5.0
16,578,,132,4.0,357,3.0,245,4.0,614,,854,4.0
11,288,,1057,3.0,886,5.0,1036,4.0,1485,3.0,559,5.0
68,882,,819,4.0,198,4.0,1734,,985,4.0,351,4.0
1,307,,1493,,600,3.0,1528,1.0,1228,4.0,1132,3.0
11,1520,3.0,1717,4.0,1017,5.0,668,,876,3.0,895,
51,246,,1527,,521,5.0,157,5.0,61,5.0,558,4.0
222,1328,,1138,5.0,1126,4.0,296,3.0,200,,25,3.0
193,112,,1168,4.0,999,5.0,1146,5.0,1164,,269,4.0
11,321,4.0,356,3.0,1097,,1755,,1020,4.0,1150,4.0
23,1136,5.0,1681,5.0,1108,5.0,1400,4.0,426,,635,
49,501,4.0,695,,1367,5.0,1176,,1068,4.0,1500,5.0
11,112,5.0,785,5.0,308,5.0,472,3.0,12,4.0,1710,3.0
49,1584,5.0,370,,1302,5.0,713,4.0,940,5.0,733,
26,33,5.0,418,,979,4.0,659,4.0,542,1.0,414,4.0
200,1331,,1476,3.0,101,4.0,888,5.0,25,,1594,3.0
16,1041,4.0,1154,4.0,1523,,1479,3.0,76,5.0,1629,
269,737,,1125,5.0,792,3.0,1001,3.0,1021,3.0,590,
15,1392,,1094,5.0,203,,284,5.0,974,5.0,158,4.0
23,1328,,193,5.0,1159,5.0,167,5.0,382,,1535,4.0
61,901,3.0,166,5.0,1547,5.0,1692,,638,4.0,479,
393,468,1.0,837,,1399,3.0,585,3.0,1193,4.0,1322,
49,736,4.0,1361,,578,,136,4.0,1578,1.0,527,4.0
11,162,5.0,1580,5.0,156,,1532,,1647,4.0,911,3.0
49,64,5.0,1271,,1194,5.0,1098,4.0,683,,1149,4.0
86,1715,2.0,1364,5.0,404,,519,5.0,153,,1194,4.0
190,418,,229,,405,5.0,282,5.0,747,3.0,1295,4.0
122,1088,4.0,259,3.0,853,,861,1.0,959,,287,3.0
11,609,5.0,422,3.0,1401,,889,4.0,1484,4.0,1358,4.0
49,483,4.0,340,,1175,4.0,71,,430,4.0,623,4.0
208,1728,,32,4.0,420,5.0,965,5.0,1190,,1086,5.0
107,819,4.0,1300,3.0,1253,3.0,519,1.0,1048,,1133,
61,311,5.0,1002,,876,4.0,285,5.0,1486,,1327,4.0
11,1664,4.0,1064,,1737,4.0,507,5.0,1006,4.0,383,3.0
16,720,,580,4.0,552,3.0,1307,3.0,188,5.0,365,5.0
23,145,4.0,580,4.0,1387,,652,5.0,1309,,1455,4.0
379,788,5.0,1156,,120,,1580,5.0,1645,5.0,1071,4.0
352,1248,,513,,1314,3.0,803,2.0,636,5.0,1374,2.0
129,1225,,441,,1307,5.0,365,5.0,717,5.0,638,4.0
63,530,4.0,1635,4.0,325,,1399,,1100,5.0,508,4.0
15,1328,5.0,738,5.0,1300,5.0,808,,24,5.0,1481,5.0
49,1730,,1682,5.0,406,5.0,1080,,443,2.0,1006,5.0
127,1600,5.0,1267,5.0,20,,197,3.0,1181,5.0,143,3.0
23,416,5.0,561,,641,,1577,5.0,302,4.0,750,4.0
193,983,3.0,1050,3.0,1338,,859,5.0,974,5.0,223,
81,1603,5.0,1653,4.0,1238,,438,4.0,1707,5.0,1502,
16,336,3.0,200,4.0,1624,,920,4.0,1323,4.0,524,
23,855,5.0,1335,4.0,24,,201,,874,5.0,251,4.0
61,1072,3.0,1601,4.0,258,,1682,4.0,1477,,1049,4.0
222,497,,1173,4.0,24,,424,4.0,1497,4.0,271,2.0
128,353,5.0,802,4.0,695,,1543,4.0,743,,364,4.0
129,336,5.0,260,,986,5.0,811,5.0,270,4.0,334,5.0
69,1315,,820,4.0,1463,4.0,1561,5.0,361,4.0,671,
49,1026,5.0,359,5.0,1336,,1113,,1131,3.0,348,4.0
0,1713,3.0,1253,4.0,1638,2.0,887,,1420,4.0,766,
49,690,5.0,1093,5.0,264,5.0,473,4.0,1465,,1262,
8,592,,1376,,1186,3.0,324,4.0,408,5.0,1531,2.0
68,690,4.0,1110,5.0,696,5.0,619,,1069,,607,5.0
11,659,,1143,,487,4.0,523,4.0,971,3.0,1006,4.0
81,754,,1460,4.0,869,5.0,1609,,1052,5.0,1356,5.0
23,1648,5.0,913,5.0,758,5.0,1544,,1053,,381,5.0
32,1456,,1713,,456,3.0,1610,4.0,894,4.0,1743,5.0
23,21,,263,5.0,647,4.0,347,5.0,1099,4.0,909,
16,546,5.0,19,5.0,1172,3.0,181,,901,4.0,494,4.0
49,1699,4.0,1092,,1607,4.0,1224,5.0,330,5.0,14,
11,1113,5.0,1401,,138,4.0,875,4.0,110,,766,3.0
49,1024,5.0,754,4.0,1395,5.0,790,,1340,,765,4.0
129,1633,5.0,743,4.0,1017,4.0,377,,1451,,1581,4.0
16,1184,3.0,1232,,401,2.0,1353,,331,5.0,1213,3.0
199,1249,5.0,1060,5.0,1190,,967,3.0,174,,1102,3.0
290,1217,4.0,1746,,20,3.0,52,4.0,360,,909,3.0
223,536,,696,1.0,1304,4.0,9,4.0,238,,542,5.0
428,258,5.0,1715,,1606,5.0,1352,,1610,5.0,1530,5.0
49,804,4.0,1748,,101,2.0,999,5.0,1241,4.0,1020,
377,752,4.0,1201,,645,4.0,903,,520,4.0,1144,2.0
61,1697,5.0,193,4.0,888,4.0,1289,,461,4.0,1086,
44,1072,3.0,194,4.0,772,5.0,1064,4.0,1020,4.0,1231,
85,1680,2.0,1240,4.0,1625,4.0,458,,1357,5.0,1598,
23,1395,,1588,3.0,1269,5.0,774,5.0,89,5.0,1405,
15,641,,1587,5.0,1398,5.0,1142,5.0,283,4.0,493,
11,1472,4.0,546,5.0,434,5.0,1352,,1417,4.0,1069,
146,293,3.0,1382,,1191,,647,4.0,585,4.0,1259,1.0
68,1041,5.0,819,4.0,600,,1496,,847,5.0,1503,3.0
207,243,2.0,1479,1.0,603,4.0,1693,,415,1.0,207,
33,704,4.0,386,4.0,1669,,1463,4.0,363,,1534,4.0
44,848,3.0,1730,4.0,1333,5.0,712,,409,,1358,3.0
49,1170,4.0,530,4.0,506,4.0,1564,5.0,1485,,1327,4.0
11,1441,4.0,1206,1.0,647,4.0,41,3.0,573,4.0,94,
81,976,3.0,1095,5.0,395,5.0,397,2.0,734,4.0,1199,
122,1184,5.0,1463,5.0,887,,281,2.0,844,3.0,749,1.0
11,1600,2.0,1689,4.0,27,,780,,1388,3.0,783,5.0
40,160,5.0,1060,5.0,1461,,1414,5.0,748,5.0,1423,
190,208,4.0,386,,789,4.0,166,4.0,314,5.0,571,4.0
1,325,3.0,677,4.0,166,5.0,1479,2.0,728,,57,
8,352,4.0,521,,1018,5.0,1260,4.0,1215,,831,5.0
208,1313,5.0,1635,4.0,1159,,1098,4.0,1663,3.0,207,3.0
1,834,2.0,1010,,1475,1.0,820,4.0,229,2.0,616,
1,883,4.0,822,4.0,1558,,539,4.0,1660,,237,5.0
81,1363,5.0,804,5.0,247,,8,4.0,1628,,1743,4.0
43,1024,5.0,725,,437,,697,5.0,1083,5.0,1357,5.0
43,704,,453,5.0,1590,,1658,5.0,732,4.0,1565,5.0
81,400,,91,5.0,1596,5.0,1212,,1468,2.0,717,3.0
8,1650,,472,,1369,3.0,1689,3.0,1099,5.0,1647,5.0
11,1076,,439,3.0,778,5.0,74,1.0,1067,,540,4.0
15,1624,5.0,745,4.0,1692,4.0,237,,1726,5.0,975,
69,646,5.0,361,4.0,330,5.0,171,,1613,,1181,3.0
180,1136,5.0,1170,4.0,34,,1428,4.0,1591,2.0,1705,
23,482,3.0,148,5.0,1207,5.0,1256,4.0,1118,,239,
40,467,3.0,22,5.0,744,3.0,856,3.0,1656,,1310,
26,496,,65,,1351,5.0,521,5.0,681,3.0,874,3.0
149,1440,4.0,1651,5.0,747,,1164,3.0,332,3.0,141,
16,946,,1635,4.0,597,4.0,1173,,344,4.0,684,5.0
223,625,,225,,1270,1.0,1177,3.0,906,5.0,316,4.0
81,1201,5.0,307,,1641,5.0,1098,4.0,1469,5.0,1039,4.0
129,1680,4.0,306,5.0,1586,,1124,,1549,2.0,1358,5.0
146,1056,3.0,848,,1314,3.0,519,3.0,1480,4.0,57,
208,339,,1189,4.0,1718,,634,5.0,269,5.0,430,4.0
193,480,4.0,1634,4.0,922,4.0,252,,221,4.0,1469,
11,1409,,145,5.0,427,5.0,221,5.0,303,4.0,31,5.0
223,928,5.0,1252,2.0,660,,1269,4.0,1577,5.0,1726,
15,705,,325,5.0,1259,5.0,459,5.0,413,,1695,4.0
222,1008,,1634,2.0,1254,4.0,1480,5.0,1406,,558,4.0
8,320,,1445,,1014,5.0,585,5.0,77,5.0,1551,4.0
44,372,,1013,5.0,261,3.0,791,4.0,1480,3.0,1535,4.0
128,885,,501,5.0,1610,4.0,349,5.0,1550,,1263,5.0
190,480,4.0,1603,3.0,980,5.0,262,,1564,3.0,380,
377,512,3.0,598,4.0,1175,,1111,3.0,263,5.0,734,
15,1297,4.0,228,4.0,1013,4.0,822,,551,4.0,987,
43,1344,4.0,788,5.0,564,5.0,345,5.0,554,,1500,
8,3,5.0,787,5.0,1204,,459,5.0,828,5.0,639,2.0
149,1141,4.0,342,4.0,1623,,381,,286,1.0,126,3.0
208,20,5.0,1476,4.0,1751,3.0,1705,,1612,4.0,415,4.0
62,356,2.0,901,4.0,25,,109,5.0,94,,110,1.0
11,1428,4.0,149,4.0,648,,842,4.0,637,,1503,4.0
15,997,,101,4.0,198,,1511,4.0,506,5.0,638,4.0
438,386,5.0,1620,3.0,820,3.0,933,4.0,1193,4.0,1500,5.0
49,1344,4.0,1109,,983,4.0,29,,910,3.0,1679,4.0
44,1074,5.0,963,,1030,4.0,647,4.0,329,4.0,702,
169,1136,4.0,113,5.0,803,2.0,1253,5.0,648,,1403,
183,1427,,1619,5.0,1748,5.0,538,,219,5.0,91,4.0
208,1681,,1539,5.0,1575,3.0,762,4.0,686,4.0,1295,3.0
26,1632,5.0,20,5.0,1337,5.0,795,5.0,44,,1070,5.0
146,1047,2.0,1095,,200,3.0,412,,1518,2.0,926,4.0
49,1633,,1329,,177,2.0,162,4.0,1685,5.0,1606,5.0
44,865,5.0,1283,,726,4.0,552,4.0,395,,109,4.0
200,417,4.0,357,,1702,,310,5.0,1694,5.0,607,5.0
19,1058,4.0,373,,1559,3.0,696,3.0,1306,3.0,602,
42,1058,3.0,260,4.0,937,4.0,329,2.0,1178,,1372,
15,657,4.0,179,3.0,1459,,1142,5.0,1111,4.0,667,
44,1075,5.0,915,4.0,43,,941,3.0,61,4.0,1087,
44,1680,2.0,1361,5.0,1189,4.0,1144,5.0,1387,,255,4.0
129,64,5.0,692,5.0,1480,4.0,1704,,1065,,1501,5.0
209,1362,,834,3.0,1603,4.0,996,2.0,693,,710,3.0
127,608,,1041,4.0,434,3.0,1010,,410,4.0,607,3.0
23,977,5.0,1444,,1399,4.0,1577,5.0,1179,,1326,3.0
16,609,3.0,483,4.0,678,4.0,777,3.0,1551,3.0,1343,
49,1139,,52,5.0,805,5.0,726,4.0,1526,,1338,4.0
51,1490,,1589,5.0,154,,1643,5.0,797,5.0,831,5.0
146,1313,4.0,1157,1.0,1109,,616,4.0,749,,1533,1.0
81,440,,1736,5.0,1197,,1550,4.0,1567,5.0,1391,5.0
49,1552,4.0,913,4.0,561,,1526,,519,4.0,542,2.0
278,1089,,117,4.0,1638,3.0,1702,,252,4.0,685,2.0
149,945,,1124,,502,4.0,839,4.0,1127,4.0,633,4.0
106,1539,4.0,502,4.0,1641,,1723,4.0,301,5.0,879,
44,931,,755,5.0,1638,3.0,1752,,1099,3.0,815,4.0
23,483,3.0,984,4.0,1531,5.0,107,,1166,5.0,1055,
23,995,,1267,5.0,52,4.0,436,2.0,790,,1110,5.0
16,423,2.0,712,,506,5.0,508,5.0,1438,,287,2.0
23,144,5.0,1284,,710,,970,5.0,302,4.0,1630,3.0
33,99,,613,,1111,3.0,1432,4.0,1707,5.0,1743,5.0
15,770,4.0,1094,5.0,1112,,1129,4.0,1723,3.0,879,
81,849,3.0,884,3.0,1014,,186,4.0,223,,575,5.0
119,1378,,1090,3.0,1588,4.0,1208,,1195,5.0,254,3.0
11,83,3.0,1156,,1589,,555,4.0,1630,2.0,1470,5.0
81,1136,5.0,577,4.0,183,,25,5.0,987,5.0,1612,5.0
152,721,5.0,483,4.0,245,,1658,5.0,619,4.0,607,
274,263,4.0,107,2.0,1483,,684,,237,3.0,735,3.0
193,1369,,795,3.0,205,,1310,4.0,894,3.0,783,5.0
23,720,,936,5.0,184,,1611,4.0,1548,1.0,303,5.0
15,724,5.0,1291,4.0,1164,,716,,1372,5.0,910,5.0
193,912,3.0,483,5.0,708,4.0,1753,5.0,1434,4.0,1695,
129,787,5.0,1524,5.0,1061,5.0,693,,1737,5.0,1181,5.0
8,1093,5.0,1253,5.0,1273,,539,4.0,685,,1455,4.0
40,176,5.0,1280,,402,,1511,4.0,1015,4.0,524,4.0
11,723,5.0,230,4.0,1401,,1370,,1466,3.0,862,3.0
15,80,,1441,5.0,321,4.0,324,5.0,725,,1494,5.0
15,1168,5.0,1072,4.0,986,,74,4.0,732,5.0,973,5.0
208,1377,4.0,1650,,661,5.0,150,,791,4.0,974,5.0
127,1136,5.0,850,,1317,,327,4.0,461,3.0,494,3.0
26,896,,1730,5.0,179,,611,5.0,644,5.0,1495,5.0
8,375,,840,3.0,922,5.0,460,5.0,332,4.0,1500,
44,1744,3.0,1616,3.0,1525,,1606,5.0,744,5.0,1353,
209,1073,,1557,3.0,661,2.0,1146,4.0,1739,,844,5.0
208,560,4.0,1170,4.0,1346,,214,,202,4.0,1274,4.0
11,996,4.0,38,5.0,57,,636,4.0,397,5.0,735,5.0
