item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
15,1250,5.0,386,5.0,1237,5.0,713,4.0,285,4.0,1645,,1550,
81,624,4.0,561,,853,5.0,922,,1419,5.0,12,4.0,157,5.0
44,273,3.0,1713,4.0,1476,,1300,,758,5.0,679,2.0,1133,
11,1025,5.0,154,5.0,59,,380,,1373,,830,3.0,1423,2.0
23,401,,1652,,22,4.0,826,5.0,1613,,1455,4.0,1039,4.0
16,144,5.0,145,4.0,147,4.0,404,,279,,1562,,1071,2.0
11,471,,536,,1689,4.0,1401,,1194,4.0,1228,5.0,1692,5.0
127,866,5.0,947,,325,5.0,806,2.0,1158,4.0,343,,1612,3.0
105,1088,4.0,912,,265,2.0,169,1.0,767,,1695,2.0,335,
11,944,,1381,4.0,1206,1.0,1627,5.0,1340,,1677,,31,5.0
113,547,,1094,4.0,1430,,1079,5.0,136,3.0,890,3.0,1711,3.0
105,1026,4.0,1299,,291,,1576,,169,1.0,443,3.0,123,2.0
43,1168,5.0,1653,4.0,824,4.0,1468,5.0,1646,,318,,1359,
11,64,5.0,769,4.0,706,5.0,1271,,1497,,107,4.0,539,5.0
11,1587,5.0,342,4.0,742,,726,5.0,1545,,393,,428,5.0
105,736,,1025,,419,3.0,1206,,871,5.0,1547,3.0,795,2.0
23,929,,215,4.0,887,3.0,730,2.0,746,4.0,1627,,1615,4.0
200,640,,369,,913,3.0,712,,1581,4.0,958,3.0,191,5.0
16,624,5.0,963,4.0,233,4.0,907,,268,4.0,732,3.0,316,
16,1345,4.0,1538,,947,2.0,998,,1739,4.0,494,4.0,511,4.0
11,176,4.0,1443,4.0,389,4.0,870,2.0,1079,4.0,1549,,655,
49,1731,,1059,3.0,1190,,262,5.0,25,,747,4.0,1533,4.0
23,801,,1075,5.0,1252,,1480,4.0,298,5.0,1147,,556,5.0
11,756,5.0,1252,,1076,,1221,,792,4.0,202,5.0,1101,5.0
113,336,,1664,4.0,229,3.0,1704,,265,,571,5.0,1581,4.0
209,32,,610,2.0,1524,5.0,825,,57,1.0,254,3.0,159,
26,275,5.0,628,,1544,,1435,3.0,1740,2.0,207,5.0,223,
223,1730,,408,5.0,856,,1210,3.0,426,4.0,666,4.0,1276,3.0
11,1187,5.0,1028,5.0,1237,5.0,1431,,1433,3.0,396,,1710,3.0
44,1362,,1267,4.0,243,5.0,1605,,588,4.0,734,4.0,1582,
73,1152,,1648,,49,3.0,1717,,1032,3.0,203,3.0,607,5.0
54,912,,1184,4.0,51,,148,,646,4.0,795,4.0,623,2.0
85,337,3.0,277,3.0,1719,,555,4.0,1420,5.0,334,1.0,1279,5.0
274,418,3.0,1619,3.0,1653,,1670,3.0,855,4.0,604,3.0,766,
26,769,,1537,3.0,1736,,408,4.0,281,4.0,106,,1435,3.0
44,1601,,579,4.0,356,,789,4.0,1611,4.0,1357,4.0,735,
127,900,,676,,1334,4.0,936,5.0,442,4.0,862,5.0,222,
183,1042,3.0,338,3.0,467,4.0,1702,,551,,7,,927,4.0
97,417,,433,,1240,4.0,264,,1561,4.0,974,4.0,1295,3.0
68,1632,4.0,1394,,1282,4.0,36,,1589,,309,4.0,1480,4.0
119,67,3.0,995,,406,5.0,1366,5.0,283,5.0,1484,,364,
153,1440,1.0,738,,1592,,857,1.0,987,2.0,1437,1.0,1037,
208,1025,4.0,531,,1716,,231,3.0,297,5.0,521,,717,5.0
76,1120,,1554,,1654,4.0,1126,5.0,136,5.0,669,,815,4.0
61,1666,,757,,1143,,184,3.0,873,4.0,602,4.0,1295,4.0
208,32,4.0,420,5.0,167,4.0,201,,126,3.0,286,,815,
68,261,4.0,582,,167,3.0,280,4.0,1065,4.0,859,3.0,1101,
11,1552,4.0,1733,,517,3.0,1014,4.0,1543,,1673,,283,4.0
129,466,,820,4.0,694,,295,,679,5.0,1274,5.0,479,3.0
43,1060,5.0,885,,694,5.0,1062,,87,5.0,88,5.0,1753,
208,114,,1076,,1318,5.0,1592,4.0,1001,3.0,218,2.0,1131,
85,1664,4.0,1377,4.0,663,,1595,,268,3.0,157,,254,4.0
81,448,5.0,945,,465,,1650,5.0,618,4.0,971,4.0,589,4.0
16,1377,4.0,214,4.0,969,,76,5.0,1580,2.0,879,,303,1.0
49,1712,5.0,785,,1300,4.0,1481,5.0,1165,3.0,894,5.0,495,
471,1698,5.0,1442,5.0,708,,745,,571,3.0,1660,3.0,558,4.0
16,1587,4.0,804,4.0,777,3.0,1498,,1707,3.0,875,4.0,1436,
97,450,,548,5.0,745,,1657,,378,4.0,332,3.0,1164,4.0
71,501,,1017,3.0,842,4.0,907,,1661,4.0,909,,894,4.0
1,466,3.0,756,,1111,4.0,761,,157,4.0,93,,78,3.0
127,1600,5.0,723,,758,5.0,1303,5.0,1095,4.0,1370,,924,4.0
76,437,,1093,4.0,617,,425,3.0,1563,4.0,748,4.0,1564,5.0
290,357,3.0,1047,2.0,552,3.0,1259,1.0,1182,,814,,1726,
49,160,5.0,897,4.0,1537,,1685,5.0,954,3.0,1725,,13,3.0
40,176,5.0,1184,,209,3.0,1460,5.0,837,,1210,4.0,236,5.0
8,640,,1442,,133,5.0,613,,954,5.0,1740,4.0,271,3.0
274,1249,5.0,1364,4.0,806,4.0,375,,296,,635,,190,3.0
149,306,,53,,165,,342,4.0,1047,4.0,633,4.0,906,4.0
113,978,,1397,3.0,1271,,809,,1244,3.0,397,4.0,78,2.0
33,353,2.0,2,3.0,724,4.0,1032,,697,5.0,1342,,943,
49,864,4.0,261,3.0,1654,4.0,1527,,791,5.0,394,,859,
234,160,4.0,1158,,1606,5.0,1062,5.0,1590,,1053,,1630,4.0
16,1537,,834,5.0,483,4.0,1684,5.0,709,,295,,1048,5.0
0,1044,,1364,3.0,294,4.0,554,,668,,397,4.0,46,4.0
169,1313,5.0,1364,5.0,1268,,1078,,952,4.0,1322,,1183,5.0
223,800,,1122,,645,4.0,328,,125,5.0,78,3.0,1294,4.0
19,192,4.0,962,1.0,1094,,167,4.0,104,,1225,3.0,1547,
129,1024,5.0,872,4.0,1705,5.0,1739,,1389,,573,5.0,1071,5.0
49,184,5.0,1720,2.0,555,4.0,1724,,621,,1103,4.0,767,5.0
51,1552,5.0,689,,791,4.0,871,,493,,1181,5.0,1583,5.0
222,897,4.0,1153,5.0,292,4.0,1061,4.0,1688,,1080,,812,
33,979,2.0,199,,633,,362,4.0,1723,5.0,908,5.0,559,
44,261,3.0,294,5.0,807,,1673,3.0,329,4.0,586,,1180,5.0
54,992,3.0,226,5.0,279,,9,4.0,474,,1100,3.0,1725,
16,288,3.0,1696,4.0,1424,4.0,1140,3.0,1302,5.0,359,,1533,
49,1393,5.0,418,,1635,4.0,141,,430,4.0,542,2.0,30,5.0
8,1601,1.0,1473,,711,,1467,,908,4.0,684,2.0,1484,2.0
26,1109,4.0,741,,790,,8,2.0,317,,253,4.0,686,4.0
177,896,3.0,1377,3.0,1095,5.0,360,,523,,860,,1503,4.0
81,1333,5.0,197,,1157,5.0,742,,1321,,1358,5.0,1295,5.0
113,1649,,467,,1205,3.0,1160,4.0,169,4.0,571,5.0,172,5.0
43,1122,3.0,1427,,1045,,1269,5.0,1606,4.0,1610,,444,4.0
42,1571,,23,,696,3.0,985,3.0,1098,5.0,1548,,1052,4.0
276,320,,769,,1092,4.0,921,4.0,1066,,106,3.0,524,2.0
222,1511,,1177,3.0,1291,5.0,988,,1437,4.0,717,4.0,223,
83,1442,,1364,4.0,21,,1353,,873,4.0,874,4.0,1534,4.0
49,547,4.0,484,,277,,1048,,1529,5.0,1289,3.0,910,3.0
8,256,5.0,1378,,1154,4.0,165,3.0,1398,4.0,1190,,1081,3.0
81,448,5.0,929,5.0,52,4.0,358,3.0,681,4.0,1673,,1245,
11,1440,4.0,1122,2.0,678,2.0,264,,219,5.0,796,5.0,1310,
200,768,,273,,1252,,1254,4.0,1608,3.0,537,4.0,334,5.0
43,754,,722,4.0,1013,5.0,283,,61,4.0,1183,5.0,239,
208,464,4.0,192,,1139,,228,2.0,1270,4.0,969,,525,5.0
23,208,4.0,1648,5.0,228,3.0,1701,,1243,,1612,,1549,1.0
274,1108,,597,,1510,,1561,2.0,1402,3.0,1292,4.0,718,4.0
222,1505,3.0,1301,5.0,1752,,1289,4.0,1194,,539,4.0,527,
183,1025,5.0,1618,,1122,3.0,19,5.0,774,,1310,4.0,447,5.0
85,1168,,1345,,1028,,1140,4.0,840,4.0,122,4.0,717,5.0
38,992,,1395,5.0,1126,,585,4.0,937,5.0,1580,5.0,383,
11,1344,3.0,1057,3.0,1570,,235,4.0,1580,5.0,1582,,719,
8,1072,5.0,1618,,196,,180,,922,5.0,266,4.0,207,3.0
127,753,2.0,913,2.0,339,5.0,980,,1414,,1082,,1535,3.0
49,801,4.0,1058,5.0,1075,,1699,4.0,372,,75,,494,4.0
107,1539,4.0,308,,1398,4.0,1513,,713,3.0,605,3.0,557,
76,1269,5.0,821,4.0,885,3.0,982,,1434,,571,,348,3.0
282,673,,520,5.0,136,3.0,1080,,665,4.0,202,,170,2.0
15,48,,1730,,179,3.0,532,4.0,1109,,954,4.0,1021,5.0
149,128,,1175,,1496,4.0,1610,3.0,1260,4.0,1309,4.0,351,
530,1409,4.0,834,3.0,1667,5.0,963,,1332,,280,,936,5.0
26,448,4.0,1730,5.0,115,5.0,1462,5.0,652,5.0,1693,,1502,
8,176,,902,,759,4.0,616,,1006,5.0,622,4.0,1054,5.0
8,546,1.0,963,4.0,517,4.0,1528,,922,5.0,702,5.0,1679,5.0
129,913,5.0,1110,5.0,439,,409,,1469,,894,5.0,1006,5.0
23,148,5.0,1349,5.0,294,5.0,855,5.0,903,3.0,1240,5.0,1245,
42,1440,,816,3.0,962,4.0,1479,,1224,5.0,921,2.0,478,4.0
26,1377,4.0,437,5.0,968,5.0,906,4.0,427,,284,,1743,5.0
15,658,,1590,,646,5.0,311,5.0,455,4.0,823,,429,5.0
86,432,,772,3.0,295,,1448,,922,3.0,639,2.0,1647,4.0
109,1361,,626,,1316,,677,5.0,393,3.0,505,4.0,1694,5.0
85,1633,,1747,4.0,261,,1639,3.0,1640,,136,4.0,461,3.0
149,1217,,947,4.0,1587,4.0,307,,1126,4.0,767,3.0,431,
61,1494,4.0,1239,4.0,522,,1402,,539,,1403,4.0,1103,4.0
205,673,4.0,1603,5.0,163,,964,,1446,,599,4.0,1644,4.0
16,451,3.0,1591,4.0,1387,,76,5.0,1565,,62,4.0,1135,5.0
180,865,5.0,1047,4.0,999,4.0,1548,,766,,846,5.0,1103,
86,209,3.0,1109,,758,4.0,700,,446,,911,4.0,959,4.0
44,1489,,930,2.0,1221,4.0,982,5.0,315,5.0,1228,4.0,446,
193,194,5.0,1029,,965,4.0,1354,2.0,986,,172,,157,4.0
11,832,3.0,1585,,760,4.0,1432,4.0,1259,5.0,268,4.0,158,
26,1186,1.0,104,,505,5.0,873,,1433,4.0,1722,,1245,5.0
49,832,4.0,513,5.0,1010,5.0,164,,549,4.0,902,,1580,
15,1616,,20,5.0,263,5.0,1624,5.0,348,4.0,1005,4.0,1231,
228,1730,5.0,1173,,1686,3.0,40,,1225,,700,5.0,47,5.0
208,726,4.0,118,,72,3.0,1517,,61,4.0,253,4.0,669,
81,1025,5.0,825,,1306,,395,5.0,1404,4.0,972,4.0,1245,
81,1057,3.0,1586,5.0,41,,60,,205,,1566,5.0,558,4.0
169,1442,3.0,562,,581,,938,,555,4.0,1102,5.0,1327,3.0
11,337,,130,,597,3.0,1654,4.0,153,4.0,955,,1182,4.0
26,755,5.0,1107,5.0,1048,,490,,1611,4.0,1275,2.0,684,
374,339,4.0,534,,406,4.0,598,1.0,875,4.0,205,,798,
8,578,,739,2.0,1270,4.0,1462,,1735,,696,5.0,1339,4.0
11,624,,97,4.0,581,,1735,1.0,61,5.0,334,3.0,510,
26,289,4.0,1345,,1140,,1380,4.0,9,4.0,1498,,395,4.0
23,440,,1240,5.0,185,3.0,1226,3.0,1564,5.0,621,4.0,254,5.0
1,755,,916,,1048,5.0,824,2.0,1688,2.0,1096,5.0,350,
15,353,4.0,1414,5.0,1321,,75,,1149,,527,3.0,1023,3.0
144,355,4.0,471,3.0,1496,,1691,,523,,845,3.0,815,3.0
248,112,,306,4.0,834,5.0,1300,4.0,1125,5.0,790,,1054,
8,1222,4.0,857,3.0,1130,5.0,653,,1565,4.0,1070,4.0,271,3.0
19,241,,1154,3.0,451,5.0,85,,1125,5.0,1099,4.0,1388,3.0
26,1378,,324,3.0,1702,4.0,1689,4.0,1565,4.0,526,,1023,
44,947,4.0,488,,761,5.0,314,5.0,715,,958,4.0,1439,
62,693,4.0,72,4.0,602,4.0,1308,,13,4.0,1566,,943,5.0
223,1363,,501,3.0,56,,729,,1034,3.0,334,3.0,1327,2.0
274,1203,4.0,147,5.0,37,5.0,120,,1241,,365,5.0,829,
38,1736,,1272,,280,3.0,57,5.0,1242,5.0,1278,3.0,174,
51,1104,,293,4.0,1335,,968,4.0,1628,4.0,492,5.0,1727,
202,1169,2.0,1490,,530,,244,4.0,1061,,294,5.0,1195,4.0
68,992,5.0,336,,355,,1716,,1030,4.0,1660,5.0,1071,5.0
23,593,,950,5.0,537,4.0,122,5.0,797,3.0,1453,1.0,893,
97,3,5.0,917,5.0,405,3.0,1013,3.0,597,,107,,1133,
83,1217,5.0,1313,,466,,483,4.0,1124,4.0,1254,,157,5.0
26,1313,,709,4.0,747,4.0,301,,189,3.0,1679,,239,4.0
63,1152,,1285,,1686,4.0,1724,,1294,5.0,815,5.0,591,4.0
208,1286,,806,3.0,294,5.0,1463,4.0,1721,,461,4.0,319,5.0
222,1266,2.0,1091,4.0,499,,1108,,1463,5.0,1719,,331,4.0
40,1457,,193,3.0,1188,3.0,420,1.0,966,4.0,797,,397,
162,1248,,145,3.0,1010,4.0,20,,1460,4.0,489,3.0,538,
81,791,4.0,567,4.0,952,3.0,265,4.0,1005,5.0,862,5.0,974,5.0
214,1442,3.0,1410,,836,3.0,230,,632,3.0,536,,571,3.0
193,912,3.0,1329,,262,,55,,1374,2.0,1327,4.0,1375,4.0
11,836,,840,4.0,1193,,506,5.0,1034,3.0,1262,,303,4.0
44,1312,,996,4.0,326,,102,5.0,1047,5.0,167,5.0,1150,
23,1617,5.0,355,,117,,1144,4.0,1465,,1101,5.0,207,5.0
61,579,2.0,1109,5.0,646,4.0,1129,,746,,1069,,639,4.0
16,464,3.0,177,,1155,,1381,3.0,491,5.0,1707,3.0,974,3.0
11,1361,5.0,1090,,83,3.0,355,5.0,838,,493,4.0,911,3.0
106,1377,2.0,931,,439,,1735,1.0,1559,4.0,681,,138,2.0
15,1074,,1586,4.0,1094,5.0,1543,,841,,1291,4.0,461,4.0
119,1154,4.0,962,5.0,1026,5.0,1429,,645,,618,4.0,124,4.0
190,81,,1731,5.0,851,5.0,900,,1669,5.0,1678,,831,5.0
11,1409,,388,,954,,605,4.0,109,4.0,1325,1.0,286,3.0
81,1184,3.0,577,4.0,452,,1364,4.0,1254,,763,5.0,939,3.0
162,864,4.0,1572,,101,2.0,585,4.0,1083,4.0,411,,1757,
127,353,4.0,1522,,875,5.0,571,4.0,364,4.0,1325,,1678,4.0
81,1557,5.0,1335,,8,4.0,537,5.0,1275,,1404,4.0,1245,
119,912,3.0,305,,581,,1670,4.0,1450,4.0,1518,4.0,335,
108,484,,69,,1195,5.0,971,,1100,4.0,223,5.0,1423,4.0
44,929,4.0,514,4.0,1139,,1752,,1336,5.0,858,4.0,495,
132,1584,,192,1.0,416,,1014,5.0,616,3.0,602,1.0,1371,
11,97,4.0,581,,925,2.0,638,5.0,191,3.0,287,4.0,927,4.0
146,769,,118,5.0,103,4.0,186,3.0,74,2.0,491,,589,
15,979,5.0,915,,276,5.0,597,5.0,1749,,1016,4.0,1208,5.0
11,790,,582,4.0,745,3.0,1083,,76,3.0,636,4.0,255,
16,113,4.0,419,4.0,298,4.0,1230,,47,5.0,239,,367,
1,464,,976,3.0,1346,,1221,4.0,309,4.0,679,2.0,362,3.0
62,1041,2.0,82,5.0,1267,,1476,,436,,186,5.0,27,3.0
50,64,,930,,210,4.0,504,4.0,1304,5.0,937,5.0,300,
43,101,3.0,1657,,1722,5.0,650,3.0,571,5.0,1197,,494,
129,97,5.0,1633,5.0,194,,55,,1659,,590,5.0,975,5.0
15,1427,,1604,4.0,871,4.0,439,5.0,1178,5.0,923,,15,
44,672,4.0,912,2.0,199,,1289,,251,4.0,462,5.0,479,
16,1124,4.0,1014,5.0,1750,4.0,710,4.0,743,,1479,3.0,220,
54,560,3.0,1169,4.0,1442,,472,,1240,5.0,207,4.0,1663,
44,226,,1187,,1301,5.0,310,4.0,679,2.0,124,4.0,1516,
26,912,,865,,1122,2.0,644,5.0,1701,3.0,1241,5.0,1374,
49,865,5.0,328,,184,5.0,618,4.0,1148,,572,3.0,876,4.0
146,228,3.0,901,2.0,741,,936,3.0,1193,4.0,588,,383,
54,52,5.0,117,,618,3.0,860,,1741,2.0,814,,1375,3.0
11,258,,1364,3.0,261,,856,5.0,1144,,1194,4.0,555,4.0
1,1105,,1010,,374,4.0,1368,,1658,3.0,1756,1.0,316,4.0
128,1587,4.0,180,,196,,36,4.0,184,4.0,1161,3.0,316,
208,1714,3.0,101,5.0,37,5.0,169,,1242,4.0,1006,4.0,623,2.0
152,321,4.0,450,,244,4.0,294,5.0,602,4.0,938,,1644,
11,1616,,822,2.0,1672,,1656,,908,5.0,1630,2.0,686,5.0
26,611,5.0,1733,5.0,711,5.0,1479,4.0,1642,5.0,1099,,203,
62,1664,5.0,1280,4.0,130,,357,3.0,281,4.0,1371,,748,
48,1427,5.0,1317,4.0,535,3.0,489,,42,,1565,,1343,4.0
51,592,,498,5.0,136,4.0,1657,,315,5.0,1038,,494,5.0
119,1010,4.0,579,3.0,125,2.0,607,5.0,1023,,1407,5.0,735,
209,1716,,134,3.0,1096,3.0,808,3.0,616,,216,3.0,152,
129,210,,754,,1267,3.0,809,5.0,876,4.0,684,3.0,540,5.0
26,689,,1458,4.0,532,5.0,1050,5.0,1036,,733,2.0,429,5.0
183,992,,449,5.0,1025,5.0,1044,5.0,1079,4.0,456,2.0,938,
85,1107,4.0,923,4.0,1613,,397,5.0,1101,3.0,943,,127,
37,1584,5.0,1473,,790,5.0,104,4.0,1325,,430,3.0,1646,
23,1072,5.0,257,,387,5.0,723,,1637,4.0,1349,5.0,1421,5.0
122,1364,5.0,327,,473,3.0,1098,2.0,1180,,252,3.0,444,4.0
11,673,,741,,134,5.0,457,,747,5.0,284,5.0,623,2.0
16,48,5.0,608,4.0,644,5.0,1078,5.0,839,4.0,1164,4.0,879,
16,624,5.0,883,3.0,1636,,647,5.0,440,,746,,1327,4.0
292,243,,1253,4.0,918,,1191,,602,2.0,1642,4.0,191,5.0
208,930,,1141,,395,,987,5.0,1596,5.0,686,4.0,383,5.0
42,496,5.0,1250,5.0,1747,3.0,230,,1464,,218,,843,5.0
26,912,,611,5.0,212,,821,4.0,1061,,343,3.0,423,3.0
51,467,5.0,1699,3.0,995,4.0,376,,1162,,1690,,1676,5.0
183,1570,,740,4.0,1428,4.0,996,3.0,1752,,1114,,1615,4.0
68,993,5.0,1282,4.0,1363,,1395,5.0,1110,5.0,1401,,1182,5.0
208,1249,4.0,1378,,147,,453,,648,5.0,107,3.0,1103,4.0
81,1712,4.0,610,,1650,5.0,100,,1437,4.0,301,5.0,494,2.0
222,912,3.0,258,4.0,995,,820,4.0,949,4.0,1469,4.0,303,
44,1201,,225,5.0,500,5.0,1445,,6,,1658,4.0,253,4.0
0,240,,193,3.0,1169,3.0,626,2.0,452,4.0,677,4.0,654,
222,1728,,449,4.0,785,,884,3.0,500,4.0,617,2.0,573,
207,192,4.0,1315,,708,4.0,758,,663,,1528,1.0,539,5.0
193,18,3.0,227,5.0,532,3.0,1429,,102,4.0,342,3.0,1751,3.0
26,658,5.0,820,,644,5.0,23,4.0,856,4.0,1337,5.0,1115,
208,1557,4.0,1301,5.0,726,4.0,296,,1468,,655,,943,4.0
26,656,,146,5.0,1475,4.0,1462,5.0,520,4.0,1689,4.0,1631,5.0
26,227,4.0,1524,,645,5.0,1159,,138,3.0,1274,,286,3.0
43,1616,4.0,240,,128,2.0,35,,1428,5.0,1253,5.0,1366,
11,400,2.0,1588,4.0,613,5.0,1493,,1751,4.0,55,,1017,5.0
83,1632,,1635,,1492,4.0,1735,,1131,5.0,1084,4.0,141,5.0
23,305,,740,5.0,1062,5.0,230,,1144,4.0,747,4.0,159,
68,305,,1653,3.0,1065,4.0,26,,1244,3.0,124,,1006,4.0
26,176,,785,4.0,1411,,196,5.0,968,5.0,1243,,1119,3.0
49,1697,5.0,834,3.0,1685,5.0,214,4.0,1752,,1258,,751,
81,1536,3.0,833,,1393,,324,4.0,1050,5.0,1018,5.0,412,
8,1088,5.0,1024,5.0,160,5.0,321,,52,5.0,549,,248,
208,992,,1008,,1313,5.0,435,3.0,180,,1398,4.0,122,4.0
8,737,,935,5.0,647,4.0,1739,5.0,1276,5.0,1630,3.0,638,5.0
44,816,3.0,1640,,88,5.0,185,,1115,,943,5.0,1423,3.0
86,656,,530,3.0,36,,215,4.0,1335,3.0,967,5.0,890,
54,1475,5.0,22,5.0,154,,1402,4.0,299,,476,,1087,5.0
32,304,,1025,2.0,1493,,1512,,984,5.0,1577,4.0,1438,4.0
149,1025,4.0,851,,552,,1162,5.0,636,3.0,957,4.0,991,
15,994,,1267,,533,,1302,4.0,826,5.0,315,5.0,828,4.0
15,913,4.0,1330,,1746,3.0,1683,,135,,77,4.0,271,3.0
1,435,4.0,168,,137,,1132,3.0,463,,815,3.0,191,3.0
11,721,,1330,,451,2.0,725,4.0,486,4.0,1658,4.0,942,5.0
26,1473,,517,,197,4.0,117,5.0,1176,,1130,5.0,1470,4.0
11,1409,,1012,4.0,661,,967,5.0,971,3.0,669,,1711,5.0
222,1138,5.0,1619,5.0,1525,4.0,869,,951,,472,5.0,650,
193,417,3.0,1078,4.0,1014,3.0,822,3.0,1352,,1274,4.0,906,
11,1111,5.0,439,3.0,1081,,1133,,1581,4.0,286,3.0,1311,
15,97,4.0,1522,5.0,1081,3.0,1209,5.0,58,,906,,1101,5.0
42,1297,3.0,1027,2.0,1205,4.0,822,,842,3.0,907,,271,
16,1379,,1444,4.0,1751,2.0,1099,4.0,141,4.0,766,5.0,959,
26,1552,5.0,658,5.0,499,,486,,1335,5.0,1050,5.0,1243,
16,4,4.0,228,3.0,1093,4.0,853,5.0,167,5.0,908,3.0,1710,
49,289,3.0,1043,,1620,4.0,1317,5.0,937,5.0,986,4.0,607,
1,215,,1304,3.0,1001,3.0,1406,1.0,62,,1742,,383,4.0
15,304,2.0,67,3.0,1125,5.0,616,,156,,1101,5.0,367,
44,641,,1441,3.0,1635,3.0,1239,5.0,812,2.0,1309,,1455,
26,370,5.0,1059,5.0,437,5.0,1431,,759,3.0,585,5.0,141,
177,325,,1719,4.0,1514,,1005,5.0,461,4.0,1502,,815,4.0
193,418,4.0,339,,708,4.0,297,,589,5.0,1054,5.0,1646,
86,289,,999,2.0,136,,985,4.0,891,4.0,316,,1164,4.0
143,32,,6,4.0,1238,2.0,1465,,301,4.0,78,2.0,351,
23,945,4.0,99,4.0,1192,,984,4.0,1128,5.0,1481,,636,3.0
43,178,,967,5.0,1591,4.0,1064,4.0,856,5.0,255,,1359,
68,64,4.0,835,3.0,1045,5.0,600,,1370,,1676,,828,4.0
26,1733,5.0,213,,310,4.0,1111,4.0,729,,1148,2.0,1326,
83,0,,1314,4.0,581,,245,4.0,1304,3.0,891,,1756,4.0
16,896,,723,,100,3.0,901,4.0,1237,5.0,423,2.0,987,
83,1072,5.0,785,,646,4.0,600,5.0,122,5.0,507,4.0,639,
81,1731,,435,5.0,503,,1449,3.0,1757,4.0,1582,,351,4.0
76,1280,1.0,834,1.0,1654,4.0,601,,1401,,1273,1.0,1053,
15,577,,547,5.0,1595,,1356,3.0,222,,783,4.0,959,5.0
81,720,,1526,,1481,4.0,1354,4.0,1451,,732,5.0,783,2.0
63,1568,,722,4.0,18,3.0,281,2.0,1243,,1341,,334,4.0
149,417,3.0,406,4.0,1240,5.0,1433,3.0,1628,,860,,1598,
190,321,4.0,1025,2.0,626,,726,3.0,969,,1353,,124,4.0
81,1588,3.0,340,,106,5.0,1067,5.0,1229,5.0,1277,5.0,79,
85,535,1.0,1240,4.0,1212,,1564,4.0,1549,2.0,1694,5.0,110,
11,82,4.0,1636,4.0,678,2.0,87,3.0,967,5.0,1707,4.0,494,3.0
129,402,3.0,614,,856,,824,5.0,1419,5.0,589,,1694,5.0
42,678,,246,,903,5.0,1095,3.0,713,4.0,954,4.0,1244,
16,307,,580,4.0,1317,4.0,1097,,942,,798,2.0,1295,4.0
11,1712,5.0,757,,165,,982,5.0,1609,5.0,169,,845,5.0
51,1122,5.0,948,,263,5.0,297,,524,4.0,973,,862,4.0
25,1009,,1140,,468,4.0,100,2.0,374,1.0,552,3.0,458,4.0
183,1056,,868,,85,,1001,4.0,153,5.0,1258,4.0,283,5.0
15,1317,5.0,326,,1303,5.0,584,,1643,3.0,316,3.0,478,
49,1056,2.0,1712,5.0,165,4.0,1045,,1481,5.0,11,2.0,140,
393,210,,54,4.0,1399,3.0,280,2.0,585,3.0,1726,,927,
174,1058,4.0,1588,3.0,820,3.0,1366,,891,,1437,4.0,14,
223,1380,4.0,727,,1016,3.0,1480,3.0,488,,1706,3.0,31,
15,1268,,964,,485,5.0,871,4.0,1223,5.0,874,4.0,1727,
336,423,,186,,235,,763,2.0,987,4.0,125,2.0,1054,3.0
8,899,3.0,325,5.0,311,5.0,103,,1481,,169,5.0,525,
127,928,,1713,5.0,436,4.0,1622,,1080,3.0,459,,174,4.0
11,883,4.0,500,5.0,196,,181,,1013,3.0,1592,3.0,1741,
222,0,,723,,884,3.0,856,4.0,473,4.0,443,,1711,5.0
11,1651,4.0,35,,1107,,1670,3.0,1642,4.0,846,5.0,1342,
1,483,4.0,403,,212,4.0,935,,744,4.0,1162,5.0,1562,
438,1074,4.0,837,5.0,1207,4.0,1448,,968,4.0,1529,,1005,
23,993,,882,5.0,1622,4.0,503,,791,4.0,377,,108,5.0
120,16,3.0,592,3.0,1235,4.0,1475,1.0,388,,124,,399,
83,2,4.0,1714,,884,,758,5.0,841,,859,5.0,780,5.0
61,625,,1638,4.0,1254,4.0,153,,795,5.0,1709,,1149,4.0
183,978,3.0,1077,5.0,1544,,1706,4.0,1082,,891,,205,5.0
81,929,5.0,1109,4.0,549,2.0,1353,,571,,1613,5.0,927,
23,802,5.0,532,4.0,1381,,1287,5.0,1706,,971,5.0,1630,3.0
16,547,4.0,1237,5.0,53,,253,4.0,445,3.0,718,4.0,1231,
183,740,4.0,756,,216,,537,4.0,1211,,461,4.0,622,2.0
128,804,,1637,5.0,1606,5.0,1255,5.0,1721,4.0,1097,,397,
11,832,3.0,833,3.0,756,5.0,372,4.0,1302,5.0,953,,749,4.0
23,1413,,870,5.0,6,4.0,1288,,505,5.0,1147,,271,4.0
44,1107,5.0,86,,694,4.0,183,5.0,936,5.0,1017,5.0,639,5.0
209,1248,4.0,1235,2.0,520,5.0,264,,123,,603,4.0,1212,
26,1456,4.0,1442,5.0,643,,55,4.0,1272,,729,,1707,4.0
81,34,4.0,771,,1157,5.0,853,5.0,103,5.0,441,5.0,873,
23,1699,4.0,1108,5.0,1572,,822,4.0,1142,5.0,7,,1129,5.0
16,740,5.0,1525,,6,4.0,1047,4.0,760,5.0,968,4.0,1743,4.0
208,80,4.0,1718,,1751,3.0,731,4.0,974,5.0,1198,,399,
8,994,4.0,1222,4.0,872,,1513,5.0,26,,846,5.0,638,5.0
